	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d3_0	0	0.230594	0.0961889	0.0562989	0.034958	0.0239422	0.0139855	0.0104608	0.00670287	0.00465639	0.00377591	0.00293029	0.00235431	0.00141029	0.00119118	0.00113296	0.000156734	0.000134343	0	0
d3_1	0.00870425	0.00418179	0.00423344	0.00406629	0.00226766	0.00304357	0.00240946	0.0014696	0.00156339	0.000829288	0.000487475	0.000328822	0.000467643	0.000514983	0.000304512	0.00038064	4.47811e-05	0.000134343	0	0
d3_2	0.00656307	0.00428505	0.00418065	0.0029152	0.00363677	0.0022139	0.00200795	0.00162171	0.000702521	0.00202999	0.0010837	0.000718737	0.00100758	0.000170168	8.95623e-05	0.000291077	0.000192559	0.000134343	0.000134343	0
d3_3	0.00586337	0.00405231	0.00337284	0.00298475	0.00237259	0.00199357	0.00176447	0.00161425	0.000893277	0.000767357	0.00105683	0.000532896	0.000839326	0.000633333	0.000349293	2.23906e-05	6.71717e-05	0.000134343	0.000134343	0
d3_4	0.00381288	0.00397613	0.00230462	0.00189086	0.00221849	0.00314702	0.00126706	0.00158254	0.00126194	0.000715235	0.000865449	0.000913535	0.000716498	0.000716498	0.000563496	0.000179125	0.000559764	0.00040303	0.00040303	0
d3_5	0.00389886	0.00234007	0.00335787	0.0018949	0.00222201	0.00322516	0.00176158	0.00186511	0.00159335	0.00119235	0.0016279	0.00092665	0.000825466	0.000425421	0.000425421	0.000537374	8.95623e-05	0.000447811	0	0.000179125
d3_6	0.00284403	0.00417917	0.00336866	0.00216029	0.00268165	0.00259782	0.00117963	0.0015812	0.00171116	0.00205493	0.00171084	0.000297475	0.000843805	0.000698586	0.000349293	0.000223906	0.000738889	0.000156734	0.000134343	0
d3_7	0.00300944	0.00244938	0.00178665	0.00153195	0.001824	0.0017093	0.00158861	0.000827588	0.00148503	0.00066468	0.0012849	0.00211292	0.000760853	0.000716498	0.000694108	0.000841885	0.000358249	0.000537374	0.000268687	0.000134343
d3_8	0.00281002	0.00185689	0.00229197	0.00147281	0.00190897	0.0021356	0.00096595	0.00104383	0.00107719	0.000999472	0.00142031	0.00100278	0.000720976	0.000819495	0.000268687	0.000447811	0.000268687	0.000179125	0.000268687	0
d3_9	0.00336651	0.00229756	0.00202526	0.00186066	0.00132357	0.00142686	0.0012055	0.00137979	0.000680557	0.0015216	0.00160956	0.00144163	0.000488114	0.00073633	0.00102997	0.000550808	0.000447811	0.000223906	0.000268687	0.000268687
d3_10	0.00220763	0.00219348	0.00139611	0.00223264	0.00129408	0.00178714	0.00142401	0.00142841	0.00123692	0.00115056	0.00103221	0.000685151	0.00133	0.000873232	0.000716498	0.000537374	0.000514983	0.000134343	0.000268687	4.47811e-05
d3_11	0.00151025	0.00114519	0.00164235	0.00140057	0.00158141	0.00191952	0.00127505	0.00103405	0.00153642	0.00092697	0.00167034	0.000201515	0.000601986	0.000794865	0.000817256	0.000282121	0.000828451	0.000470202	0.00040303	0.000134343
d3_12	0.00145713	0.00137939	0.00144291	0.000960671	0.00116531	0.0012304	0.00115588	0.00132414	0.00124566	0.00100534	0.000685151	0.00108594	0.000919933	0.000655724	0.000989663	0.000671717	0.000223906	0.000447811	0.000134343	0.000134343
d3_13	0.00141039	0.00155887	0.00144404	0.00161432	0.00212568	0.00156268	0.00133509	0.000891465	0.00227562	0.00108498	0.000671077	0.00108818	0.000317946	0.000595589	0.000716498	0.00040303	0.000313468	0.000179125	0.000268687	0.000134343
d3_14	0.00112656	0.00129014	0.00131232	0.00117086	0.00117627	0.00112668	0.00135101	0.00115813	0.000575118	0.00170062	0.00221859	0.00102101	0.000931448	0.000322424	0.00106579	0.000633333	0.000335859	0.000582155	0.000671717	0
d3_15	0.00072865	0.00110712	0.00139466	0.000613872	0.00131718	0.00116362	0.000878767	0.000875578	0.00141146	0.00165242	0.000919933	0.00111057	0.00102101	0.000694108	0.001433	0.000626936	8.95623e-05	0.000179125	0.000313468	0
d3_16	0.000594733	0.00142581	0.00106562	0.00133194	0.000662501	0.00118906	0.000699439	0.000995314	0.000856599	0.000893704	0.00045229	0.000720976	0.000797104	0.000291077	0.00161212	0.000604545	0.000282121	0.000313468	0.000470202	4.47811e-05
d3_17	0.000472688	0.000838883	0.000541135	0.000757202	0.000414909	0.000777073	0.0010501	0.00104831	0.000608071	0.00154719	0.00030803	0.000655297	0.000928889	0.000700505	0.000752323	0.000470202	0.000761279	0.000716498	0.000671717	0.00040303
d3_18	0.00040736	0.000590607	0.000637506	0.000454078	0.000612307	0.000576394	0.000690899	0.00130249	0.00102293	0.00103039	0.00177483	0.000349293	0.00106579	0.00101685	0.000743367	0.00146178	0.000514983	0.000716498	0.00040303	0.000313468
d3_19	0.000285479	0.000343508	0.000597494	0.000269453	0.00072908	0.000386707	0.000761386	0.000281685	0.000507946	0.000429579	0.000433631	0.00059303	0.000682912	0.00166138	0.000671717	0.000725454	0.00108818	0.000738889	0.000134343	4.47811e-05
d3_20	0.000419703	0.00028169	0.000658506	0.00056028	0.00171692	0.00181469	0.00178922	0.00259325	0.00322018	0.00273293	0.00349261	0.00305439	0.00405013	0.00589064	0.00715603	0.00778296	0.00846364	0.00933687	0.0103444	0.0033138
