	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d3_0	0	0.0736518	0.0441496	0.037521	0.0289516	0.0251656	0.0194818	0.015824	0.0131768	0.0084114	0.00598567	0.00550704	0.00396552	0.00308677	0.00261647	0.00129891	0.00168131	0.00102444	0.000722721
d3_1	0.0150437	0.00408212	0.00262721	0.00438405	0.00366017	0.00398705	0.00316746	0.00244302	0.00137966	0.00144349	0.00100607	3.51795e-05	0.00144853	0.000723415	0.000980081	0.000406523	0.000831999	0.000216719	0.000190954
d3_2	0.0178372	0.00353603	0.00256351	0.00298962	0.00329525	0.00253924	0.00360911	0.00203258	0.00175731	0.00204092	0.00202506	0.00166432	0.00120848	0.00161124	0.000338795	0.00075745	0.00050921	0.000617417	0.000152308
d3_3	0.010499	0.00342925	0.003588	0.00397783	0.00151789	0.00197306	0.00201424	0.00147642	0.001269	0.000954449	0.000679014	0.00078757	0.00156116	0.000602046	0.000492716	0.00063665	0.000146496	0.000327349	0.000518303
d3_4	0.0133466	0.00316927	0.00194801	0.00339512	0.00146483	0.00181012	0.00273588	0.00220429	0.00203224	0.00104734	0.00171816	0.000928444	0.000731094	0.00125697	0.000556494	0.000985405	0.00106645	0.000515575	0.000665156
d3_5	0.00943318	0.00241962	0.00234076	0.00296161	0.00323987	0.00218014	0.00203665	0.00281056	0.00172946	0.00148926	0.00121005	0.00155597	0.00211961	0.000785897	0.000321907	0.000579178	0.000665445	0.000705559	0.000528305
d3_6	0.00943254	0.00193465	0.0019837	0.0026378	0.00247372	0.00160334	0.00228998	0.000898879	0.0027293	0.00191515	0.00130835	0.0016913	0.0025004	0.00104949	0.00192399	0.000950199	0.000556948	0.000231593	0.000763675
d3_7	0.00780496	0.00195165	0.00179608	0.00260751	0.0021464	0.00161537	0.00142044	0.00122012	0.00169718	0.00132054	0.00133808	0.000902769	0.00194294	0.000873114	0.00136859	0.000454207	0.000133668	0.000471019	0.00182043
d3_8	0.00786378	0.00171998	0.00271721	0.00180827	0.00188167	0.00252473	0.00147889	0.00142113	0.0025129	0.00160381	0.000964668	0.000822267	0.000747902	0.000939311	0.00041084	0.000745629	0	0.000318256	0.00117755
d3_9	0.00557477	0.00162293	0.00112571	0.00137127	0.00153155	0.00254107	0.00234616	0.00123352	0.00157758	0.00178886	0.00122529	0.00287428	0.000778502	0.00108525	7.27443e-05	0.00100887	0.000741082	0.00106298	0.000986594
d3_10	0.00572098	0.00191615	0.000576984	0.00123884	0.00122672	0.00187431	0.00254593	0.00227028	0.00207392	0.00145236	0.00146512	0.00137835	0.00201231	0.000827466	0.000458289	0.000525412	0.000116368	0.000741826	0.00143835
d3_11	0.00466487	0.00176206	0.00149573	0.00177143	0.000809535	0.00156881	0.000946489	0.00331322	0.00110077	0.00150993	0.00154382	0.00116781	0.00163482	0.00121395	0.000528331	0.000204456	0.000222838	0.00048519	0.000965983
d3_12	0.00424968	0.000964846	0.000830012	0.00138178	0.000712648	0.00158995	0.00155858	0.00088054	0.00133138	0.00207819	0.00169534	0.000915402	0.00147602	0.0012221	0.00146005	0.000693344	0.000986594	0.00050921	0.00213232
d3_13	0.00451247	0.00102432	0.000587108	0.00111743	0.00214498	0.00130005	0.00189354	0.00121386	0.00145916	0.000985985	0.0013604	0.00109853	0.000937608	0.000721253	0.00151702	0.00127302	0.00104288	0.000636512	0.00168676
d3_14	0.00326806	0.00104478	0.00175626	0.00125643	0.00218081	0.0015199	0.00269647	0.00183697	0.00159615	0.00156631	0.0016039	0.00010523	0.000839311	0.000375542	0.00145893	0.000696527	0.0010307	0.000528305	0.00204593
d3_15	0.00232097	0.00117439	0.00138612	0.00121134	0.000650624	0.000829392	0.00177611	0.00171005	0.000623596	0.000862623	0.00100605	0.0016437	0.00172064	0.000998842	0.00145079	0.000804734	0.000922943	0.000751085	0.00133668
d3_16	0.00187036	0.00133321	0.00212512	0.00110699	0.000877967	0.00105537	0.00102163	0.000810104	0.00133062	0.00064606	0.0011033	0.00142825	0.00136777	0.000708347	0.000963582	0.00186134	0.000582409	0.000957951	0.00232327
d3_17	0.00140077	0.000424511	0.00025428	0.000573663	0.00114745	0.000915091	0.00118615	0.000688216	0.000724142	0.000873571	0.000263965	0.000827466	0.000712894	0.000464654	0.000550129	0.00169949	0.00105025	0.00119877	0.00163829
d3_18	0.00123509	0.00081851	0.00148066	0.000840943	0.000700127	0.00241726	0.00164394	0.0014108	0.00190643	0.00107812	0.00100573	0.00101205	0.00194409	0.000933069	0.0018327	0.000700164	0.000222779	0.00167403	0.0030107
d3_19	0.00101685	0.000136437	0.000677734	0.000217793	0.0014403	0.000563409	0.00196584	0.000341278	0.000296433	0.000972692	0.000495591	0.00154702	0.00103833	0.00144152	0.00158764	0.00144315	0.000936766	0.00178223	0.00211701
d3_20	0.00137966	0.00116846	0.00157711	0.00123287	0.00201988	0.00253051	0.00244366	0.00314974	0.00303238	0.00366853	0.00576565	0.00460414	0.00377643	0.00632805	0.00577226	0.00674658	0.00794078	0.0112408	0.0366579
