	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d2_0	0	0.0237595	0.0162647	0.0113583	0.00905942	0.00675605	0.00626687	0.00354368	0.00282888	0.00289177	0.00201542	0.00203802	0.000722534	0.000993021	0.000345278	0.000230741	0.000163426	1.8994e-05	4.11136e-05	0
d2_1	0.0897916	0.00406497	0.00373893	0.0033434	0.00350132	0.00280793	0.00264371	0.00105326	0.00101927	0.000978954	0.00100103	0.000532651	0.000510072	0.000322076	0.00035426	0.000244784	0.000125752	5.77679e-05	4.26891e-05	0
d2_2	0.056483	0.00454035	0.00378813	0.00383931	0.00220546	0.00221156	0.00100065	0.00124511	0.000785597	0.00117566	0.000526808	0.00102553	0.000467209	0.000220484	0.000331079	0.000569898	8.91548e-05	0.000265914	0	2.04228e-05
d2_3	0.0427168	0.00328771	0.00299093	0.00277474	0.00187188	0.00135098	0.00115844	0.00129561	0.00100928	0.00102457	0.000540488	0.000698853	0.000458053	0.000189884	0.000666231	0.000267784	3.89804e-05	1.52656e-05	0	0.000110242
d2_4	0.0354112	0.00266204	0.00312482	0.00292301	0.00254388	0.00112521	0.00139547	0.00148502	0.000894531	0.00136036	0.000458401	0.000324101	0.00024622	0.000424852	0.000171834	0.000383588	8.42924e-05	5.81277e-05	0	6.87707e-05
d2_5	0.026593	0.00324289	0.00345192	0.00275955	0.00172974	0.00137841	0.00127178	0.000660014	0.0016171	0.000504721	0.000824038	0.000705129	0.00124057	0.000220786	0.000132629	3.2748e-06	0.000206465	5.01044e-05	0	2.29236e-05
d2_6	0.021674	0.00299839	0.00232204	0.00182538	0.00163625	0.00104651	0.00179875	0.00131839	0.00193811	0.00135404	0.000365227	0.000712883	0.000578217	0.000544462	0.000385652	0.000606358	0.000356206	0.000373125	1.5719e-05	0.000183389
d2_7	0.0171115	0.00264825	0.00251243	0.00309365	0.0019163	0.0019065	0.001184	0.00116852	0.0017269	0.00120289	0.00100014	0.000915842	0.000444314	0.000594941	0.000192694	0.000123331	3.13131e-05	0.000133165	6.50395e-05	0.000132957
d2_8	0.0126199	0.00254737	0.00214877	0.00157679	0.00190612	0.00163865	0.00116423	0.000993695	0.00113049	0.00109964	0.00104274	0.000877352	0.000189393	0.000871523	0.000630306	0.000409231	6.87707e-05	6.01639e-05	0.000134485	0.000112326
d2_9	0.0118932	0.00151469	0.00282505	0.00122813	0.00205824	0.00196302	0.00137697	0.000881483	0.0016631	0.000603103	0.00138041	0.000763875	0.000200472	0.000209205	0.000176184	0.000181205	8.33982e-05	0.000125316	0.000316345	0.000371362
d2_10	0.00885401	0.00200816	0.00157014	0.00198199	0.00190435	0.00150595	0.00129832	0.00142313	0.00117522	0.000522986	0.000908637	0.000487701	0.000556499	0.000584224	0.000590773	0.000466222	3.05648e-06	0.000668512	4.58472e-05	0.000197143
d2_11	0.008112	0.00232692	0.00165331	0.00190264	0.00110944	0.00173655	0.0015185	0.000847088	0.00150979	0.000602117	0.000650112	0.000709993	0.000488917	0.000130784	0.000100864	0.000258709	0.000685068	0.000536293	8.73279e-06	0.000160465
d2_12	0.00577747	0.00127754	0.00212275	0.000947987	0.00175691	0.00130219	0.000924527	0.00193533	0.000774077	0.000981682	0.00102457	0.00107367	0.000647219	0.00025991	0.000608884	0.000374647	0.000209369	0.000399307	0.000197679	0.000201291
