	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d2_0	0	0.0242909	0.0191568	0.0140292	0.0107303	0.00645129	0.00633057	0.00418768	0.00287675	0.00307374	0.00167417	0.00116408	0.00125297	0.000807991	0.000241985	0.000130009	0.000111584	2.57322e-05	7.863e-05
d2_1	0.0928887	0.00388774	0.00330707	0.00401628	0.00307984	0.00143581	0.0013065	0.000998521	0.000691982	0.000566566	0.000543053	0.000523735	0.000874466	0.000542232	0.00013871	3.80901e-05	0.00032825	2.72873e-05	6.49697e-06
d2_2	0.0568607	0.00451534	0.00363838	0.00307441	0.00342767	0.00162404	0.00079235	0.00196686	0.000482958	0.00133257	0.000496159	0.000514481	0.0002405	0.000242126	0.000290081	9.66425e-05	0.000277861	0.00026911	0
d2_3	0.0434964	0.00339973	0.00365782	0.00216392	0.00236532	0.00128193	0.00158974	0.000954268	0.000864837	0.000363053	0.000383742	0.000475602	0.000399519	0.000295464	1.4908e-05	1.74079e-05	0.000123	8.88904e-05	2.92364e-05
d2_4	0.0328051	0.00341626	0.00419112	0.00288984	0.0026077	0.00151805	0.00135207	0.00121254	0.000993805	0.000613247	0.000604797	0.000617406	0.00028562	0.000570135	0.000164334	0.000221277	0.000255006	0.000181915	0.000202381
d2_5	0.0262883	0.00324482	0.00284702	0.00317717	0.00306091	0.000954086	0.00185506	0.00102376	0.00142294	0.000500357	0.000362648	0.00031164	0.000286978	0.000375697	5.82562e-05	0.000146669	0.000217747	9.74546e-05	9.09576e-06
d2_6	0.0221591	0.00341276	0.00270558	0.00244678	0.00170602	0.00135864	0.00213606	0.00137693	0.00072219	0.000431209	0.000257365	0.00090242	0.000574187	0.000597945	0.000505406	1.74434e-05	1.62424e-05	0.000285785	8.33778e-05
d2_7	0.0184986	0.00364769	0.00234663	0.0020888	0.00118196	0.00255547	0.0011281	0.00122175	0.000838254	0.000617252	0.000654895	0.000898922	0.000533618	0.000299467	0.000350394	0.000216582	0.000313976	1.31189e-05	0.000393067
d2_8	0.0136928	0.00292694	0.00168871	0.00185613	0.002306	0.00272787	0.000802803	0.000690893	0.000583374	0.000752043	0.000253827	0.00045009	0.000326734	0.000796086	0.00034682	0.000371962	4.54788e-05	0.000233891	0.000118678
d2_9	0.010124	0.00365037	0.00152851	0.00121972	0.0022075	0.00190024	0.00199103	0.000856424	0.000701374	0.00147839	0.000822788	0.000787243	0.000914223	0.000637028	0.000427691	0.000254563	1.55927e-05	0	5.85712e-05
