	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.102809	0.0671969	0.0487837	0.0416284	0.0336133	0.0279114	0.0227721	0.0181047	0.0156581	0.012697	0.012919	0.0101245	0.00919178	0.00726646	0.00636405	0.00504368	0.00460518	0.00392478	0.00451643	0.00268635	0.00174371	0.00339378	0.000921062	0.00206881	0.000974743	0.00120981	0.00092399	0.000675705	0.000816026	0.000861285	0.000385313	0.000582914	0.000202575	0.000394954	0.000394954	0	0.000214132	0	0.000142754	0	0.000142754
d3_1	0.00959381	0.0015661	0.00122986	0.00174557	0.00106925	0.00152917	0.001419	0.00115913	0.00208545	0.00103993	0.00134087	0.00184206	0.00129696	0.000560381	0.000843618	0.00067933	0.00109917	0.000641053	0.000498752	0.000591914	0.000421621	0.000861285	0.000318695	0.000473129	0.000180822	0.000301371	0.000411269	0.000292647	0.000285509	0.000142754	0	3.80679e-05	0.000190339	0	0	0	0	0	0	0	0	0.000142754
d3_2	0.00786685	0.00199424	0.0012147	0.00166936	0.00174938	0.00122902	0.00146692	0.000647895	0.00146149	0.000833165	0.000936168	0.000535559	0.000840927	0.000500076	0.00109524	0.00072305	0.00076316	0.000567449	0.000470353	0.000560028	6.14071e-05	0.00063605	0.000769288	0.000254239	0.00029344	4.75848e-05	0.000285509	8.56527e-05	0	0.000195098	0.000142754	0.000214132	0.000261717	0.000190339	0.000347369	8.56527e-05	0	0	0.000214132	0	0.000142754	0
d3_3	0.00592448	0.00154956	0.00202131	0.00141471	0.00103017	0.00133223	0.00149528	0.00103798	0.00103037	0.00115169	0.00153639	0.00072512	0.0011005	0.000494539	0.000757212	0.00111642	0.000643528	0.00101233	0.000264322	0.00111473	0.000348839	0.000860056	0.000453699	0.000508761	8.72388e-05	0.000476301	0.00044016	0.000142754	0.000228407	0.000118962	0.000632878	0.000333094	0.000333094	8.7692e-05	0.000109445	7.13772e-05	0.000142754	0	0.000142754	0	0	0
d3_4	0.00523925	0.00174497	0.00200298	0.00117468	0.00131062	0.00208726	0.000973825	0.000870955	0.00124066	0.00148725	0.000406058	0.000984037	0.000934437	0.000663373	0.000711613	0.000676012	0.000611325	0.000823235	0.00106698	0.00073142	0.000573057	0.000399033	0.000676951	0.000228407	0.000395963	4.75848e-05	0.000670946	0	0.000547225	0	4.75848e-05	2.37924e-05	0	0	0.000475848	0.000190339	0	0.000285509	0	0	0.000142754	0
d3_5	0.00446159	0.0010766	0.000831778	0.00130788	0.000500113	0.000937064	0.000934354	0.00179114	0.000974324	0.00065808	0.000866248	0.00059683	0.000622919	0.000972819	0.00109137	0.000533743	0.000616699	0.00105821	0.0011869	0.000695295	0.000544506	0.000363684	0.000544506	0.000110125	0.000134824	0.000377959	0.000499641	6.18603e-05	0.000275992	0.000642395	0.000190339	0.000418746	6.18603e-05	9.51697e-05	0.000190339	0.000309301	0	0.000214132	0.000237924	0.000142754	7.13772e-05	0
d3_6	0.00296398	0.00116773	0.00143501	0.00125041	0.00177706	0.000923699	0.00137223	0.00141011	0.000421893	0.0011175	0.0011924	0.000691371	0.000857435	0.00072219	0.000943495	0.000706068	0.000187054	0.000825976	0.000724902	0.000782147	0.00023814	0.000513833	1.63148e-05	0.000666188	0.000554912	0.000211969	0.000451263	0.00068998	0	0.000497478	0.000424695	0	0.000295026	0.000190339	0.000190339	0.000333094	0.000428263	3.80679e-05	0	0.000142754	4.75848e-05	0
d3_7	0.00318414	0.00131946	0.00128404	0.000545809	0.000974149	0.000642854	0.00064914	0.00150792	0.000506358	0.00102259	0.000686106	0.000871615	0.00102823	0.00106123	0.000816678	0.000437029	0.000832055	0.000562294	0.00078549	0.000544506	0.000521394	0.000653951	0.000321198	0.000399373	0.00041106	0.000221269	0.000169266	8.12341e-05	0.000244722	0.000404471	2.14132e-05	3.80679e-05	0.000285509	0	0.000190339	2.37924e-05	9.51697e-05	0.000142754	0.000190339	0	0.000356886	0
d3_8	0.0029111	0.000499435	0.00110024	0.000541909	0.000513835	0.000775433	0.00094518	0.00038246	0.000598725	0.000745274	0.000913458	0.000553863	0.000458287	0.000725346	0.00093747	0.000698155	0.000953632	0.000721343	0.000323747	0.0010447	0.000572027	0.000786283	0.000297065	0.000263416	0.000244722	0.000278711	0.000666188	0.000577816	0.000176064	0.000488208	0.000193388	0.000618603	0.000214132	3.05902e-05	0.000333094	0.000229993	0.000285509	0	0	0.000142754	0.000142754	0
d3_9	0.00244733	0.000951707	0.000841503	0.00127676	0.000685432	0.000776746	0.00123905	0.000703063	0.000505261	0.000766212	0.00119047	0.000656047	0.000472214	0.00067649	0.000627876	0.00132368	0.000296272	0.000439827	0.000726253	0.000869913	0.000390196	0.000373654	0.000623361	0.000560708	0.000249141	0.000571018	0.000356886	0	0.000356886	0.000214132	0.000428263	0.000285509	0.000261717	0.000142754	0.000333094	0.000142754	0	0.000333094	0.000190339	0	0	4.75848e-05
d3_10	0.00198	0.000937209	0.000539176	0.00146994	0.00112878	0.000743718	0.000443712	0.000685978	0.00148	0.000691918	0.00095361	0.000742256	0.000972393	0.000748562	0.000438179	0.000361181	0.00100245	0.00106465	0.000855044	0.00109253	0.000651572	0.00111824	0.000830355	0.000925185	0.000850975	0.000795006	0.000275992	0	0.000492163	0.000237924	0.000404471	0.000197137	0.000190339	0.000528192	0.000285509	0	0.000190339	0.000214132	0.000428263	0	0.000142754	0
