	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d1_0	0	0.0520296	0.0400876	0.0319191	0.0270427	0.0182222	0.0150561	0.0114307	0.00950362	0.00894272	0.0045462	0.00525323	0.00441544	0.00396922	0.00157335	0.0013781	0.00116457	0.0014652	0.00150093
d1_1	0.0480839	0.00496534	0.00408358	0.00508288	0.00408226	0.00226274	0.00397464	0.00112925	0.00105484	0.00205337	0.00123815	0.0027095	0.0017486	0.000587299	0.000422652	0.000534778	0.000130146	0.000437779	0.000747276
d1_2	0.0368354	0.00479929	0.0043588	0.00389547	0.0052834	0.00276709	0.00224481	0.00213104	0.00230086	0.00281839	0.00120259	0.00118975	0.0012971	0.000951106	0.00136154	0.000866886	0.000397801	0.00065408	0.000445522
d1_3	0.0304892	0.00426386	0.00309903	0.00529046	0.00339394	0.00280823	0.00182652	0.00151224	0.0016969	0.000880426	0.00146824	0.00104608	0.00101421	0.00125111	0.00101249	0.00101605	0.000498984	0.000258733	0.0009948
d1_4	0.0227273	0.00341369	0.00320827	0.00225543	0.00324144	0.00362699	0.00283601	0.00203102	0.00149123	0.00178725	0.00170274	0.00126703	0.00143653	0.00181865	0.00176605	0.000450934	0.00135188	0.000728675	0.000728675
d1_5	0.0176083	0.0026963	0.00279986	0.00253262	0.00286025	0.00163619	0.0022236	0.00150239	0.0018621	0.00163383	0.00177803	0.000923325	0.00152247	0.000696862	0.000540314	0.00079283	0.000180045	0.00101119	0.000914804
d1_6	0.0178265	0.00249487	0.00267143	0.00292678	0.00164251	0.002432	0.00216302	0.00200774	0.0011084	0.00137286	0.00154355	0.000565251	0.00078359	0.00122738	0.00150208	0.00060811	0.00108219	0.000582148	0.00127518
d1_7	0.0109766	0.00243808	0.00319407	0.00204481	0.00168929	0.00215944	0.000820946	0.00280074	0.0015376	0.00195605	0.000902477	0.00211018	0.000941713	0.0011144	0.0010946	0.000382555	0.000774878	3.56417e-05	0.00124429
d1_8	0.0108978	0.00328334	0.00229203	0.0012019	0.0019348	0.00206798	0.00244949	0.00214481	0.00122275	0.00164214	0.00124098	0.00119969	0.0017211	0.001055	0.00129949	0.000967079	0.00124112	0.000573436	0.00147847
d1_9	0.0090587	0.00187424	0.00168832	0.00312574	0.00195322	0.00117973	0.00175996	0.00225623	0.000957859	0.00128977	0.000662792	0.000639691	0.0012943	0.00103541	0.000803391	0.000487896	0.000634423	0.000673233	0.00146923
d1_10	0.00691266	0.00199642	0.00188294	0.000949348	0.00150512	0.00192459	0.00127345	0.00127144	0.00118053	0.000973515	0.000797466	0.00201112	0.00120429	0.000841409	0.001253	0.00143255	0.000972623	0.000582148	0.00166566
d1_11	0.00657108	0.00131218	0.00209855	0.00211055	0.00176777	0.00125048	0.00178966	0.00150222	0.000919029	0.00159093	0.00128917	0.00174347	0.00148164	0.00200333	0.00094555	0.000632047	0.000728675	0.00138607	0.00190168
d1_12	0.00419658	0.000225588	0.0015092	0.000382796	0.00172232	0.00108074	0.000811311	0.00242235	0.00104195	0.00199962	0.000890647	0.00163741	0.000530006	0.00134911	0.000911108	0.000845501	0.000956386	0.00093357	0.00083164
d1_13	0.00367471	0.00091195	0.00144612	0.000933747	0.00131492	0.0015936	0.000893968	0.0004875	0.000737388	0.00116984	0.000787286	0.00142238	0.000914804	0.00126132	0.000698578	0.00175437	0.00115321	0.000443542	0.00218999
d1_14	0.00264139	0.00168338	0.000185877	0.00105473	0.000885235	0.000577944	0.00106727	0.000649472	0.00131637	0.000720083	0.0012435	0.00118093	0.00119202	0.000970247	0.00142171	0.000373842	0.000593237	0.000304935	0.00294401
d1_15	0.00178462	0.00112659	0.000955714	0.000458134	0.00148507	0.0015788	0.000854741	0.000910052	0.00124429	0.0014126	0.0011673	0.000876247	0.00133696	0.00171278	0.0011895	0.000803919	0.000388099	0.00108668	0.00331547
d1_16	0.00157018	0.000346913	0.000437997	0.0010265	0.00100536	0.000676401	0.000760489	0.000246324	0.000903716	0.00042122	0.00102292	0.00103384	0.000420968	0.00141379	0.00121974	0.00240621	0.000654224	0.00127518	0.00406395
d1_17	0.00118531	0.000817585	0.000191277	0.000942526	0.000809463	0.00103955	0.000711547	0.000900548	0.000709666	0.00176149	0.00105341	0.00041582	0.000693034	0.00105737	0.00195183	0.00137551	0.000959159	0.00121974	0.00313251
d1_18	0.000661565	0.000267973	0.000196822	0.000210538	0.000304143	0.000421364	0.00118897	0.000982128	0.000498984	0.000665312	0.000346517	0.000523537	0.00166051	0.00083164	0.000639967	0.00108113	0.001253	0.00124746	0.00467382
d1_19	0.00139374	0.00103955	0.000404732	0.00041582	0.000654224	0.00136375	0.00137735	0.00119756	0.000656072	0.00182961	0.00234523	0.0023674	0.00167991	0.00308261	0.00394198	0.00477322	0.00489744	0.00423582	0.0216116
