	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d2_0	0	0.0288797	0.021439	0.0143633	0.0108503	0.00855596	0.00532838	0.00377103	0.00210382	0.0013162	0.00176032	0.00124533	0.000701226	0.000186673	0.000217441	1.70291e-06	0	0	0
d2_1	0.0746753	0.0068569	0.005237	0.00391465	0.00317353	0.00325068	0.00212995	0.00178983	0.000735431	0.000901093	0.000335914	0.000307158	0.000239122	1.39111e-05	0.00010353	3.68777e-05	2.50019e-06	0	0
d2_2	0.0487988	0.00486737	0.00488133	0.0041989	0.00301071	0.00190208	0.00180021	0.00143517	0.00110156	0.00124821	0.00122434	0.000670325	0.000131818	0.000137096	0.000164839	0.000285035	9.3757e-06	0	0
d2_3	0.0402889	0.00462902	0.00477843	0.00398283	0.0028725	0.00337691	0.000953002	0.00117312	0.00106659	0.000545805	0.00037326	0.000400758	0.000496976	3.1801e-05	0.00010389	0.000206265	9.3757e-06	0	0
d2_4	0.0330986	0.00453875	0.00391694	0.00292802	0.00284444	0.00166097	0.00193141	0.00183282	0.00203141	0.000533205	0.000888644	0.000431137	0.000225451	0.00020404	8.89853e-05	0	0.000463715	0.000114592	0
d2_5	0.025206	0.00528335	0.00332267	0.00371642	0.00249059	0.00116333	0.00192285	0.00120249	0.00105462	0.000750207	0.000541915	0.000554838	0.000215112	0.000337031	0.000414294	2.94665e-05	0	0	0
d2_6	0.0209076	0.00387967	0.00256116	0.00310781	0.00178366	0.00182293	0.000924916	0.00131559	0.00121815	0.00104034	0.00139768	0.000634566	0.000209267	0.000131934	0.000359283	7.33388e-05	6.87551e-05	2.29184e-05	0
d2_7	0.0154186	0.0026514	0.00425	0.00230698	0.00269648	0.00249251	0.00155579	0.00144832	0.00120814	0.00101645	0.000362928	0.000215661	0.000375206	0.000571868	0.000468844	0.000417432	0.000183347	6.87551e-05	0
d2_8	0.0113948	0.00339423	0.00291234	0.00234725	0.00164969	0.00218561	0.00159013	0.00143404	0.001073	0.00145988	0.000696279	0.000916479	0.000206064	0.000145586	0.000137838	0.000213468	4.8456e-05	6.54811e-06	0.000229184
d2_9	0.0104958	0.00257499	0.0025647	0.00296589	0.00228857	0.00254601	0.00188472	0.00153374	0.000906634	0.000904565	0.000795224	0.000951234	0.000731304	0.000848188	0.000208557	8.73081e-06	0.00028648	1.3751e-05	0
d2_10	0.00752078	0.00199478	0.00273122	0.00200527	0.00147921	0.00208011	0.00153881	0.00132516	0.00139918	0.000917983	0.00147557	0.000390632	0.000514446	0.000309398	0.000130843	0.000231476	4.91108e-06	0	0
d2_11	0.00685809	0.00201738	0.00215425	0.00158873	0.0018603	0.00221904	0.00150167	0.0016483	0.00124856	0.00124141	0.000583327	0.0011559	0.000423662	0.000194188	0.000241642	0.000343776	7.37753e-05	0	3.81973e-06
d2_12	0.00555978	0.00185622	0.00117693	0.00267023	0.00102803	0.00144602	0.00125698	0.00136243	0.00114184	0.000937617	0.00154869	0.000757414	0.000795377	0.000573832	0.000478994	0.000134891	2.06265e-05	0.000128343	2.29184e-05
d2_13	0.00392592	0.0012202	0.00170957	0.00163819	0.00115046	0.000984392	0.0011727	0.00133768	0.00106541	0.00128112	0.000508996	0.00107127	0.00113828	0.000597078	0.000540874	0.000100513	6.87551e-05	0	2.50019e-06
d2_14	0.00281679	0.0015148	0.00165806	0.00263267	0.000833301	0.00100743	0.00166393	0.00122972	0.000991711	0.000565101	0.000324115	0.000582342	0.000288637	0.00057034	9.39653e-05	0.000288008	0.000330788	6.41714e-05	0
d2_15	0.00361889	0.00154319	0.000834849	0.00160685	0.00149313	0.00124916	0.000860134	0.000668353	0.000608319	0.00102117	0.000619577	0.000770401	0.000726304	0.000434685	0.000267818	0.000295647	0.000962244	0.000389612	4.81286e-05
d2_16	0.00148565	0.00086422	0.00132713	0.00159275	0.000501476	0.00145559	0.00172874	0.00102044	0.00075958	0.00103001	0.00139453	0.000851909	0.000467961	0.000654255	0.00096912	0.000380445	0.000166322	0.000139273	0.000252102
d2_17	0.00132566	0.00107345	0.00115247	0.000825498	0.00103907	0.00102367	0.00118761	0.00106329	0.000793865	0.0010407	0.00151828	0.000493945	0.000659394	0.000422898	0.000527122	0.000563792	0.000242935	0.000183347	0.000232239
d2_18	0.00151201	0.000621075	0.00142415	0.000907776	0.00209305	0.000669841	0.000591393	0.000935124	0.000974656	0.000564583	0.00104213	0.000712761	0.00103024	0.000619123	0.000861076	0.000433157	0.000329588	0.000401071	0.000206265
d2_19	0.00182217	0.00116731	0.000587729	0.000645416	0.0012206	0.00129204	0.00129118	0.000752139	0.00104834	0.00133581	0.000573614	0.000993184	0.000235732	0.00115999	0.000614212	0.000293355	0.000606682	1.57155e-05	0.000684932
d2_20	0.000985604	0.000658075	0.000656765	0.000938125	0.000539663	0.000681729	0.000959297	0.00112267	0.00080248	0.000900364	0.000857028	0.000607664	0.00049962	0.000991601	0.000556589	0.000889233	0.00062338	0.00062338	0.000389612
d2_21	0.000758143	0.000764382	0.000781523	0.00121347	0.000911595	0.00169376	0.000615522	0.000758598	0.000663105	0.000843932	0.00084295	0.00104704	0.00103133	0.000320857	0.000607337	0.000609629	0.000808691	0.000199062	0.00027502
d2_22	0.00109994	0.000309279	0.000627527	0.000527023	0.000553751	0.00129489	0.000705231	0.000779225	0.000554297	0.00131519	0.00111175	0.000522539	0.000923283	0.000838812	0.000504204	0.000233767	0.000151261	0.000625344	0.000556152
d2_23	0.000197098	0.00072804	0.000462187	0.00061824	0.00107487	0.000901456	0.00112224	0.00088956	0.000944445	0.000666597	0.000679475	0.00058671	0.00038732	0.00012114	0.00117953	0.000527122	0.000664633	0.000343776	0.000412531
d2_24	0.000432509	0.000422571	0.000256157	0.000656775	0.000651209	0.000371769	0.000957988	0.000339192	0.00122384	0.000680348	0.000435449	0.000815894	0.000925902	0.000636476	0.000341484	0.00057034	0.000343776	0.000540874	0.00013751
d2_25	0.000313654	0.000330233	0.000517955	0.000438505	0.00107192	0.000631892	0.000421698	0.00107454	0.00073568	0.000800615	0.000783808	0.000788064	0.00102216	0.000907567	7.36662e-05	0.00106079	0.000770057	0.00013751	0.000242935
d2_26	0.00040571	0.000455748	0.000624908	0.000272292	0.000215115	0.000414822	0.000549277	0.000334608	0.000317801	0.000618796	0.000291827	0.000261269	0.000307106	0.000803671	0.000618796	0.00100841	0.000267381	0.000320857	0.00116884
d2_27	0.000105097	1.14592e-05	0.000330025	0.000126051	0.000133135	0.000325441	8.25061e-05	0.000320857	0.00013751	0.00035709	0.000653174	0.000646298	0.000788392	0.000618796	0.000609629	0.00131093	0.000412531	0.000490453	0.000320857
d2_28	0	4.58367e-05	9.54932e-05	0.000114592	0.000602426	0.000297939	0.000767438	0.00116382	0.000153226	0.0010657	0.000357527	0.00105163	0.000524503	0.00013751	0.000602426	0.000792976	0.000609629	0	0.000618796
d2_29	9.16735e-06	8.25061e-05	4.58367e-05	0.000128343	0.000458367	0.000603081	0.00027502	0.000252102	0.000962571	0.000717018	0.000588675	0.000641714	0.000495037	0.000550041	0.000435449	0.00107716	0.000165012	0.000458367	0.00084798
d2_30	4.58367e-05	3.66694e-05	8.74172e-05	0.000189895	0.00012114	9.16735e-05	0.000252102	0.00100121	0.000343776	0.000664633	0.000792976	0.000733388	0.000701302	0.000861731	0.000572959	0.000563792	0.000563792	0.00058671	0.00160429
d2_31	3.66694e-05	0	0	0.000252102	1.52789e-05	5.95878e-05	0	0.00039616	0.000779225	0.000464915	0.000733388	0.00070785	0.000373242	0.00116884	0.000572959	0.000550041	0.000739936	0.000701302	0.000976323
d2_32	8.25061e-05	5.72959e-05	0.000229184	4.58367e-05	0.000252102	0.000467535	0.000527122	0.000485869	0.00013751	9.16735e-05	0.000320857	0.000412531	0.000831609	0.000785773	0.000838812	0.00121467	0.000467535	0.000504204	0.00109091
d2_33	0.00013751	0	2.44463e-05	0.00013751	0.000142094	0.000105424	0.000114592	0.000572959	0.000481286	0.000540874	0.000472118	0.000183347	0.000641714	0.00098549	0.000435449	0.000870898	0.000495037	0.00111383	0.00115967
d2_34	0	0	0.00013751	0.000160429	0.00013751	0.000297939	0.000220016	3.66694e-05	4.58367e-05	0.000641714	0.000412531	0.000458367	0.000366694	0.000733388	0.000664633	0.00031169	0.00100841	0.000357527	0.00206265
d2_35	1.3751e-05	0	0	0	0.000183347	3.81973e-06	6.87551e-05	0.000366694	0.000641714	0.000527122	0.000634075	0.00027502	0.000229184	0.000371278	0.000435449	0.000527122	0.00013751	0.00121467	0.00301606
d2_36	0	0	0	3.66694e-05	0.00013751	0.000332316	0	0.00027502	0	0.00013751	0.000242935	0.000366694	0.000756306	0.000229184	0.000412531	0.000550041	0.000687551	0.00116884	0.00183347
d2_37	0	0	0.00027502	0	0	0	2.29184e-05	4.58367e-05	0.00027502	0.000160429	0.000687551	0.000701302	0.000458367	0.000229184	0.000687551	0.000540874	0.00027502	0.000916735	0.00258978
d2_38	0	0	2.29184e-05	0.000183347	2.29184e-05	0	0.00013751	0	1.3751e-05	0	0.00027502	0.00027502	0.000229184	0.000641714	0.000320857	0.000595878	0.000870898	0.000229184	0.0027502
d2_39	0	0	0	0.00013751	0	0	0	0.000183347	0.000641714	0.000550041	0.000183347	0.000320857	0.000458367	0.000206265	0.000412531	0.000916735	0.000870898	0.000183347	0.00229184
d2_40	0	0	0	0	0	0	0	0	0	0.000458367	0	0.000527122	0.000595878	0.000343776	0.000595878	0.00027502	0.000687551	0.000756306	0.00307106
d2_41	0	0	4.58367e-05	0	0	0	0	0.00027502	0.000320857	0	0	0.000550041	0.000458367	0.000595878	0.000550041	0.00084798	0.00132927	0.00110008	0.00348359
