	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.101168	0.0687452	0.0537726	0.0433874	0.0339621	0.0293055	0.0220738	0.0176118	0.0171703	0.0127057	0.0103732	0.00853789	0.00646318	0.00703617	0.00478604	0.00427822	0.00314789	0.00441364	0.00361416	0.00214593	0.00328604	0.000872808	0.00215233	0.00170293	0.00114814	0.000283881	4.03742e-05	0.000116076	0.000176637	0.000731782	0.000410471	0.000302806	0.000529911	0.000201871	5.04677e-05	0.000151403	0.000151403	0	0	0	0
d3_1	0.0019653	0.00194442	0.001438	0.00232863	0.00316825	0.00235046	0.00101413	0.00177732	0.00195273	0.00148827	0.00137936	0.000573903	0.000696311	0.000917009	0.000880622	0.000829918	0.000367093	0.000298229	0.000720448	0.000592531	0.00039509	0.000456733	0.000547575	0.000256774	0.000445558	3.53274e-05	0.00022291	0.000590702	0.000444116	0.000113552	0	0	0.00016402	0.000269161	5.04677e-05	0.000151403	0	0	0	0.000151403	0	0
d3_2	0.00108707	0.00129019	0.00144427	0.00184253	0.00191888	0.00236297	0.00163738	0.00179111	0.00203973	0.00120151	0.00128919	0.000991251	0.000925792	0.000632931	0.000565017	0.00168572	0.001149	0.00099156	0.000773227	0.00084622	0.000893279	0.00091793	0.000301965	0.000347386	0.000350751	0.000227105	0.000375624	1.00935e-05	0.000302806	0.000207278	5.04677e-05	0.000259548	4.03742e-05	0	0	0	0	0	0	0	0	0
d3_3	0.00113184	0.00193133	0.00154728	0.00192953	0.00188598	0.00173527	0.00169882	0.00217673	0.00097856	0.00172128	0.000776396	0.00115298	0.00175342	0.00132294	0.000721368	0.000252759	0.000579623	0.000327039	0.000259611	8.60245e-05	0.000979434	0.00030533	0.000151403	0.000671221	0.000340657	7.57016e-05	0.000403742	0.000343181	3.24435e-05	4.03742e-05	0.000151403	0.000201871	0.000151403	0	0	0	0	0	5.04677e-05	0	0	0
d3_4	0.000905136	0.00103403	0.000891808	0.00149074	0.00141578	0.00145571	0.000954244	0.00205159	0.00133037	0.00154783	0.000834481	0.00145299	0.00157426	0.00163871	0.00117182	0.000506307	0.000468607	0.00093491	0.000807003	0.000635762	0.000279255	0.000597682	0.000674946	2.27105e-05	0.000391125	0.000206197	0.000201871	0.00016402	0.000254862	0.000151403	9.08419e-05	0.000479443	0.000100935	5.04677e-05	5.04677e-05	0.000151403	0	0	0	0.000151403	0	0
d3_5	0.000804619	0.00102732	0.00169278	0.00144652	0.00125375	0.00172806	0.00114167	0.00140488	0.00140034	0.00179934	0.00109337	0.000511988	0.000639984	0.00057178	0.000732396	0.000794398	0.000678654	0.00147955	0.000819154	0.00114798	0.000885938	0.000820942	0.000620753	0.000168226	0.000191777	5.04677e-05	0.000211964	0.000630847	0.00019346	2.52339e-05	0.000201871	0.000580379	5.04677e-05	0.000151403	0	0	0.000151403	4.03742e-05	0	0.000201871	0.000201871	0
d3_6	0.000670386	0.000853256	0.00116225	0.00115462	0.00182832	0.0017628	0.00208452	0.000723079	0.00135705	0.00129043	0.000690254	0.000858807	0.00133687	0.00123039	0.000632196	0.000811047	0.00090755	0.00076882	0.000443985	0.000668468	0.00107749	0.000642983	0.000126169	0.000227105	0.000251498	0.00107749	0.000403742	2.77573e-05	0.000505038	0.000360484	0.000832718	0.000259548	1.00935e-05	4.03742e-05	0.000176637	0	0	5.04677e-05	0	0	0	0
d3_7	0.000700738	0.000738514	0.00124202	0.00119918	0.00119997	0.000440497	0.00056367	0.00113862	0.00106352	0.00206169	0.00136297	0.00104576	0.00150973	0.000555255	0.000320162	0.000593521	0.000754642	0.000972225	0.000829812	0.000848218	0.0012045	0.000536011	0.000344863	0.000418882	0.000637834	0.000282619	0.000554664	0.000264956	0.000217011	0.000259548	0.000521981	0.000353274	0.000161497	0.00014131	0.000353274	0.000353274	1.51403e-05	0.000151403	0	0.000151403	0	0
d3_8	0.000392306	0.000660083	0.000710822	0.00146042	0.000839806	0.00136083	0.000619059	0.000723497	0.00188501	0.00103174	0.00116666	0.000788613	0.00104741	0.00082259	0.000580229	0.00121733	0.00103141	0.000515962	0.000522931	0.00121903	0.00018637	0.000266277	0.00079739	0.000554304	0.000348227	0.000903372	0.00061066	0.000479443	0.00033525	0.000151403	0.000406265	0.000605613	0	5.04677e-05	7.57016e-05	0	0.000292713	0.000151403	0.000504677	0.000151403	0	0
d3_9	0.000276337	0.000484698	0.000330997	0.000493378	0.000849726	0.000540716	0.000645099	0.00113355	0.00059983	0.000283945	0.000325075	0.00134302	0.000977526	0.000817596	0.000345573	0.00102501	0.00136312	0.000249996	0.000555986	0.00049891	0.000668697	5.76774e-05	0.000882825	0.000681314	0.000356027	0.000542168	0.000444116	0.000277573	0.000352073	0.000605613	0.000688524	0.000227105	0.000151403	0	0.000302806	2.52339e-05	5.04677e-05	5.04677e-05	0.000353274	0.000151403	0	0
