	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d3_0	0	0.0679911	0.0549748	0.0440157	0.0389568	0.0302096	0.0237715	0.0228132	0.0208532	0.0118509	0.0105135	0.0100855	0.00833633	0.00587152	0.00401217	0.00410797	0.00315567	0.00198091	0.00118569	0.00120085
d3_1	0.0150367	0.00317651	0.00208451	0.00106688	0.00137953	0.00143064	0.00166714	0.00204731	0.00190194	0.00108888	0.000530318	0.000579971	0.000414888	0.00077225	0.000465604	0.000123088	0.000429998	0.00102046	0.000308791	0.00132952
d3_2	0.0116829	0.00264891	0.00240704	0.00294201	0.00205522	0.00143218	0.00223555	0.0018138	0.00178918	0.00135683	0.000348971	0.000735796	0.00135854	0.000657467	0.00064503	0.000379305	0.000348248	0.000486346	0.000300213	0.000960683
d3_3	0.0120362	0.00175215	0.00276484	0.00141905	0.00162119	0.00224813	0.00196321	0.000970784	0.00146718	0.000930641	0.000746702	0.00088884	0.00158327	0.000808146	0.000414295	0.000627017	0.000462602	0.00045032	0	0
d3_4	0.0107067	0.00124967	0.00218867	0.00194851	0.00219845	0.00159849	0.00120036	0.00205158	0.000887246	0.000662272	0.00137162	0.00128234	0.000535619	0.000639026	0.000738525	0.000779983	0.00040829	0.000918653	0.000180128	0.000720512
d3_5	0.0114394	0.00226692	0.00161068	0.00202614	0.00192867	0.00102203	0.000923299	0.00126923	0.000763415	0.000506805	0.00109894	0.00122087	0.00124889	0.000608433	0.00113036	0.00117383	0.000506932	0.000780555	0.000768546	0.000480341
d3_6	0.0106088	0.00253482	0.00200144	0.00145554	0.00153792	0.00131591	0.00194076	0.00198231	0.00119906	0.00085245	0.00121025	0.00152351	0.000888203	0.000276196	0.00122487	0.000585416	0.000296782	0	0.000510363	0.000540384
d3_7	0.00883747	0.00175376	0.001286	0.00169241	0.00127137	0.00152883	0.00255566	0.00200522	0.00100718	0.000658425	0.00105695	0.00119213	0.00109554	0.000604631	0.000532664	0.000849175	0.000120085	0.000918653	0.00069478	0.00134823
d3_8	0.00792698	0.00232214	0.00160924	0.00149123	0.00140337	0.00109382	0.00127519	0.00114262	0.00133789	0.00132094	0.00126161	0.00142587	0.00105618	0.00143098	0.000651736	0.000540384	0.000468333	0.00127891	0.00108077	0.000180128
d3_9	0.00536753	0.00179771	0.00110992	0.00138115	0.00102914	0.000936545	0.000325259	0.00210896	0.000481684	0.000993278	0.00128819	0.000938238	0.000218727	0.000880626	0.00103273	0.00090719	0.000882627	0.000318226	0.000420299	0.00138699
d3_10	0.00751672	0.00120317	0.00170117	0.00124468	0.00285923	0.00191803	0.00110769	0.00150399	0.000923574	0.000942922	0.00110266	0.000889204	0.000708075	0.00077112	0.00113138	0.00206247	0.000360256	0.000720512	0.000360256	0.00162973
d3_11	0.00688152	0.00116017	0.00161288	0.00163707	0.00150934	0.00164589	0.000959383	0.000280199	0.00190938	0.00127634	0.00104158	0.000453267	0.00164731	0.000134676	0.000615438	0.000288205	0.000624444	0.000240171	0.000738525	0.000810576
d3_12	0.00502678	0.00195808	0.00242191	0.00129678	0.00116807	0.00119249	0.00159114	0.00111625	0.00112713	0.000814267	0.000886201	0.00120085	0.00081558	0.00107176	0.000237169	0.000741384	0.000639026	0.000780555	0.000570405	0.000798568
d3_13	0.00558529	0.00192381	0.00151506	0.000309018	0.00101385	0.00088197	0.00121341	0.00130708	0.00134658	0.000974693	0.000881269	0.00112403	0.00105975	0.00171022	0.000792563	0.000420299	0.000533379	0.00024945	0.000708504	0.00148906
d3_14	0.00328937	0.00063124	0.00111171	0.000707459	0.00101808	0.00133393	0.000452867	0.00140144	0.0013577	0.000576696	0.00129131	0.00102501	0.00132094	0.00158427	0.000840598	0.000725659	0.000372265	0.000180128	0.00100872	0.00144102
d3_15	0.0040221	0.00121441	0.0014699	0.0013581	0.00118077	0.00104645	0.000578827	0.00117471	0.0011191	0.000562	0.000456896	0.000672049	0.000947947	0.000228162	0.000386275	0.000852606	0.000768546	0.000558397	0.00101072	0.000798568
d3_16	0.00325649	0.000693089	0.000904307	0.00042616	0.000856587	0.00105609	0.000838972	0.00088663	0.000987975	0.000591277	0.000401338	0.000453923	0.00143902	0.000777124	0.000792563	0.000819154	0.000510363	0.000480341	0.000188706	0.00132094
d3_17	0.00235971	0.000515341	0.00103986	0.000783898	0.000555395	0.000539129	0.000759805	0.00139004	0.00124438	0.000630448	0.000929161	0.000336239	0.000147377	0.000962992	0.00106907	0.000438312	0.00135696	0.00106876	0.000500356	0.00160614
d3_18	0.00329872	0.000624843	0.000447734	0.000323655	0.000904168	0.000678482	0.00112494	0.000951257	0.000327163	0.000253215	0.0013654	0.00143202	0.000842872	0.00119385	0.00121826	0.000588418	0.00132094	0.00051894	0.000990704	0.000480341
d3_19	0.00309401	0.000623121	0.00120621	0.000807242	0.000155123	0.000773823	0.000690491	0.000386275	0.000347343	0.000179127	0.000696339	0.000961255	0.00129292	0.000849604	0.000480341	0.00045032	0.000228162	0.000708504	0.00138098	0.0016812
d3_20	0.00539853	0.00170172	0.00196205	0.00263345	0.00376479	0.00285291	0.00360599	0.00366533	0.0045569	0.00469691	0.00383072	0.00722741	0.00660226	0.00539984	0.00700612	0.00695552	0.00658325	0.00750534	0.00808175	0.0303636
