	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d2_0	0	0.023244	0.0185847	0.0144803	0.0109597	0.00719565	0.00689542	0.00426465	0.0033038	0.00179166	0.00181984	0.00152456	0.0008289	0.000354234	0.000288781	0.000311171	6.98973e-05	3.94443e-05	0	0
d2_1	0.0780472	0.0059022	0.00434177	0.00340173	0.00359203	0.00231982	0.00153826	0.00199619	0.00101371	0.000294579	0.000584157	0.000454225	0.000298664	0.000101888	0.000220006	7.60312e-05	2.10649e-05	4.91515e-05	0	0
d2_2	0.0516039	0.00587989	0.00372061	0.0026038	0.00250378	0.00219299	0.00099216	0.00205965	0.00115366	0.000933031	0.00031191	0.000877414	0.00092521	0.000292265	8.05037e-05	2.76881e-05	0	0.000110591	0	0
d2_3	0.0425406	0.00452998	0.00404997	0.00307751	0.00269533	0.00210773	0.00158773	0.00117053	0.00111258	0.00103055	0.000645383	0.000243684	0.000277833	0.00011672	0.000359301	2.07358e-05	2.83566e-06	6.62837e-05	0	0
d2_4	0.0349469	0.00434959	0.00394545	0.00262441	0.00256275	0.00209092	0.00168632	0.00153671	0.00153196	0.000789454	0.000458799	0.000400198	0.000171922	0.000239082	0.00043248	6.22511e-05	6.91193e-05	5.75994e-05	0	8.29432e-05
d2_5	0.0263754	0.0027506	0.00286241	0.00318857	0.00241561	0.00176774	0.00231116	0.00185637	0.00128519	0.000612586	0.000426319	0.000934357	9.03376e-05	0.000625234	0.000504242	0.000212175	0.000138568	4.60795e-05	5.75994e-05	0
d2_6	0.0212653	0.0030689	0.00314759	0.00247014	0.00287312	0.00189954	0.00108209	0.00100058	0.00118408	0.00111461	0.00043877	0.000800305	0.000287781	0.000205674	0.000769696	5.37595e-05	1.48013e-05	0	2.51343e-06	0
d2_7	0.0151999	0.00333951	0.00195368	0.00233408	0.00240172	0.00231511	0.00159369	0.00139919	0.00167714	0.000979818	0.000735286	0.000792275	0.000815803	0.000846363	0.000418201	0.000936831	2.96226e-05	2.30398e-05	0.000117174	0
d2_8	0.0131441	0.00290283	0.00182761	0.00195602	0.00184281	0.00137108	0.00125573	0.00220948	0.00127028	0.000894519	0.00106411	0.000346002	0.000707876	0.000151943	0.000435123	0.00021436	0.000347901	0.000245758	2.30398e-05	0
d2_9	0.0105014	0.00278016	0.00328096	0.00158034	0.00240881	0.00198901	0.00155931	0.00117279	0.00127756	0.00127382	0.000769748	0.000880942	0.00144636	0.000543838	0.000449814	0.000402637	3.88385e-05	4.93709e-06	0.000319924	0
d2_10	0.00962238	0.00248226	0.00217727	0.00152777	0.00251254	0.00170536	0.0016933	0.000610546	0.000753019	0.00065857	0.000419176	0.000148083	0.000365263	0.000599792	0.000408227	0.000458162	2.30398e-05	0	2.30398e-05	0
d2_11	0.00754053	0.00188466	0.0015919	0.00107742	0.00125904	0.00200661	0.000965427	0.00124922	0.00232166	0.000897906	0.0013279	0.0011624	0.000527799	0.000513348	0.000242127	0.000188158	0.000419204	6.18782e-05	1.51911e-06	0.000253437
d2_12	0.00583961	0.00149607	0.00215691	0.00147477	0.00188655	0.00197308	0.00106681	0.00139291	0.000947373	0.000658608	0.00104304	0.00113114	0.000847398	0.000288537	0.000306875	4.18007e-05	0.000195838	0.000267261	3.86681e-06	0
d2_13	0.00376247	0.00183382	0.00145632	0.00108402	0.00137362	0.00190722	0.00086656	0.00176964	0.00076897	0.000493261	0.000472141	0.000887837	0.000771493	0.000847096	0.00023731	0.000157	0.000327165	0.00044006	0	0.000161278
d2_14	0.0035919	0.0016442	0.00136719	0.000720508	0.00095038	0.000936745	0.00129548	0.00126976	0.00084549	0.000311905	0.000774592	0.0007181	0.000664423	0.000330676	0.000342963	0.000275819	0.00068088	0.000115199	0.000276477	0.000435661
d2_15	0.00394975	0.00125672	0.000989489	0.000931436	0.00170662	0.000825718	0.00100645	0.000978176	0.00126862	0.00061867	0.000921209	0.000607482	0.000756034	0.000853915	0.000195509	9.18299e-05	0.000435452	0.000366003	0.000216574	0.000138239
d2_16	0.0029951	0.000906143	0.000860022	0.00147744	0.00105258	0.000937938	0.00150868	0.00102032	0.00119466	0.00042086	0.000974253	0.000465723	0.000754844	0.000546481	3.83996e-05	0.000387397	0.000109823	0.000610763	0.000381902	0.000488443
d2_17	0.0016605	0.000682114	0.00110398	0.0011589	0.000892627	0.00116702	0.000702384	0.00109109	0.000655773	0.000506875	0.000895596	0.000797944	0.00117503	0.00101999	0.000435123	0.000268797	0.000708089	0.000253437	0.000183221	9.21591e-05
d2_18	0.00163518	0.000569067	0.00131875	0.000988461	0.000843163	0.000897015	0.000499094	0.000704788	0.00203571	0.00086837	0.000963062	0.000958691	0.000934318	0.000891519	0.000213941	0.000152062	0.000381034	0.000785985	0.000373244	0
d2_19	0.00205956	0.00109382	0.00132274	0.000845111	0.00058402	0.000438541	0.000855598	0.000940681	0.000717541	0.000697008	0.000622622	0.000735408	0.0011726	0.000756143	0.000723329	0.000636995	0.000709625	0.000389043	0.000529915	0.000596401
d2_20	0.00110604	0.000686485	0.00128092	0.000898222	0.000514226	0.000181017	0.000793336	0.00101836	0.00129474	0.00107409	0.000798712	0.000694704	0.000877157	0.000446972	0.000593768	0.00024082	0.000313341	0.000481202	0.00035942	0.000705017
d2_21	0.00124851	0.000399446	0.000512231	0.000829641	0.000628218	0.000722681	0.000911717	0.00103373	0.000740345	0.000949239	0.00130405	0.00135243	0.00105676	0.000645114	0.000324532	0.000444338	0.000730361	0.000552955	0.000138239	0.000299517
d2_22	0.000976976	0.000917422	0.000619211	0.00067693	0.000550112	0.000725523	0.000454322	0.000881984	0.000904136	0.000453554	0.000556026	0.000532548	0.00088363	0.000773807	0.000165886	0.000685927	0.000345597	0.000645114	0.000506875	0.00104798
d2_23	0.000389701	0.000328701	0.000880448	0.000501938	0.00033275	0.000377852	0.00118808	0.000671993	0.000783352	0.000693058	0.000880119	0.00152754	0.000580602	0.000511483	0.000642361	0.000681977	0.000495355	0.000460795	4.60795e-05	0.000599034
d2_24	0.00049903	0.000212295	0.000304125	0.000651165	0.000167861	0.000412083	0.000951213	0.00114738	0.000900526	0.0006605	0.000421299	0.000557562	0.000424141	0.000492722	0.000361395	0.000546252	0.000751097	0.000797176	0.000317949	0.000221182
d2_25	0.000660912	0.000319924	0.000368636	0.000280427	0.00039398	0.000167861	0.000593768	0.000660473	0.000493051	0.000674736	0.000371479	0.000953847	0.000831736	0.0011589	0.000847864	0.00060825	0.000460795	0.000612858	0.000391676	0.00133631
d2_26	0.00044741	0.000457669	0.000416252	0.0002677	0.000230398	0.000230398	0.000595204	0.000550651	0.00035942	0.00029842	0.000368636	0.000645114	0.000489979	0.000324861	0.000603642	0.000898551	0.000313341	0.000368636	0.000322557	0.00111743
d2_27	0.000486139	0.000184318	5.75994e-05	0.00045158	0.000181685	0.000193095	0.000225999	0.000483835	0.000276477	0.000198142	0.000152062	0.000437756	0.000580602	0.000831736	1.15199e-05	0.00038246	0.000313341	0.000714233	0.000898551	0.000760312
d2_28	0.000198142	0	0.000414716	0.000207687	0.000171701	0.000253437	0.00042854	0.000880119	0.000545275	0.000167861	0.00029458	0.00064248	0.000792239	0.000460795	0.000760312	0.000806392	0.000398259	0.000368636	0.000645114	0.000612858
d2_29	0	0.000154037	0.000138239	6.91193e-05	0	0.000198142	0.000101375	0.000497659	0.000714233	0.000506875	0.000506875	0.000756034	0.000483835	0.000543739	0.000575994	0.000840952	0.000375219	0.000783352	0.000718841	0.000875511
d2_30	0.000213941	0	4.60795e-05	0.000207358	0.000184318	8.29432e-05	0.000236981	0.000184318	0.000898551	0.000794872	0.000626682	0.00100453	0.000336381	0.000599034	0.00158053	0.000599034	0.000391676	0.000198142	0.000414716	0.00126719
d2_31	0	0	0	5.26623e-05	0.000536498	0.000207358	0.000281085	0.000144821	0.000181246	2.96226e-05	0.000506875	0.000253437	0.000184318	0.000575994	0.000605617	0.00099071	0.000391676	0.000497659	0.00135935	0.00177406
d2_32	0	0.000230398	0	0	0.000184318	0.000315645	0.000368636	0.00102033	0.000213941	0.000276477	0.000483835	0.0004055	0.000345597	0.000299517	0.000599034	0.000645114	0.000253437	0.00110591	0.000875511	0.00126719
d2_33	3.83996e-05	5.99034e-05	0	0.000161278	0	0.000414716	0.000129023	0.000299517	0.000115199	0.000474619	0.000368636	0.000751097	0.000783352	0.000276477	0.00083404	0.000460795	0.000552955	0.000276477	0.000820216	0.00184318
d2_34	0	0	0	0.000119807	0.000622074	0.000230398	0.000368636	0.000552955	0.000184318	0.000322557	0.000322557	0.00045158	0.000543739	0.000299517	0.000645114	0.000737273	0.000322557	0.000138239	0.000944631	0.00129023
d2_35	0	0	0	3.83996e-05	2.68797e-05	0.000276477	1.38239e-05	0.000207358	0.000138239	0.000138239	0.00045158	0.00045158	0.000322557	0.000345597	0.000635898	0.000691193	0.000760312	0.000575994	0.000506875	0.00311037
d2_36	3.68636e-05	0	0	4.60795e-05	0.000241918	0.000276477	0.000322557	0	0.000322557	0.000138239	0	0	0.000599034	0.000760312	0.000152062	0.000506875	0.000691193	0.000714233	0.000322557	0.00207358
d2_37	0	0	0	0	4.60795e-05	0.000184318	4.60795e-05	2.30398e-05	3.68636e-05	0	0.000115199	0.000460795	0.000299517	0.000299517	0.000552955	0.000599034	0.000635898	0.000691193	0.000691193	0.00322557
d2_38	0	0	0	0	0	4.60795e-05	0	2.30398e-05	0	0.000138239	0.000138239	0.000198142	0.000184318	0.000276477	0.000506875	0.000460795	0.000460795	0.000575994	0.000460795	0.00313341
d2_39	0	0	0	0	0	0	0	0.000138239	0.000276477	4.60795e-05	0.000276477	0.000138239	0.000645114	6.91193e-05	0.000575994	0.000322557	0.000299517	0.000276477	0.00115199	0.00317949
d2_40	0	0	0	0	0	0	0	0	0.000138239	0.000184318	4.60795e-05	0.000230398	0.000276477	0.000322557	0.000276477	0.000875511	0.000345597	0.000552955	0.00101375	0.00308733
d2_41	0	0	0	0	0.000138239	0	0	0	0.000184318	0.000276477	0.000138239	4.60795e-05	0.000414716	0.000460795	0.000552955	0.000737273	0.00131327	0.000921591	0.000691193	0.00373244
