	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d3_0	0	0.0777083	0.0635838	0.0501518	0.0372937	0.0330346	0.0245496	0.0193652	0.0159135	0.0133433	0.0109708	0.00857619	0.00506943	0.00606029	0.00429098	0.00285347	0.00273799	0.00101081	0.00076653
d3_1	0.014515	0.0024444	0.00332848	0.00222726	0.00244152	0.00188844	0.00199984	0.000766776	0.00111059	0.00107668	0.00105469	0.000323248	0.000380585	0.000339042	0.000530675	0.000725256	0.000324301	0.000235855	0.000480134
d3_2	0.0113848	0.00221074	0.00269329	0.0021232	0.00163323	0.00252528	0.00170845	0.00150899	0.00238691	0.00148148	0.000870246	0.0013535	0.00152127	0.000244279	0.000430177	0.000501193	0.00076653	0.000141092	0.000442229
d3_3	0.0103124	0.00220443	0.00224266	0.0031816	0.00158655	0.00168868	0.00120469	0.00163681	0.00161183	0.000910915	0.00154824	0.00135377	0.000657026	0.000468763	0.000402639	0.0007341	0.00034199	0.000176892	0.000294819
d3_4	0.00888008	0.00286778	0.00239396	0.00244157	0.00224494	0.00210222	0.00146659	0.00212932	0.00163228	0.00122427	0.000596221	0.00115651	0.000923053	0.000607328	0.000238804	0.000438017	0.0001081	0	0.000235855
d3_5	0.00968073	0.00280488	0.00187596	0.00141013	0.0016901	0.00132607	0.00152013	0.00150903	0.0014529	0.00152743	0.000859484	0.00141766	0.00156212	0.00125846	0.000828021	0.000247648	0.000666292	0.000353783	0.000194581
d3_6	0.00802782	0.00183729	0.0023428	0.00267854	0.00163836	0.00203003	0.00263796	0.00151453	0.000641043	0.00148198	0.00148461	0.00145452	0.000841499	0.000705208	0.000742945	0.000544995	0.000471711	0.000117928	0.000707566
d3_7	0.00738616	0.00164971	0.00163462	0.00179517	0.00233305	0.00186771	0.00135395	0.00132523	0.00131165	0.000739435	0.00126169	0.00139281	0.00108732	0.00113758	0.00225512	0.00103901	5.89639e-05	0.000265337	0.000557477
d3_8	0.00584075	0.00218086	0.0015747	0.00204599	0.00198119	0.00173461	0.00134629	0.00193561	0.00075153	0.00117386	0.00117309	0.00176681	0.000822125	0.00109673	0.00102555	0.00076653	0.000854976	0.000739316	0.000943422
d3_9	0.00554365	0.00195586	0.00118477	0.000904065	0.000644423	0.00119361	0.00085959	0.00119214	0.00105601	0.00186915	0.000802751	0.0010212	0.00106977	0.000813701	0.000224063	0.000825494	0.000516917	0.000324301	0.00137582
d3_10	0.00854691	0.00150351	0.00148414	0.00225176	0.00190103	0.000726901	0.00137597	0.000961681	0.00171297	0.000845149	0.00175738	0.000530802	0.00084571	0.000303243	0.00142987	0.00109083	0.000343956	0.000353783	0.00214039
d3_11	0.00617542	0.00155436	0.00180557	0.00149278	0.00120753	0.00123498	0.00137734	0.000999179	0.000721333	0.00235152	0.000842771	0.000955215	0.000725256	0.000785406	0.000265337	0.000569001	0.000412747	0.000619121	0.00091394
d3_12	0.00580048	0.00194634	0.00152796	0.0015517	0.00062814	0.00246064	0.00168178	0.00143076	0.000580437	0.000808839	0.000813701	0.00133848	0.000993962	0.000586269	0.0011081	0.000972904	0.000176892	0.000412747	0.000176892
d3_13	0.00442914	0.000848515	0.000851072	0.00209262	0.00232662	0.00144532	0.000911504	0.00212389	0.00155719	0.00104172	0.00133285	0.000726519	0.000817071	0.000969534	0.0013528	0.000872665	0.000206374	0.000271234	0.000412747
d3_14	0.00320175	0.000691805	0.00126386	0.00121558	0.00137178	0.00107533	0.000891472	0.00110563	0.00127727	0.000989913	0.000400954	0.0010643	0.00177674	0.00129636	0.000501193	0.00063681	0.00106725	0.000609855	0.000843183
d3_15	0.00275493	0.00110468	0.00113375	0.00137426	0.00080325	0.00174844	0.00169521	0.00169171	0.000556528	0.00110852	0.000839909	0.00055426	0.000884458	0.000845149	0.000244279	0.000215218	0.00060438	0.000943422	0.000937525
d3_16	0.00205273	0.000645714	0.000419651	0.000375951	0.000223963	0.000980855	0.00106484	0.00132753	0.000535588	0.00114643	0.00117738	0.00168552	0.000621064	0.00125876	0.000825494	0.00091394	0.000663343	0.00076653	0.000678084
d3_17	0.00282557	0.000819794	0.000884436	0.00133588	0.000495354	0.000595535	0.000797313	0.00129847	0.00138902	0.000468342	0.00158023	0.00103187	0.000589639	0.000448125	0.000501193	0.00119402	0.000353783	0.000442229	0.000854976
d3_18	0.00263565	0.000289376	0.00118948	0.000714735	0.00121962	0.00053507	0.00141948	0.00121817	0.00037063	0.000807805	0.00182648	0.000660395	0.00071599	0.000854976	0.00045697	0.00119065	0.000754737	0.000683981	0.00100239
d3_19	0.00202758	0.000614839	0.000982249	0.000973019	0.000584725	0.000771397	0.000787262	0.00032684	0.000842673	0.000748841	0.000754737	0.000283027	0.00105545	0.000814824	0.0011498	0.0010869	0.00110557	0.000668819	0.00110852
d3_20	0.00497487	0.00188449	0.00316325	0.00272119	0.00467951	0.00458784	0.0015958	0.00474084	0.0046614	0.00583153	0.00577099	0.0055554	0.00639126	0.00640685	0.00566559	0.00854386	0.00911104	0.00902737	0.0268462
