	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d2_0	0	0.00579975	0.00364146	0.00114982	0.000955481	0.000219236	0.000158138	0.000103446	5.21788e-06	2.13922e-06	8.27935e-07	1.746e-07	9.85099e-08	1.9196e-08	0	0	0	0	0
d2_1	0.118325	0.00483483	0.00339685	0.00247461	0.00162243	0.000773908	0.000697867	0.000305311	0.000167355	2.96249e-06	3.77923e-05	3.60778e-05	4.89014e-05	2.84793e-08	9.14215e-09	0	0	0	0
d2_2	0.0582836	0.00422865	0.00391126	0.00253832	0.00198816	0.00115837	0.000449837	0.000257946	0.000381337	0.000203688	0.000128216	0.000168129	2.96936e-05	5.33997e-08	9.29691e-06	0	0	0	0
d2_3	0.0338127	0.00529334	0.00376389	0.00313922	0.00289247	0.00123413	0.000454007	0.000984373	0.000415347	0.000266996	4.03202e-05	0.000321626	4.29476e-08	2.03565e-05	5.32946e-10	0	0	0	0
d2_4	0.0234508	0.00708128	0.00374188	0.00363238	0.00183166	0.00151151	0.00126048	0.00115038	0.000507764	0.000553698	0.000621392	3.60818e-05	2.98199e-05	6.26517e-05	0.000176085	3.02201e-07	0	0	0
d2_5	0.016648	0.00548226	0.00481223	0.00295685	0.00267289	0.00159867	0.00125438	0.000385535	0.000821707	0.000484292	1.35689e-07	4.33597e-05	1.06204e-07	5.70065e-05	3.24527e-08	0	0	0	0
d2_6	0.0110346	0.00526876	0.00486669	0.00391982	0.00407863	0.00183761	0.00215197	0.00120352	0.000776464	0.000908204	0.000459471	4.4517e-05	6.75505e-05	3.42857e-05	6.34877e-08	0	0	0	0
d2_7	0.00930608	0.00650068	0.00388468	0.00337369	0.0041112	0.00194755	0.00163698	0.0011401	0.00107022	0.000905196	0.000622177	0.000421304	2.56631e-05	7.44744e-05	7.8395e-05	8.47136e-06	0	0	0
d2_8	0.00626522	0.00296322	0.00359808	0.00290021	0.00332989	0.00180904	0.00230666	0.001816	0.000686428	0.00115075	0.000918728	0.000251951	0.00041246	7.20658e-05	1.04598e-05	0.000382816	0	0	0
d2_9	0.00497525	0.00374452	0.00338844	0.00485932	0.00317646	0.00319394	0.00234696	0.00152651	0.00149222	0.00119346	0.00049756	0.000780159	0.000463238	0.000291776	9.21262e-06	0	8.92994e-05	0	0
d2_10	0.00333701	0.00315684	0.00318907	0.00190227	0.00247093	0.0028062	0.00194746	0.00167753	0.00239404	0.00152804	0.000851125	0.000800167	0.000265837	0.000205437	0.000117976	0.000237205	0.000336921	0	0
d2_11	0.00328851	0.0016179	0.00371355	0.00233541	0.00269668	0.0018274	0.00280318	0.00232072	0.00194147	0.00186527	0.00125615	0.000449557	0.000903388	0.00037009	0.000235457	0.000242222	3.81211e-05	0	5.92995e-05
d2_12	0.0029258	0.00161349	0.00209668	0.00295555	0.00319959	0.00164783	0.002748	0.00141347	0.00246912	0.000784819	0.00107177	0.000471343	0.000706377	0.000758499	9.74406e-05	7.41244e-05	0.000741244	1.25328e-05	0
d2_13	0.00135997	0.00199503	0.00199745	0.00169915	0.00138014	0.00249949	0.0023298	0.00242803	0.00160416	0.0007942	0.0015415	0.00116859	0.000299642	0.00038443	2.35856e-05	0.00022782	0	0	0
d2_14	0.0015146	0.001014	0.00151289	0.00247381	0.00195452	0.00242794	0.00156845	0.00177442	0.00269134	0.00197602	0.0020248	0.00251853	0.000607057	0.000493069	7.5189e-06	0.000415113	0.000111032	0	0
d2_15	0.00105368	0.00114031	0.0016498	0.00115549	0.00232783	0.00201306	0.00179941	0.00263503	0.002684	0.00228957	0.00153164	0.00107435	0.000725373	0.000607277	0.000253485	2.29579e-05	0.000290568	0.000106739	1.77898e-05
d2_16	0.000445635	0.000591026	0.00198388	0.00133787	0.0020088	0.000962842	0.00331042	0.00151699	0.000827986	0.0011375	0.00195767	0.000379527	0.00110511	0.000765212	0.000364314	0.000426825	0.000222373	0.000266858	0.000138365
d2_17	0.000541602	0.00129925	0.00126373	0.00108116	0.00184467	0.00223015	0.00206363	0.0018721	0.00145714	0.0011647	0.00151829	0.000379419	0.00141793	0.000924574	0.000800177	0.000543874	0.000432662	0.000108903	3.16264e-05
d2_18	0.000238432	0.00108223	0.00122585	0.00147503	0.00136362	0.00143317	0.00139261	0.00180759	0.00165614	0.00161206	0.0016629	0.000919689	0.00154309	0.00101716	0.000522561	0.0001061	9.74206e-05	0	0.000195688
d2_19	0.000670623	5.03411e-05	0.00029851	0.000969342	0.00139981	0.00168299	0.00146664	0.00156477	0.0013218	0.00201676	0.00119593	0.00156122	0.00105193	0.000399793	0.000871999	0.000665291	0.000215455	0.000291825	5.92995e-05
d2_20	2.96497e-05	0.000281673	0.000298725	0.00104071	0.000891839	0.00131053	0.000878467	0.00190519	0.00160755	0.0017283	0.00180346	0.00114653	0.00116918	0.00145211	0.000809474	0.00119248	0.000636822	0.000434744	0.000177898
d2_21	0.000391377	0.000270801	0.000616291	0.000697525	0.000780373	0.00104235	0.00206576	0.00111777	0.00200957	0.00178299	0.00154418	0.00231135	0.00136616	0.00122685	0.000877663	0.0013667	0.000320524	0.000299618	7.41244e-05
d2_22	8.89492e-05	0.000266848	3.52292e-05	0.000761999	0.000939684	0.000468696	0.00035056	0.0015674	0.00122266	0.00191525	0.000766381	0.00190085	0.00138138	0.00125023	0.00130222	0.000913	0.000414108	0.00012239	0.000664668
d2_23	0.000326147	5.92995e-05	7.11594e-05	2.96497e-05	0.00034775	0.000873597	0.00125129	0.000787695	0.00120516	0.00132831	0.00117108	0.00163844	0.000712772	0.00100949	0.000794072	0.00139219	0.000797155	0.00101699	0.000254988
d2_24	0	0	0.000219408	0.000275319	0.000462536	0.000512517	0.00108842	0.000355797	0.00142452	0.000705736	0.000894999	0.000865773	0.00125706	0.00153247	0.000836123	0.000770906	0.000793625	0.000561102	0.000284638
d2_25	0	0.000177898	0	0.000266848	0.000444746	0.000403401	0.000504046	0.000384517	0.0016514	0.000848839	0.00106705	0.000948227	0.0028767	0.00117306	0.00101106	0.000952555	0.00139483	0.000264871	0.000269725
