	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d3_0	0	0.0920283	0.0272983	0.00917974	0.00264973	0.000953615	9.3664e-05	0.000192005	4.95353e-05	0	2.12294e-05	0	0	0	0	0	0	0	0	0
d3_1	0.0933524	0.0582152	0.030511	0.0147525	0.0070418	0.00250373	0.000933925	0.000515149	0.00047068	8.49177e-05	2.27458e-06	0	0	0	0	0	0	0	0	0
d3_2	0.0303095	0.0316755	0.0241215	0.0160359	0.0101193	0.00483307	0.00259467	0.00117563	0.000401433	0.000604502	0	3.39671e-05	0	0	0	0	0	0	0	0
d3_3	0.00861105	0.0161026	0.0169267	0.0169509	0.0124323	0.0076416	0.00410288	0.00249516	0.00109971	0.000510267	0.000189289	1.27377e-05	4.24589e-05	0.00014153	0	0	0	0	0	0
d3_4	0.00372924	0.00754923	0.0117672	0.011767	0.00938456	0.00955131	0.00529789	0.0038661	0.00212686	0.00077757	0.000157922	0.000385668	0.000352408	0	0	0	0	0	0	0
d3_5	0.00137764	0.00324581	0.00651872	0.00723595	0.00889293	0.00835871	0.00523646	0.00635277	0.00344269	0.00139872	0.00117308	0.000375651	0.000271737	8.49177e-05	0.000195614	0	0	0	0	0
d3_6	0.000313751	0.0014589	0.00324761	0.0055807	0.00663123	0.00627764	0.00442759	0.00499716	0.00364348	0.00250259	0.000825133	0.000862218	0.00036454	4.24589e-05	0	0	0	0	0	0
d3_7	0.000125712	0.000959286	0.00185503	0.00333513	0.00563101	0.00429621	0.00469485	0.00372347	0.00348839	0.00336819	0.00242633	0.00121048	0.00111212	0.000252327	2.7295e-05	0	0	0	0	0
d3_8	0.000100556	0.000313345	0.000421125	0.00257797	0.00228556	0.00339949	0.00402683	0.00345184	0.00320877	0.00386317	0.00310154	0.0023507	0.00137302	0.0003609	0.000212294	0.000118885	4.24589e-05	0	0	0
d3_9	0	4.49862e-05	0.000499787	0.00137138	0.00186601	0.00260144	0.00333887	0.00353512	0.00298585	0.00360456	0.00349213	0.00257958	0.00082611	0.000997783	0.000135868	0.000339671	2.12294e-05	0	0	0
d3_10	0	1.22477e-05	7.59113e-05	0.000619073	0.000877055	0.000907236	0.00211789	0.00306653	0.00320806	0.00224051	0.00237377	0.00331985	0.00196696	0.00175476	0.000543473	0.000345736	0.000390621	0	0	0
d3_11	0	0	0.000147595	0.0001267	0.000677108	0.000761319	0.00124465	0.00159144	0.002296	0.00384848	0.00307554	0.00225042	0.00192035	0.00181269	0.00126426	0.00135474	0.000755768	0.000127377	0	0
d3_12	0	0	8.49177e-05	1.06147e-05	8.49177e-06	0.000247894	0.000542453	0.00104732	0.0022627	0.00239032	0.00356118	0.00205157	0.0023413	0.00240499	0.00181481	0.00101659	0.000846751	0.000254753	0.000169835	0
d3_13	0	0	0	0	0	7.85489e-05	0.000280532	0.00100627	0.00122251	0.00215691	0.00253185	0.00193157	0.00148323	0.00239893	0.00175143	0.00209929	0.00114639	0.000636883	0.000169835	0
d3_14	0	0	0	0	1.4153e-05	0.000106147	0.000106147	0.000257179	0.000595839	0.000381413	0.00197807	0.0022667	0.00306553	0.0018233	0.00198849	0.00164073	0.00171109	0.000912865	0	0.000127377
d3_15	0	0	0	0	0	0.000246261	3.39671e-05	0.000199557	0.000366966	0.00102083	0.000785489	0.00153206	0.00329481	0.00251073	0.0037937	0.00265368	0.00199557	0.00135019	0.000458556	0.000467047
d3_16	0	0	0	0	0	1.0918e-05	0	0.000353824	0.000127377	2.12294e-05	0.000233524	0.00130773	0.00150729	0.00202741	0.00284899	0.00135868	0.0024244	0.00263245	0.000679342	0.000530736
d3_17	0	0	0	0	0	0	0.000191065	3.39671e-05	0	8.24915e-05	1.27377e-05	0.000225032	0.00104873	0.00118885	0.00152852	0.00315469	0.00435628	0.00235647	0.00191065	0.000318441
d3_18	0	0	0	0	0	0	0	4.24589e-05	2.7295e-05	0	0.000275983	0.000169835	0.000127377	0.000594424	0.00125254	0.00171958	0.0025263	0.00250507	0.00271737	0.00225032
d3_19	0	0	0	0	0	0	0	0	0	0	0	0.000127377	0.000127377	0	0.000403359	0.00110393	0.00135868	0.00220786	0.00271737	0.00292966
d3_20	0	0	0	0	0	0	0	0	0	0	0	2.12294e-05	4.24589e-05	0	0.0003609	0.000254753	0.000764259	0.00171958	0.00373638	0.00271737
