	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d2_0	0	0.0484681	0.0104562	0.00164914	0.000228843	4.07946e-05	8.90298e-06	1.58275e-05	0	0	0	0	0	0	0	0	0	0	0	0
d2_1	0.102388	0.0431626	0.0148412	0.00483776	0.0011433	0.000170541	9.78459e-05	5.89231e-05	0	0	0	0	0	0	0	0	0	0	0	0
d2_2	0.047667	0.0337036	0.0152451	0.00653644	0.00289355	0.000673752	6.91765e-05	7.80763e-05	0	0	0	0	0	0	0	0	0	0	0	0
d2_3	0.0222999	0.0239842	0.0162038	0.00716137	0.00410266	0.0018976	0.000130775	0.00051047	8.76166e-05	0	0	0	0	0	0	0	0	0	0	0
d2_4	0.0110997	0.0152603	0.0135047	0.00841573	0.00524727	0.00161453	0.000627451	0.00062809	0.000224018	0	0	0	0	0	0	0	0	0	0	0
d2_5	0.00629827	0.0124112	0.0113185	0.0106172	0.00460019	0.00215696	0.00122079	0.000331348	0.000195124	7.1693e-05	0	0	0	0	0	0	0	0	0	0
d2_6	0.0030736	0.00800977	0.00845065	0.00828696	0.00621665	0.00303015	0.00195134	0.000971713	5.80207e-05	0.000248054	2.19042e-05	0	0	0	0	0	0	0	0	0
d2_7	0.00185935	0.00575835	0.00831147	0.00856858	0.00603842	0.00425433	0.00236151	0.00172605	0.000414222	7.15579e-05	9.83076e-07	0	0	0	0	0	0	0	0	0
d2_8	0.00109383	0.00262033	0.0052359	0.0053686	0.0065429	0.00435203	0.00345467	0.00139479	0.000638303	9.99276e-05	0.00021141	6.50059e-05	0	0	0	0	0	0	0	0
d2_9	0.000386347	0.00152106	0.00338726	0.00635498	0.00633703	0.00527629	0.0025506	0.0019588	0.000911954	0.000577884	9.1785e-05	0.000249283	0	0	0	0	0	0	0	0
d2_10	0.000161917	0.000525221	0.00264589	0.00430225	0.00499242	0.00429007	0.00276308	0.00243196	0.000743249	0.00149656	0.000354989	3.1655e-05	2.85375e-05	0.000118706	0	0	0	0	0	0
d2_11	2.42477e-05	0.0010528	0.00199186	0.00250999	0.00332745	0.00383376	0.00281168	0.00213617	0.00136609	0.000706332	0.000203605	5.51137e-05	8.47903e-05	0	0	0	0	0	0	0
d2_12	0.000235697	0.000299034	0.00126789	0.00313485	0.0026727	0.00338083	0.00301282	0.00190758	0.00208488	0.000801204	0.000486311	4.71057e-05	0.000336335	0	0	0	0	0	0	0
d2_13	1.09913e-05	7.77715e-05	0.000975649	0.00145444	0.00246893	0.00273236	0.00266064	0.00216048	0.00178048	0.00096705	0.00061841	2.6285e-05	0.000443547	0	0	0	0	0	0	0
