	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d1_0	0	0.0415283	0.0323623	0.0282888	0.0203378	0.0154386	0.0120595	0.0112081	0.0072386	0.00607053	0.00467293	0.00287581	0.00252124	0.00208508	0.000802652	0.000285971	0.000400294	0.00084713	0
d1_1	0.0456759	0.0058921	0.00682291	0.0075069	0.00495188	0.0027079	0.0042547	0.00271194	0.00230577	0.00201626	0.00124914	0.00146535	0.000592989	0.000829602	0.00034807	0.000177665	0.000775101	0	7.77976e-05
d1_2	0.0371563	0.0048721	0.00508301	0.00608737	0.00330836	0.00426699	0.00338255	0.00241671	0.00304941	0.00155971	0.00225348	0.00350078	0.0015766	0.00152433	0.000777603	0.00105627	0.000237531	0.000286775	0.000509823
d1_3	0.0281875	0.00704687	0.00480212	0.00465924	0.00464563	0.00246533	0.00316863	0.00290844	0.00187153	0.00113093	0.00191974	0.00196662	0.000768329	0.00196871	0.000446895	0.00110035	0.000659624	8.97983e-05	0.000144836
d1_4	0.0232146	0.00532246	0.00513335	0.00543941	0.00299527	0.0031819	0.00353989	0.00292785	0.00313309	0.00118858	0.00146251	0.00149409	0.000698084	0.000656545	0.0006479	0.0011938	0.000512306	0.00100337	0.000747354
d1_5	0.0199373	0.00402467	0.00378703	0.00447867	0.00439386	0.00244181	0.00335242	0.00308106	0.00292651	0.00252138	0.00239129	0.00130721	0.00135561	0.000923226	0.00104019	0.00163085	0.000585137	0.00090404	0.00124559
d1_6	0.0139064	0.00294164	0.00342008	0.00300008	0.00331647	0.00200643	0.00263123	0.00117697	0.00282688	0.00188523	0.00164177	0.00126361	0.000701821	0.000742492	0.000859215	0.000996183	0.00125097	0.000793701	0.00161058
d1_7	0.0124057	0.0035811	0.00261859	0.00185773	0.0031464	0.00218449	0.00264972	0.00207643	0.00277454	0.00260145	0.00165609	0.00171551	0.00119247	0.00136449	0.00134449	0.00123385	0.000608608	0.000941434	0.000173803
d1_8	0.00710564	0.00237787	0.00380653	0.00254395	0.00218773	0.00199371	0.00241818	0.00188747	0.00299789	0.00145974	0.00174744	0.00181877	0.000944871	0.00173669	0.00053688	0.00104282	0.00033918	0.000970815	0.000651348
d1_9	0.00590371	0.00284113	0.00180317	0.00236782	0.00151442	0.00229615	0.00237719	0.00171528	0.00210178	0.00169412	0.00288691	0.00155911	0.000608725	0.000596574	0.00141553	0.00146726	0.000821586	0.000637278	0.000753147
d1_10	0.0043842	0.00256732	0.00144778	0.00207839	0.00179748	0.00148879	0.000574738	0.00196269	0.00250763	0.0013191	0.00234771	0.000967492	0.00174101	0.00128518	0.00135235	0.00178728	0.000614105	0.0011442	0.00127125
d1_11	0.00282716	0.00156909	0.00101514	0.00157022	0.00117179	0.00207888	0.00172127	0.0011633	0.00171471	0.00145149	0.00183678	0.000937158	0.00161361	0.00107323	0.00131428	0.00155512	0.00202439	0.000428301	0.00207405
d1_12	0.00157994	0.00109632	0.00143374	0.00142248	0.00151099	0.00147775	0.000998431	0.00162644	0.00136548	0.0020026	0.00194177	0.00115538	0.00141182	0.00112103	0.00120504	0.000904776	0.00104282	0.00131537	0.00243945
d1_13	0.00256563	0.00123168	0.000949304	0.000990632	0.00126928	0.00103029	0.00068518	0.00140682	0.00133565	0.00117193	0.00197583	0.000495753	0.00110365	0.000500719	0.00135566	0.00141608	0.00112972	0.000451888	0.00169748
d1_14	0.00265707	0.000949241	0.000817414	0.00132255	0.0014608	0.000662914	0.00139328	0.00128323	0.00181557	0.0021364	0.00134697	0.00162713	0.00175278	0.001234	0.00181666	0.00223627	0.000840049	0.000701006	0.00277175
d1_15	0.00133964	0.00100292	0.000682467	0.00105897	0.000774578	0.000707627	0.0004712	0.00125206	0.000682246	0.000868865	0.00209143	0.000894673	0.00180176	0.00101122	0.00136973	0.00180176	0.00136725	0.00116448	0.00301259
d1_16	0.000419791	0.000258071	0.000810099	0.000959849	0.000426232	0.00172243	0.000463475	0.00117607	0.00076432	0.000581827	0.00112641	0.00111813	0.00152036	0.000961711	0.00146574	0.00118766	0.00107179	0.00190025	0.00425818
d1_17	0.000861968	0.000482787	0.000283728	0.000817552	0.000614105	0.00136104	0.000608311	0.00189735	0.00115538	0.000610794	0.000753147	0.000645555	0.00116945	0.0015932	0.000376574	0.00236372	0.001234	0.000376574	0.00452468
d1_18	0	0.000166342	0.000492442	0.000399747	0.000245256	0.000871775	7.53147e-05	0.000605001	0.000376574	0.000840049	0.00101385	0.000712593	0.00198715	0.000492442	0.00101385	0.00201612	0.00180755	0.00126297	0.00447833
d1_19	0	0.00085605	0	0	0.000425404	0.000782114	0.00053879	0.000231738	0.00139043	0.00163954	0.00117607	0.00261284	0.00150629	0.00286775	0.00286775	0.00367883	0.00337758	0.00535893	0.0180466
