	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d3_0	0	0.182665	0.0915551	0.0571145	0.0345118	0.0207586	0.0134012	0.00951382	0.00754819	0.00372918	0.00226881	0.00197466	0.00120503	0.000217565	0.000507652	0.000401287	0.000328765	0.000145043	0
d3_1	0.0104464	0.00674048	0.00542618	0.0052412	0.00343089	0.00326046	0.0023949	0.0026285	0.00189913	0.000611254	0.00124725	0.00038471	0.000400596	0.000514559	0.000386782	0.00043513	0	0	0
d3_2	0.0069942	0.00561897	0.00520071	0.00274179	0.00375511	0.0029413	0.002725	0.0026872	0.00142416	0.0021109	0.00165098	0.00065753	0.000330377	0.000836417	0.000154713	0.000304591	0	0.000314261	0
d3_3	0.00573705	0.00458766	0.00363922	0.0035344	0.0024181	0.0028645	0.00256849	0.00171382	0.00254499	0.00210994	0.0013976	0.00109095	0.000640608	0.000432713	0.000145043	0.000193391	8.7026e-05	0	0
d3_4	0.00517387	0.0054602	0.00341524	0.00368401	0.00308772	0.0027353	0.00285788	0.00204203	0.00318483	0.00162771	0.000910798	0.000932652	0.000642335	0.000957286	0.000877167	0.000145043	0	0.000193391	0
d3_5	0.00359038	0.00348542	0.00401537	0.00289391	0.00275502	0.00157047	0.00226395	0.00104752	0.000993774	0.00124207	0.00156163	0.00173292	0.000410956	0.000497982	0.000328765	0.000676869	0.000145043	0.000145043	0
d3_6	0.00416225	0.00311643	0.00346963	0.00344549	0.00381053	0.00282315	0.00242292	0.00105768	0.00224724	0.00162954	0.0011676	0.00123378	0.000727634	0.000439965	0.000362608	0.000604347	4.83478e-05	0.000918608	0.000290087
d3_7	0.00342436	0.00305521	0.00245225	0.00269139	0.00248521	0.00144171	0.00189708	0.00228471	0.00139713	0.00082433	0.000820876	0.00151536	0.00123287	0.00070346	0.000899269	0.000701043	0.000193391	0	0.000338435
d3_8	0.0029202	0.00269311	0.00226866	0.00364311	0.00309783	0.00234259	0.0019274	0.00196174	0.00113345	0.000786918	0.00122253	0.000821912	0.0010785	0.000739721	0.00043513	0.000338435	0.00043513	4.83478e-05	0.000290087
d3_9	0.0020792	0.00200524	0.00191374	0.00242612	0.00196155	0.00133925	0.00218793	0.00215705	0.000836061	0.000845396	0.00178818	0.00114504	0.00072844	0.000449634	0.00043513	0.000290087	0	8.7026e-05	0.000145043
d3_10	0.00208329	0.00173821	0.00264188	0.00242346	0.00181233	0.00123083	0.00179936	0.0019502	0.000867278	0.000929889	0.000476226	0.000889474	0.00143869	0.000618161	0.000556	0.000846086	0.000725217	0.000338435	0.000290087
d3_11	0.00156007	0.00129531	0.00149363	0.000966039	0.00146815	0.00169511	0.00170686	0.00170772	0.00180612	0.000848158	0.000649932	0.00124461	0.00162932	0.00043513	0.000362608	0.000604347	0.000338435	0.000217565	0.000290087
d3_12	0.00212411	0.00120727	0.00165505	0.00104254	0.0015205	0.00134521	0.00168579	0.00158073	0.00136467	0.00119718	0.00119143	0.00114308	0.00081915	0.00128122	0.000676869	0.001112	0.000290087	0.000193391	0.000483478
d3_13	0.00151338	0.00125125	0.00109205	0.0020236	0.001306	0.0014746	0.00237534	0.00148749	0.000744714	0.000817095	0.00148151	0.00144445	0.0010968	0.00026315	0.000966956	0.0006672	0.000449634	0.000338435	0.000290087
d3_14	0.00162617	0.00194445	0.000764642	0.00154203	0.000956879	0.000858676	0.00120086	0.00140807	0.00148013	0.00205087	0.00142143	0.000824905	0.00157096	0.00153746	0.00149878	0.00043513	0.000846086	0.000193391	0.000290087
d3_15	0.000596936	0.000713006	0.000789694	0.00136193	0.000728085	0.00113258	0.000928162	0.00220754	0.00149727	0.0011524	0.000599513	0.000594678	0.00106365	0.000449634	0.000913773	0.000604347	0.000556	0.000604347	0
d3_16	0.000391558	0.00100901	0.000357656	0.000577932	0.00154375	0.00154026	0.00103626	0.00140669	0.000746876	0.00118936	0.00258143	0.00124139	0.00106365	0.00167974	0.000884765	0.000773565	0.000725217	0.000821912	0.000145043
d3_17	0.000486673	0.000696473	0.000486509	0.000765641	0.000582983	0.000839532	0.00125797	0.00183481	0.00168446	0.00109046	0.00176677	0.00130056	0.000625759	0.000966956	0.000377113	0.00043513	0.000531826	0.000290087	0.000580173
d3_18	0.0003193	0.000632388	0.00025725	0.000490303	0.000615563	0.00133054	0.000818919	0.00139531	0.0012293	0.00184619	0.00140174	0.00174536	0.00118452	0.000942782	0.0012156	0.000338435	0.000846086	0.000821912	0.000483478
d3_19	9.97234e-05	0.000217626	0.0003618	0.00108934	0.000922777	0.000471094	0.00055161	0.000725026	0.00133155	0.000610783	0.00151824	0.0020854	0.000872897	0.00127638	0.000338435	0.00140209	0.000947617	0.000821912	0.000338435
d3_20	0.000195244	0.000458393	0.000664051	0.000382861	0.000793525	0.000603347	0.00169251	0.0025219	0.00176231	0.00251399	0.00414142	0.00505233	0.00509793	0.00652902	0.00770871	0.00862041	0.00953902	0.00947617	0.00604347
