	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d2_0	0	0.0585532	0.00953987	0.0023081	0.000360998	1.78657e-05	3.97246e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_1	0.130502	0.0475908	0.0154316	0.00492987	0.00116353	0.000279669	9.75062e-05	6.76642e-05	0.000200212	0	0	0	0	0	0	0	0	0	0	0
d2_2	0.0505794	0.0332442	0.0163177	0.00656768	0.00265172	0.000517235	0.000137755	1.5508e-05	0	3.08969e-05	0	0	0	0	0	0	0	0	0	0
d2_3	0.0215223	0.021539	0.0133725	0.00757626	0.00325046	0.00132788	0.000313521	0.000238333	6.35594e-05	0	0	0	0	0	0	0	0	0	0	0
d2_4	0.0128843	0.0182616	0.0118685	0.00874793	0.00393593	0.00260911	0.000755482	0.000172285	3.90568e-05	4.07839e-05	0	0	0	0	0	0	0	0	0	0
d2_5	0.00601978	0.0106538	0.0112814	0.00849944	0.00443554	0.00244407	0.00125207	0.000461209	0.000184485	3.52225e-05	0.000107786	0	0	0	0	0	0	0	0	0
d2_6	0.00365499	0.00677081	0.00848556	0.00705546	0.00453474	0.00281404	0.00164301	0.000576338	0.000345399	0.000207796	6.50461e-07	0	0	0	0	0	0	0	0	0
d2_7	0.00162085	0.005312	0.0060188	0.00610612	0.00442971	0.00363113	0.0017821	0.00139654	0.000445905	0.000264734	8.79374e-05	6.12777e-05	0	0	0	0	0	0	0	0
d2_8	0.00104289	0.00337957	0.00377901	0.00527492	0.00462241	0.00414468	0.00369767	0.00143283	0.000882909	0.000377284	2.17161e-05	2.9661e-05	0.000185381	0	0	0	0	0	0	0
d2_9	0.000702601	0.00183217	0.0029046	0.0035858	0.00545498	0.00343081	0.00205656	0.00120917	0.000678705	0.000383883	0.000438239	7.53885e-05	0.000111229	0	0	0	0	0	0	0
d2_10	0.000219274	0.000831666	0.00229208	0.00341697	0.00449064	0.00367719	0.0039766	0.00166906	0.000995726	0.000812705	0.000704759	7.66243e-05	6.17938e-05	0.000111229	2.9661e-05	0	0	0	0	0
d2_11	0.000226314	0.000648215	0.00216885	0.00323096	0.00357639	0.00343087	0.00280733	0.00325515	0.00147642	0.000845118	0.000479445	0.000242422	4.63454e-05	5.56144e-05	0	0	0	0	0	0
d2_12	7.00377e-05	0.000268721	0.000782169	0.0025477	0.00290248	0.0037266	0.00266523	0.0019373	0.00143866	0.000840653	0.00049744	2.61219e-05	1.68529e-06	5.49524e-05	0	0	0	0	0	0
d2_13	0.000203282	0.000432224	0.0012269	0.00118717	0.00203437	0.00289262	0.00227015	0.00219897	0.00122803	0.000762497	0.000266598	0.000233051	0.000191111	5.56144e-05	1.27119e-05	0	0	0	0	0
d2_14	0.000129767	0.000409508	0.000485736	0.00123547	0.00152606	0.00169541	0.00244692	0.00229616	0.00183514	0.00169731	0.000705073	0.000168689	2.92116e-05	0.000333687	5.29661e-06	0	0	0	0	0
d2_15	0	9.00424e-06	0.000296634	0.000542287	0.00143392	0.00209121	0.00308255	0.00145232	0.00202738	0.00139219	0.000791865	0.000684871	0.000324418	0.00010911	0	0	0	0	0	0
d2_16	0	0	0.000354829	0.000338181	0.000688357	0.0016591	0.00190342	0.00151025	0.00243431	0.00178433	0.000593927	0.000934292	0.000594192	8.89831e-05	0.000166843	0	0	0	0	0
d2_17	3.08969e-06	0	0.00014036	0.000147938	0.00076176	0.00123619	0.00209606	0.00164399	0.00138455	0.00184208	0.00164152	0.000980572	0.000486935	0.000429916	7.41526e-06	0	0	0	0	0
d2_18	1.11601e-06	0	8.12147e-05	0.000203655	0.00077604	0.00116594	0.00175106	0.00116336	0.00165052	0.00164009	0.00147647	0.00119794	0.0010195	0.000471302	0.000289195	1.85381e-05	0	0	0	0
d2_19	0	0	6.31982e-06	8.89831e-05	0.000387624	0.000838895	0.00107882	0.00234674	0.00181929	0.00145163	0.00121459	0.000927694	0.000444915	0.000379767	0.000116525	0	0	0	0	0
d2_20	0	0	1.15562e-05	8.12147e-05	0.000341102	0.000884005	0.00150044	0.0024058	0.00150502	0.00176226	0.00136352	0.00100786	0.000983228	0.000691208	0.000424524	0.000190678	0	0	0	0
d2_21	0	0	0	1.81351e-05	0.000184146	0.000516067	0.000743644	0.000959128	0.000905633	0.00119238	0.00135487	0.00134216	0.00205773	0.00124346	0.000587659	0.000278072	0	0	0	0
d2_22	0	0	0	3.70763e-05	6.67373e-05	0.000145384	0.000378355	0.000414209	0.00090625	0.00136909	0.00107574	0.00121275	0.00168062	0.000844104	0.000542903	0.000400424	0	0	0	0
d2_23	0	0	0	0	2.78072e-05	0.000189354	0.000445975	0.0007921	0.000984111	0.00131956	0.00146292	0.00149207	0.000763772	0.000759283	0.000519068	0.000491261	1.85381e-05	0	0	0
d2_24	0	0	0	8.89831e-05	0	8.83652e-05	0.000363348	0.000393009	0.00100255	0.00121178	0.00159233	0.00120154	0.00137315	0.0013125	0.000628443	0.000604344	7.41526e-05	0	5.56144e-05	0
d2_25	0	0	0	3.70763e-05	9.26907e-06	0.000255562	4.23729e-05	0.000943327	0.000924524	0.000596399	0.00176298	0.0019089	0.000909958	0.00093035	0.00110117	0.000240113	0.000129767	0.000111229	0	0
d2_26	0	0	0	0	0	3.70763e-05	6.30297e-05	0.000288665	0.000411812	0.000387182	0.00103973	0.00138948	0.000904662	0.00221345	0.000963984	0.000537606	0.000177966	0	0	0
d2_27	0	0	0	0	0	0	0.000111229	1.85381e-05	0.000147952	0.000444915	0.000871293	0.000900954	0.00149788	0.00129767	0.000615466	0.000511653	0.000615466	0.000341102	0.00029661	0.000148305
d2_28	0	0	0	0	0	0	0	0.000148305	7.41526e-05	4.81992e-05	0.000485699	0.000753796	0.00123782	0.00111229	0.00141261	0.00070445	0.000530191	0.000537606	0.00014089	0
d2_29	0	0	0	0	0	0	0	4.81992e-05	0.000118644	0.000504238	0.00065625	0.000975106	0.00111229	0.00124576	0.00139407	0.00139407	0.00064142	0.000129767	0	0
d2_30	0	0	0	0	0	0	0	3.70763e-05	0.000129767	0.000222458	0.000430085	0.00081303	0.00158687	0.00118273	0.00138295	0.00130879	0.00103072	0.00070445	0.000148305	0.000111229
d2_31	0	0	0	0	0	0	0.000177966	0	1.85381e-05	0.00050053	0.000333687	0.000363348	0.000467161	0.00124206	0.00114937	0.00132733	0.000567267	0.000333687	0.000148305	7.41526e-05
d2_32	0	0	0	0	0	0	0	0.000148305	0	0.000222458	1.85381e-05	0.000185381	0.000394598	0.000611759	0.0011732	0.00163136	0.000556144	0.000307733	0.000370763	0.000111229
d2_33	0	0	0	0	0	0	0	0.000111229	0	0	0.000209216	0.000407839	0.000333687	0.00131621	0.000982522	0.00126059	0.000852755	0.000630297	0.000685911	0.000259534
d2_34	0	0	0	0	0	0	0	0	0	1.85381e-05	0.000111229	0.000148305	0.000389301	0.000380032	0.000919492	0.00079714	0.00135328	0.00152013	0.00103814	0.000148305
d2_35	0	0	0	0	0	0	0	0	0	0	0	0.000111229	3.70763e-05	0.000659958	0.000519068	0.000407839	0.000685911	0.00148305	0.000778602	0.000352225
d2_36	0	0	0	0	0	0	0	0	3.70763e-05	0	0	0	3.70763e-05	0.000715572	0.000370763	0.00070445	0.00131621	0.00172405	0.0014089	0.000667373
d2_37	0	0	0	0	0	0	0	0	0	0	0	0	0.000148305	0	0.00105667	0.000407839	0.00135328	0.000889831	0.00170551	0.000815678
d2_38	0	0	0	0	0	0	0	0	0	0	0	0	0.000111229	0	0.000222458	0	0.000519068	0.000667373	0.00111229	0.00144598
d2_39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000222458	0.000556144	0.000815678	0.00183528	0.00226165
d2_40	0	0	0	0	0	0	0	0	0	0	0	0.000111229	0	0	0	0	0.000444915	0.00100106	0.00202066	0.00278072
d2_41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000333687	0.000222458	0.00133475	0.00189089
