	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d3_0	0	0.10323	0.0277429	0.00990139	0.00224994	0.00101735	8.33176e-05	2.05364e-05	2.99529e-07	1.24224e-05	6.75605e-06	0	0	0	0	0	0	0	0	0
d3_1	0.110721	0.0626361	0.0307296	0.0135923	0.00765766	0.00244219	0.00149127	0.000197181	0.000402284	4.05363e-05	0	3.57254e-05	0	0	0	0	0	0	0	0
d3_2	0.0310247	0.0324083	0.021971	0.0156329	0.00878088	0.00637656	0.00241179	0.00158646	0.000554224	4.5112e-05	4.45899e-05	8.29152e-06	0	0	0	0	0	0	0	0
d3_3	0.01069	0.0169078	0.0153996	0.0136556	0.00972259	0.00612674	0.00304707	0.00248753	0.00130737	0.000986675	0.000218848	0.000102354	0	0	0	0	0	0	0	0
d3_4	0.00322174	0.0071992	0.00941374	0.0105684	0.00869031	0.00680393	0.00679926	0.00350779	0.00219114	0.00130154	0.000595665	0.000396788	8.30994e-05	0	0	0	0	0	0	0
d3_5	0.00107197	0.00408052	0.0052998	0.00766829	0.00684969	0.00873161	0.00603433	0.00510005	0.0028839	0.00190456	0.000675904	0.000413856	0.000182413	1.95443e-05	1.38982e-05	0	0	0	0	0
d3_6	0.000241021	0.00189911	0.00282094	0.00356436	0.0058395	0.00558832	0.00642348	0.00363174	0.00226525	0.00197436	0.00157564	0.000782073	0.000613836	0.000119398	7.29654e-05	0	0	0	0	0
d3_7	0.000218203	0.000690827	0.00186952	0.00311409	0.00348472	0.00413896	0.00498557	0.0036202	0.0037526	0.00207868	0.00193434	0.00135055	0.000606018	0.000383638	0.000147668	0	0	0	0	0
d3_8	0.000266864	0.000114192	0.000879592	0.00220087	0.00258232	0.00298979	0.00395675	0.00311536	0.0032249	0.00327124	0.00210682	0.00124333	0.00179276	0.000951542	0.00017807	0.00032429	0	0	0	0
d3_9	6.51476e-07	6.47389e-05	0.000545689	0.000576745	0.0019932	0.00260425	0.0032079	0.00382261	0.00277448	0.00450377	0.00219938	0.00245775	0.00127003	0.00165522	0.00102152	7.29654e-05	0	0	0	0
d3_10	9.77215e-06	0	0.000118599	0.000159539	0.000607065	0.00138163	0.00194568	0.00256103	0.00320468	0.00319716	0.00291224	0.00241934	0.00210326	0.00139697	0.000822887	0.000399283	2.02682e-05	0	6.08045e-05	0
d3_11	0	1.33636e-06	2.61468e-05	0.000111007	0.000177892	0.0012942	0.00141596	0.00177887	0.00233541	0.0021644	0.0042705	0.00236173	0.00288426	0.00215045	0.00158092	0.00121609	0.000376988	0.000243218	0	0
d3_12	0	7.73085e-05	0	0	0.000357893	0.000446961	0.00071479	0.00194737	0.00165157	0.001224	0.00238517	0.00245882	0.00212584	0.00220045	0.00149984	0.000897204	0.00054724	0.00054724	0	0.000121609
d3_13	0	0	0	0	9.68046e-05	7.29654e-05	0.000689117	0.000647326	0.00129243	0.00165967	0.00156876	0.00259983	0.00185251	0.00293888	0.0016701	0.00113502	0.000713439	0.00032429	0	0
d3_14	0	0	0	0	0	0	5.06704e-05	0.000372548	0.000565192	0.00107874	0.000952603	0.00133133	0.001933	0.00338073	0.00232215	0.00257579	0.000964764	0.000599937	0.000689117	0
d3_15	0	0	0	0	0	0	8.68635e-05	0.00025673	0.000141877	0.000437792	0.00126242	0.00178533	0.00322669	0.00175522	0.00300374	0.00158671	0.0019579	0.00100125	0.000802619	4.05363e-05
d3_16	0	0	0	0	0	0	0	6.08045e-05	0.000162145	0.000405363	0.000735445	0.00130932	0.0013904	0.00282335	0.001512	0.00194574	0.00149174	0.00125663	0.000689117	0.000405363
d3_17	0	0	0	0	0	0	0	0	4.05363e-05	0.000182413	0.000385095	0.000486436	0.000741814	0.000526972	0.00172279	0.00153227	0.00154038	0.0013377	0.00253352	0.00143904
d3_18	0	0	0	0	0	0	0	0	0	0	0	0.000162145	0.000539133	0.000871531	0.00188494	0.00150795	0.00207951	0.00220923	0.00293888	0.00239164
d3_19	0	0	0	0	0	0	0	0	0	0	0	0.000121609	0	0.000526972	0.000405363	0.00137823	0.00158092	0.00334425	0.00431712	0.0026754
d3_20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000283754	0.000121609	0.00158092	0.00162145	0.00227003	0.0050265
