	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d2_0	0	0.0582252	0.0103263	0.00196487	0.000281684	6.10697e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_1	0.132129	0.0481088	0.0150405	0.00374544	0.000895809	0.000325032	1.74463e-06	0	0	0	0	0	0	0	0	0	0	0	0
d2_2	0.0498155	0.0339089	0.0178149	0.00572733	0.00177938	0.000697457	0.000252818	4.00537e-05	1.68515e-05	0	0	0	0	0	0	0	0	0	0
d2_3	0.0216852	0.0214286	0.01503	0.00615403	0.00303169	0.00160536	0.000103032	0.000153989	6.28792e-06	0	0	0	0	0	0	0	0	0	0
d2_4	0.0142843	0.0171773	0.0143855	0.0072772	0.00379105	0.00164355	0.000594665	7.65033e-05	4.30549e-05	0	3.70733e-05	0	0	0	0	0	0	0	0
d2_5	0.00651351	0.0110127	0.0116974	0.00720164	0.00466108	0.00256745	0.00122866	0.000338531	0.000105474	7.60478e-06	3.70733e-05	0	0	0	0	0	0	0	0
d2_6	0.00433578	0.00693879	0.00886149	0.00659949	0.00494825	0.00275198	0.00103373	0.000345739	4.92953e-06	6.79677e-05	0	0.000197724	0	0	0	0	0	0	0
d2_7	0.0022723	0.00453568	0.00644137	0.0071081	0.00494916	0.00279357	0.00175962	0.000711948	0.000545471	3.73571e-05	0	0	0	0	0	0	0	0	0
d2_8	0.00125998	0.00328111	0.00605985	0.00600596	0.00551159	0.00327998	0.00154684	0.00113761	0.000205307	0.000537762	2.7805e-05	0	1.48293e-05	0	0	0	0	0	0
d2_9	0.000417791	0.00199256	0.00318289	0.00507292	0.00408229	0.00348226	0.0021244	0.00113276	0.00064075	0.000372919	0.000255709	4.94311e-05	5.56099e-05	0	0	0	0	0	0
d2_10	0.000638569	0.00196435	0.00311282	0.00412397	0.00435748	0.00389649	0.00298473	0.00105757	0.000854045	0.000136188	0.000197582	4.02816e-05	0	0	0	0	0	0	0
d2_11	0.000149117	0.000837673	0.003144	0.00265549	0.00351258	0.00450908	0.00247712	0.00245888	0.00167175	0.000383538	0.000538689	0.000149719	0	0	0	0	0	0	0
d2_12	8.17612e-05	0.000282112	0.00136275	0.0022389	0.00321408	0.0032552	0.00316252	0.00178564	0.00111018	0.000691251	0.000548324	1.85366e-05	7.06158e-06	0	0	0	0	0	0
d2_13	0.000119094	0.000200233	0.0010822	0.00125663	0.00253751	0.0023738	0.00269794	0.00229477	0.00116421	0.000916497	0.000361148	0.000114309	7.57354e-05	0	0	0	0	0	0
d2_14	6.19654e-05	0.0002666	0.000745256	0.001141	0.00245778	0.00226416	0.00247923	0.0021522	0.00142228	0.000792808	0.000396684	0.00059688	8.0502e-05	0.000103805	3.70733e-05	0	0	0	0
d2_15	0	3.39839e-05	0.000555092	0.000346919	0.00177251	0.00169043	0.00240515	0.00284785	0.00163679	0.00160583	0.000483189	0.00074023	7.41466e-05	4.4488e-05	0	0	0	0	0
d2_16	0	7.41466e-05	0.000282867	0.000582868	0.00079758	0.0019618	0.00187096	0.00184813	0.0020911	0.00119323	0.000920124	0.00094634	0.000245655	0.000179541	5.56099e-05	0	0	0	0
d2_17	0	0.000231708	0.000326245	0.000392182	0.000513024	0.00145574	0.00212435	0.00228347	0.00136973	0.00188367	0.00126764	0.000440378	0.000218732	0.000294468	0	0	0	0	0
d2_18	3.70733e-06	7.41466e-06	0.000166565	0.00037371	0.000366607	0.00111688	0.00183477	0.00198674	0.00210003	0.00202542	0.00110708	0.000905559	0.000517437	0.000215025	0.000177952	0	0	0	0
d2_19	2.47155e-06	1.85366e-05	0.000139193	0.000216136	0.000710218	0.00116481	0.00126384	0.00137921	0.00192357	0.0012483	0.00104494	0.000955961	0.00033366	0.000514701	7.41466e-05	0	0.00011122	0	0
d2_20	0	0	0	0.000253952	0.000221469	0.000362436	0.00150216	0.00126641	0.00217875	0.0026014	0.00207151	0.000905022	0.000413102	0.000511347	0.000567221	0.000296586	0	0	0
d2_21	0	0	3.70733e-05	0.00027805	0.000602176	0.000285133	0.000888554	0.000778459	0.00151815	0.0024057	0.0017601	0.00109887	0.00084227	0.000535444	0.000148293	0.000148293	5.56099e-05	0	0
d2_22	0	0	0.000177952	6.35542e-06	4.4488e-05	0.000389887	0.000378765	0.00142943	0.00119863	0.000779245	0.00161763	0.00111688	0.000682413	0.000758149	0.000381855	0.00011122	0	0	0
d2_23	0	0	0	1.85366e-05	0.000233562	0.000306826	0.000664671	0.000678353	0.00108033	0.00145973	0.00133578	0.00128204	0.00114839	0.000663877	0.000159415	0.00022244	1.1122e-05	0	0
d2_24	0	0	0	0	3.08944e-05	0.000437465	0.000306023	0.000245655	0.00113047	0.00174261	0.00109552	0.00208882	0.00123613	0.000912003	0.000170537	0.000315123	0.00016683	0.00011122	0
d2_25	0	0	0	0	0	0.000213171	0.000214495	0.000844741	0.000834149	0.000984031	0.00186267	0.00157853	0.00111008	0.00135415	0.000418928	0.000487249	0	0	0
d2_26	0	0	0	0	0	2.59513e-05	5.56099e-05	0.0007081	0.000207875	0.0011731	0.00115245	0.00148823	0.00128238	0.000839445	0.000895055	0.000296586	0.000289172	0	0
d2_27	0	0	0	0	0	0	5.56099e-05	0.000474538	0.000381855	0.000518673	0.0010121	0.00130127	0.00108625	0.000771124	0.00148293	0.000511611	0.00011122	0.00011122	0
d2_28	0	0	0	0	0	0	0	0	0.000486896	0.000637925	0.000396331	0.00105977	0.00123825	0.00104547	0.00130127	0.000556099	0.000463416	0	0
d2_29	0	0	0	0	0	1.1122e-05	0	0	0.000467123	0.000296586	0.000630246	0.000893466	0.00141249	0.00147552	0.00154596	0.000882344	0.000548685	0	5.56099e-05
d2_30	0	0	0	0	0	0	1.85366e-05	0	0.000148293	0.000215025	0.00119535	0.00110478	0.000459709	0.00190927	0.00148452	0.0011122	0.00140296	0	3.70733e-05
d2_31	0	0	0	0	0	0	0	0	1.85366e-05	0	0.000437465	0.000352196	0.00118635	0.001216	0.000923125	0.00101952	0.000852686	0.000585758	0.00011122
d2_32	0	0	0	0	0	0	0	0	0.000185366	0.000135053	0.00016683	0.000259513	0.000376029	0.00109366	0.00120488	0.000863808	0.000741466	0.000537563	0.00016683
d2_33	0	0	0	0	0	0	0	0	0	0.000315123	0	0.00044488	0.000450176	0.000685856	0.00105659	0.00153854	0.00163122	0.000667319	0.000259513
d2_34	0	0	0	0	0	0	0	0	0	1.85366e-05	0.000289172	0.00022244	0.000843417	0.000481953	0.00139025	0.00161269	0.000963906	0.000574636	0.000426343
d2_35	0	0	0	0	0	0	0	0.00011122	0	0	0	3.70733e-05	0.000148293	0.000704393	0.000908296	0.00103064	0.000908296	0.000741466	0.00044488
d2_36	0	0	0	0	0	0	0	0	0	0	3.70733e-05	0.000185366	0.00022244	0.000722929	0.00110478	0.00127903	0.00174244	0.00129757	0.00038927
d2_37	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000407806	0.000778539	0.00103805	0.00152001	0.00126049	0.00137171
d2_38	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011122	0.000148293	0.000519026	0.00126049	0.00137171	0.000667319
d2_39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101952	0.00185366	0.00133464	0.00148293
d2_40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00044488	0.00100098	0.00226147	0.00265074
