	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d3_0	0	0.104631	0.0272895	0.00755039	0.00236055	0.00117917	0.000176552	3.5165e-05	0.000224902	0	0	0	0	0	0	0	0	0	0
d3_1	0.113442	0.0615402	0.0327012	0.0123388	0.00574982	0.00312923	0.000935885	8.72586e-05	0	0.000220844	0	2.02875e-05	0	0	0	0	0	0	0
d3_2	0.0310503	0.033492	0.0266841	0.0143268	0.00828915	0.00447521	0.00154852	0.000656828	0.000351858	8.54008e-05	0	0	0	0	0	0	0	0	0
d3_3	0.010613	0.0165727	0.0177252	0.0138814	0.00906503	0.00551828	0.00462965	0.00143757	0.000858257	0.000206739	0.000180743	4.0575e-05	0	0	0	0	0	0	0
d3_4	0.00409948	0.00696628	0.0115944	0.0109068	0.00952947	0.00621087	0.00523073	0.00333298	0.00182237	0.000956113	0.000181139	0	0	0	0	0	0	0	0
d3_5	0.0013379	0.00442472	0.00660219	0.00714716	0.00833295	0.00831129	0.00553836	0.00366861	0.00258733	0.00103906	0.00075459	0.000918348	0.000316485	0	0	0	0	0	0
d3_6	0.00037844	0.00123708	0.00428563	0.00465335	0.00606589	0.00563563	0.00529431	0.00381918	0.0018236	0.00167274	0.00124944	0.000895196	0.000137279	0.000299965	0	0	0	0	0
d3_7	0.00030318	0.000864594	0.00164628	0.00366628	0.00368039	0.00453811	0.00486724	0.00456245	0.00185347	0.00263384	0.00188964	0.00130864	0.000247508	0.000263738	8.11501e-05	0	0	0	0
d3_8	0.000152735	0.000593527	0.0014549	0.00178072	0.00285324	0.00314374	0.00308708	0.00377126	0.00350426	0.00332392	0.00336898	0.000928121	0.000629396	0.000512984	0	0.000121725	0	0	0
d3_9	1.26468e-05	6.56051e-05	0.000811542	0.000639886	0.00286457	0.00321872	0.00324528	0.00376709	0.00359104	0.0038518	0.00225064	0.00192567	0.00128623	0.00101206	0.000215048	4.0575e-05	0	0	0
d3_10	5.79643e-06	3.5113e-06	0.000410895	0.000170802	0.00101784	0.00176615	0.00255528	0.0026717	0.00362383	0.00299945	0.00305298	0.0017686	0.00130545	0.00104713	0.000746581	6.08626e-05	0.000135637	0	0
d3_11	0	2.02875e-05	9.82496e-05	0.000172444	0.000563057	0.000859217	0.00144143	0.002307	0.00245418	0.00329162	0.00334633	0.0036448	0.00187862	0.00180356	0.00174878	0.000426038	0.0003246	3.246e-05	0
d3_12	0	0	0	0.000188674	8.11501e-06	0.000733056	0.000545339	0.000962504	0.00311404	0.00284161	0.00284373	0.00237132	0.00156175	0.00194973	0.000811501	0.000568051	0.00043821	0.000284025	0
d3_13	0	0	0	0	9.68971e-05	0.000298903	0.00013525	0.000895646	0.001734	0.00209164	0.00163286	0.00258173	0.00221743	0.00195775	0.00135115	0.00152156	0.000519361	0.000121725	0.000121725
d3_14	0	0	0	0	5.07188e-05	0.000154185	0	0.000770539	0.00101611	0.00099177	0.000906272	0.00243903	0.00210526	0.00219308	0.00246696	0.00231857	0.00137955	4.0575e-05	0
d3_15	0	0	0	0	0	0	0.0001623	0.000710063	0.00050854	0.000482843	0.00157431	0.00181718	0.0017569	0.00317876	0.00269592	0.00232495	0.00127811	0.000750638	0.000121725
d3_16	0	0	0	0	0	0	4.0575e-05	0	0.000186645	0.000689776	0.000568051	0.00151345	0.00186037	0.00213019	0.00268375	0.00211396	0.001623	0.000365175	0.000426038
d3_17	0	0	0	0	0	0	0	0	2.02875e-05	6.08626e-05	0.00024345	0.000263738	0.00142013	0.000791213	0.00220322	0.00246696	0.00277939	0.001623	0.000608626
d3_18	0	0	0	0	0	0	0	0	0	0	0.000223163	8.11501e-05	0.00024345	0.000994088	0.00158243	0.00255623	0.00358278	0.00322572	0.0021099
d3_19	0	0	0	0	0	0	0	0	0	0.000121725	0	0	0.000284025	0.000953513	0.0011361	0.00133898	0.00379377	0.0034083	0.00332715
d3_20	0	0	0	0	0	0	0	0	0	0	0.000121725	0	0	0.000121725	0.00024345	0.00101438	0.00186645	0.00361118	0.00393578
