	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.14287	0.0485464	0.0213191	0.0107464	0.00495234	0.00300987	0.00155515	0.000689513	0.000511454	0.000197753	0.000181421	1.83746e-05	1.30602e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_1	0.0718114	0.0490417	0.0309324	0.0225124	0.0128134	0.00926417	0.00645474	0.00404374	0.00302737	0.00118296	0.00074392	0.000744454	0.000336762	0.000338095	0.000444119	0.00016259	0.000259498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_2	0.0109061	0.0150071	0.0159826	0.0155933	0.0125648	0.00851468	0.00700368	0.00584492	0.00361857	0.00330229	0.00210507	0.00131507	0.0010579	0.00075166	0.000454025	0.000403569	0.000109039	0.000152158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_3	0.00219526	0.00374186	0.00654629	0.0079141	0.00792812	0.00819363	0.00679084	0.00610916	0.00463275	0.0040851	0.00293927	0.00281351	0.00143503	0.00117221	0.000736078	0.000808673	0.00064257	0.000134567	4.97049e-05	0.000108124	2.01955e-05	0.000177517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_4	0.00031037	0.00151401	0.00188422	0.00325295	0.00504159	0.0059986	0.00487601	0.00456676	0.00450044	0.00509388	0.00399152	0.00340782	0.00306831	0.00169014	0.00177679	0.00123507	0.000906858	0.000285932	0.000625187	0.000238788	0.000215816	4.4633e-05	8.87587e-05	0	0	7.47187e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_5	6.72018e-05	0.000394993	0.000944604	0.00171039	0.00276794	0.00207895	0.00222411	0.00317754	0.003869	0.00310006	0.00393548	0.00245929	0.00287925	0.0026535	0.00237903	0.00188742	0.00169271	0.000988046	0.000658315	0.000377267	0.000578707	0.000521648	0.000382774	0.000136097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_6	8.74023e-06	0.000163089	0.000185403	0.000650753	0.00121892	0.00101101	0.00224838	0.0022025	0.00246242	0.00382009	0.00398264	0.00351628	0.0024868	0.00148626	0.00240045	0.00140423	0.00188157	0.00116707	0.0011494	0.00102337	0.000709893	0.000421984	0.000152665	0.000476669	0.000124262	0.000147086	0.000159766	0	0	0	3.55035e-05	0	0	0	0	0	0	0	0	0	0	0
d3_7	0	5.11804e-06	3.81913e-05	0.000149887	0.000436653	0.000775365	0.00116959	0.00156368	0.00202232	0.00195376	0.00275253	0.00289104	0.0022584	0.00179667	0.00248424	0.00114966	0.0022909	0.00171795	0.00227931	0.00155218	0.00110009	0.00109441	0.000472294	0.00038851	0.000124931	7.1007e-05	0.000186393	0.00020592	0.000159766	0.000142014	0	0	0	0	0	0	0	0	0	0	0	0
d3_8	0	0	1.27709e-05	2.47386e-05	0.000263049	0.00057881	0.000283535	0.000494441	0.000835681	0.00105488	0.00107356	0.00205575	0.00167383	0.0021821	0.000865424	0.00142996	0.00189531	0.00199522	0.000886826	0.00140812	0.00123675	0.000909904	0.000853521	0.00082156	0.00054514	0.000433396	0.00059088	0.000216571	0.000170417	0.00010651	0	0.00010651	0	0	0	0	0	0	0	0	0	0
d3_9	0	0	0	5.07193e-06	1.22572e-05	8.37602e-05	2.82414e-05	7.03799e-05	9.18787e-05	0.00040552	0.00051702	0.00106612	0.00113149	0.00106736	0.00119599	0.00160891	0.0018586	0.00167846	0.00234461	0.001276	0.00128548	0.0011028	0.000590626	0.00115582	0.00102757	0.000820131	0.000892659	0.00049502	0.000605335	7.1007e-05	0.000213021	0	0	0.00010651	0	0	0	0	0	0	0	0
