	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d2_0	0	0.0688475	0.0101089	0.00201673	0.00036904	5.16254e-05	1.42975e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_1	0.146328	0.0473642	0.0140284	0.00404154	0.00140486	0.00031881	5.74445e-05	9.68278e-05	2.54675e-06	0	0	0	0	0	0	0	0	0	0	0
d2_2	0.0498201	0.0323502	0.0146018	0.00617592	0.00170259	0.000717452	0.000129669	1.49834e-05	7.1309e-06	0	0	0	0	0	0	0	0	0	0	0
d2_3	0.0239629	0.0240602	0.012833	0.00748183	0.00317935	0.0012519	0.000462776	0.000163743	4.75394e-05	5.0935e-07	0	0	0	0	0	0	0	0	0	0
d2_4	0.0113466	0.0165428	0.0118446	0.00707384	0.00417473	0.002036	0.000556375	0.000291528	0.000171365	2.49582e-05	0	0	0	0	0	0	0	0	0	0
d2_5	0.00530184	0.0104091	0.00986199	0.00686541	0.00521911	0.00236782	0.00107946	0.000297795	0.000194337	2.82745e-05	2.12598e-05	0	0	0	0	0	0	0	0	0
d2_6	0.0032347	0.00712096	0.00809096	0.00607471	0.00479734	0.00210364	0.00145761	0.000969329	0.000395488	2.77596e-05	4.79638e-05	0	0	0	0	0	0	0	0	0
d2_7	0.00165047	0.00444593	0.00607896	0.00614174	0.0048561	0.00394559	0.00138349	0.000848644	6.26645e-05	0.000222841	4.50481e-05	0	7.64025e-05	0	0	0	0	0	0	0
d2_8	0.000773818	0.00229529	0.00432084	0.00658429	0.00469609	0.0036304	0.00132165	0.00121224	0.000822083	0.000544969	9.62897e-05	3.08549e-06	0	0	0	0	0	0	0	0
d2_9	0.000596716	0.001696	0.00349552	0.00422302	0.00468747	0.00416796	0.00294583	0.00167336	0.000781678	0.000732979	0.000122159	3.84637e-05	0	0	0	0	0	0	0	0
d2_10	0.00019361	0.000984205	0.00276018	0.0029178	0.00466168	0.00463319	0.00376921	0.00178897	0.000922311	0.000298317	5.77186e-05	0.00020052	0.000160445	3.82013e-06	0	0	0	0	0	0
d2_11	0.000364691	0.00075087	0.00131599	0.00262102	0.0036299	0.00377582	0.00345009	0.00207845	0.00170968	0.000676799	0.000437028	0.000269361	0	0.000267409	0	4.32176e-06	0	0	0	0
d2_12	0.000134624	0.000445274	0.00120647	0.00265533	0.00277637	0.00249556	0.00306555	0.00142974	0.00172218	0.000960168	0.000669456	2.67409e-05	9.29564e-05	0	0	0	0	0	0	0
d2_13	4.59831e-05	3.10356e-05	0.000764481	0.00167404	0.00268196	0.00218045	0.00209442	0.00229469	0.00143483	0.00099144	0.000514953	0.000167076	0	1.78273e-05	0.000259769	0	0	0	0	0
d2_14	4.00535e-05	0.000332152	0.000320798	0.00100195	0.00148335	0.00193028	0.00287735	0.00154729	0.00268868	0.000922666	0.00089035	0.000371239	0.000165794	7.42802e-05	1.06964e-05	0	0	0	0	0
d2_15	0	0.000171487	0.000460628	0.000825212	0.00114019	0.00226635	0.00205226	0.00150476	0.00178975	0.00109426	0.000932273	0.000645729	0.00022608	1.06964e-05	6.57062e-05	7.1309e-05	0	0	0	0
d2_16	0	1.78273e-05	8.04773e-05	0.0002505	0.00195341	0.00157763	0.00262104	0.00266597	0.00203893	0.00173362	0.00122338	0.000800097	0.00010013	0.000331587	0	5.34818e-05	0	0	0	0
d2_17	0	1.78273e-05	0.000381503	0.000119952	0.000380018	0.0016948	0.00209832	0.00156043	0.00151151	0.000945452	0.00114137	0.000792464	0.000449247	0.000160445	0	3.56545e-05	0	0	0	0
d2_18	0	0	4.45681e-05	9.38902e-05	0.000401615	0.000783797	0.00203061	0.00188516	0.00148502	0.00235719	0.00127092	0.00119188	0.000658165	0.000303063	0.000188969	7.6063e-05	0	0	0	0
d2_19	0	0	0	8.15886e-05	0.000484817	0.000288369	0.00111751	0.00121498	0.00187228	0.00205158	0.000915061	0.000536253	0.000600779	0.000482702	0.000135487	0.000142618	3.56545e-05	0	0	0
d2_20	0	0	3.56545e-05	0.000278105	0.000404586	0.000154007	0.000571661	0.00061528	0.00204423	0.00189453	0.0012339	0.00153305	0.000429977	0.000278105	0.000452812	0.000160445	0.000178273	0	0	0
d2_21	0	3.56545e-05	0	0.000137432	0.000245761	0.000328184	0.000445751	0.000705195	0.00160123	0.00164478	0.0017379	0.00170029	0.000504511	0.000445681	8.43824e-05	0.00027454	0.000171142	0	0	0
d2_22	0	0	2.29208e-05	0	0.000229208	0.000194317	0.000380498	0.000970482	0.00086199	0.00074849	0.00155387	0.00146336	0.000765129	0.000905115	0.000270974	0.000434985	0	0	0	0
d2_23	0	0	0	0	7.6063e-05	0.000299498	0.000224623	0.000574547	0.000977775	0.00113943	0.00186311	0.00109493	0.00144044	0.00156167	0.000663174	0.000128356	1.06964e-05	0	0	0
d2_24	0	0	0	0	3.56545e-05	3.56545e-05	0.000288802	0.000596958	0.000597213	0.00099314	0.000616568	0.000905532	0.000725986	0.00124587	0.00115521	0.000285236	0	0.000278105	0	0
d2_25	0	0	0	0	0	0.000124791	0.000267409	0.000120971	0.000784399	0.000875573	0.00124587	0.00134443	0.00185276	0.0018306	0.000991196	0.00121378	8.03847e-05	1.78273e-05	0	0
d2_26	0	0	0	0	0	7.1309e-05	0	9.98327e-05	0.000365459	0.000784399	0.000646875	0.000853586	0.00105486	0.00134239	0.00139766	0.000616484	0.000561304	0.000142618	0	0
