	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d3_0	0	0.112151	0.0255123	0.00697477	0.00279481	0.00069136	9.56483e-05	4.85432e-05	7.92022e-05	0	0	0	0	0	0	0	0	0	0
d3_1	0.125465	0.0591015	0.0305103	0.0117648	0.00670212	0.00292693	0.00137597	0.0003781	2.10693e-05	0	0	0	0	0	0	0	0	0	0
d3_2	0.0314243	0.0309892	0.0237785	0.014111	0.00843585	0.00397372	0.00196531	0.00102961	0.000611312	0.000160747	5.64356e-06	0	0	0	0	0	0	0	0
d3_3	0.0102026	0.0162424	0.0182903	0.0132831	0.00748065	0.00610492	0.00211317	0.00148264	0.00103952	0.000514539	0.000209017	8.08055e-06	0	0	0	0	0	0	0
d3_4	0.00386045	0.00878433	0.010648	0.0126215	0.00837187	0.00607434	0.0045466	0.00272731	0.00153729	0.000997617	0.000393997	0.000143432	0.000146168	0	0	0	0	0	0
d3_5	0.0018555	0.00377292	0.00580799	0.00645659	0.00811002	0.00565408	0.00524456	0.00414456	0.00258286	0.00112982	0.000783514	0.00052344	0.000327153	0.000118515	7.11088e-05	0	0	0	0
d3_6	0.000762968	0.00199659	0.00225512	0.006179	0.00642481	0.00570827	0.00566032	0.0045726	0.00313561	0.00211003	0.00077138	0.000220201	0.00032695	0.000256782	0.000314244	0.000138267	0	0	0
d3_7	8.36716e-05	0.00165559	0.00197331	0.00353182	0.00498016	0.00419182	0.00535731	0.00601256	0.00406998	0.00157521	0.00176135	0.00070488	0.00093052	7.90098e-05	7.11088e-05	0	0	0	0
d3_8	3.21683e-05	0.000328736	0.00106364	0.00190466	0.00244753	0.00325215	0.00395337	0.00407115	0.00379587	0.00226495	0.00184506	0.00156476	0.000639603	0.000304188	0.000177772	3.95049e-05	0.000118515	1.97525e-05	0
d3_9	1.5802e-05	6.53798e-05	0.000526884	0.000781782	0.00205962	0.00189046	0.0026105	0.00333442	0.00350271	0.00312439	0.00222385	0.00199171	0.00174386	0.000746361	0.000452331	5.92574e-05	0.000248881	0	0
d3_10	0	2.14436e-05	2.58578e-05	0.000978596	0.00136935	0.00234773	0.00235335	0.00221491	0.00354985	0.00359559	0.00284595	0.00219487	0.00186632	0.00144268	0.000912563	0.000296287	1.97525e-05	0	0
d3_11	0	4.10243e-05	0.000594267	0.000207119	0.000432203	0.00132252	0.00194044	0.00219224	0.00203855	0.00228829	0.00316764	0.00239673	0.00177123	0.00154427	0.00106438	0.000458257	0.00015802	0	0
d3_12	0	0	0.000209376	4.51485e-05	0.000424396	0.00020345	0.000740059	0.00173511	0.00158349	0.00203148	0.00262924	0.00272132	0.00258165	0.00190978	0.000750593	0.0010291	0.000454306	0.000118515	0
d3_13	0	0	0	0	0	5.30495e-05	0.000691336	0.000803267	0.00126416	0.00118261	0.00269226	0.00355318	0.0028974	0.0016372	0.00296456	0.00100342	0.000525415	0.000632079	0
d3_14	0	0	0	0.00015802	0.000276534	0.000175976	0.000280485	9.08613e-05	0.000867791	0.00140205	0.00188438	0.00216092	0.0022515	0.001995	0.00258531	0.0020915	0.000671583	0.000592574	0.000118515
d3_15	0	0	0	0	0	0.000209376	0.000296287	0.000237029	0.000355544	0.000720965	0.00111573	0.00175007	0.00227153	0.00217221	0.00251251	0.00114564	0.00122465	0.000790098	0.000237029
d3_16	0	0	0	0	0	7.11088e-05	0	0	0.000118515	0.000821702	0.000649574	0.00103108	0.00150627	0.00152094	0.00263103	0.0036068	0.00205821	0.00115749	0.000553069
d3_17	0	0	0	0	0	0	0	5.92574e-05	0.000118515	0.000316039	0.000553069	0.000316039	0.000677227	0.00157625	0.00159995	0.00274559	0.00370556	0.00211351	0.000474059
d3_18	0	0	0	0	0	0	0	0	3.95049e-05	3.95049e-05	0.000237029	0.000395049	0.000691336	0.00130761	0.00148143	0.00140242	0.00256782	0.00280485	0.00136292
d3_19	0	0	0	0	0	0	0	0	0	0	0	3.95049e-05	0.000513564	0.000553069	0.00108639	0.00142218	0.00276534	0.00292336	0.00248881
d3_20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000118515	0.000276534	0.00112589	0.00237029	0.00414802
