	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d3_0	0	0.116283	0.0252464	0.00868264	0.00306401	0.000830789	0.000112901	0.000249898	9.00321e-05	5.19013e-05	0	0	0	0	0	0	0	0	0	0
d3_1	0.123102	0.0606873	0.0272113	0.0142605	0.00563302	0.00318634	0.00154932	0.00032529	0.000202202	0.000284304	4.48164e-05	3.92143e-06	2.41319e-06	0	0	0	0	0	0	0
d3_2	0.0298024	0.0315624	0.0217897	0.0147251	0.00942845	0.00455932	0.00217772	0.000771884	0.000579711	0.000225342	0	5.02748e-06	1.50824e-06	0	0	0	0	0	0	0
d3_3	0.00952982	0.0161867	0.0154265	0.0115838	0.00954718	0.00635742	0.00413146	0.00182771	0.000978129	0.000702832	0.000100505	0	3.0919e-05	1.78247e-06	0	0	0	0	0	0
d3_4	0.00289402	0.00833826	0.010094	0.0106284	0.00807248	0.00834298	0.00490572	0.00274621	0.00261556	0.00111766	0.000259381	0.000280949	5.26592e-05	0	0	0	5.7039e-05	0	0	0
d3_5	0.0012925	0.00339276	0.00641645	0.0067	0.00678804	0.00642098	0.00578248	0.00385675	0.00259276	0.0010242	0.00103676	0.000325222	0.000385608	0.000225482	0	0	0	0	0	0
d3_6	0.00125168	0.00160139	0.00356746	0.00369167	0.00715896	0.00495211	0.00510759	0.00452461	0.00340953	0.00210751	0.00142828	0.000572894	0.00022945	0.000694374	5.88215e-05	0	0.000176464	0	0	0
d3_7	0.000244079	0.000953676	0.00154347	0.00279848	0.00522718	0.00449719	0.00525158	0.00441475	0.00472874	0.00313674	0.0016113	0.00164293	0.000332668	8.03894e-05	0.000243129	0	0	0	0	0
d3_8	2.12411e-05	0.000483334	0.00114887	0.00171539	0.00223121	0.00319394	0.00388315	0.00297426	0.00279637	0.00247047	0.00284886	0.00127124	0.000760563	0.000691853	0.000605581	0.000522382	0	0	0	0
d3_9	5.20847e-05	8.74768e-05	0.000350223	0.000560245	0.00178358	0.0018283	0.0028314	0.00278811	0.00416363	0.0037137	0.00168628	0.00185297	0.00101406	0.00131704	0.000680088	0.000305872	0.000117643	5.88215e-05	0	0
d3_10	1.87812e-05	9.95441e-05	0.000113886	0.000472652	0.00125275	0.00174278	0.00196108	0.0028042	0.00285886	0.00339436	0.00365177	0.00204819	0.00180647	0.00152348	0.000893526	0.000921163	0.000240888	3.92143e-05	0	0
d3_11	8.40307e-05	0	0	0.000263264	0.000526872	0.00103918	0.00127615	0.00127437	0.00248545	0.00219712	0.0031338	0.00336374	0.00157511	0.00173066	0.00117774	0.000918922	0.000254893	0.000156857	0	0
d3_12	0	0	0	5.88215e-05	0.000509786	0.000654599	0.0010108	0.000621267	0.00114272	0.00216015	0.00152292	0.00191721	0.00223914	0.00239926	0.00207574	0.00103134	0.000898008	0.000549001	0.000235286	0
d3_13	0	0	0	0	0	0.00027254	0.000149014	0.0002196	0.00121985	0.00122283	0.00208424	0.00276573	0.00256798	0.0032251	0.00191758	0.0023467	0.000840867	0.0002745	0.000529393	0.000117643
d3_14	0	0	0	0.000117643	3.74319e-05	9.80358e-05	0.000450965	0.000603901	0.000188229	0.00109408	0.000874479	0.00185848	0.00196856	0.00253325	0.00204307	0.00313715	0.000585974	0.00117643	0.000117643	0.000588215
d3_15	0	0	0	0	0	0	0.000225482	0.000196072	9.80358e-05	0.000588215	0.000671685	0.00125486	0.00174896	0.00198032	0.00183523	0.0023058	0.00174504	0.00169014	0.000352929	0.000235286
d3_16	0	0	0	0	0	0	0	0	0.000176464	1.96072e-05	0.0002745	0.00144309	0.000891846	0.00216407	0.00267834	0.00215455	0.00236462	0.00212934	0.00127447	3.92143e-05
d3_17	0	0	0	0	0	0	0	5.88215e-05	0	0	0	0.000431358	0.000658801	0.00174504	0.00127222	0.00255285	0.00205875	0.00233325	0.0024509	0.000588215
d3_18	0	0	0	0	0	0	0	0	0	0	0.000196072	0.000188229	5.88215e-05	0.000478415	0.00143524	0.0013725	0.00186268	0.00233325	0.00250972	0.00180386
d3_19	0	0	0	0	0	0	0	0	0	0	0.000117643	0.000156857	9.80358e-05	0.000254893	0.000352929	0.00101957	0.00211757	0.00168622	0.00313715	0.00276461
d3_20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000156857	0.0002745	0.000470572	0.000941144	0.00290186	0.00323518
