	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d1_0	0	0.0293099	0.0249399	0.0198464	0.0189832	0.0138015	0.0110775	0.00954526	0.0108386	0.00884567	0.00541883	0.00482016	0.00482087	0.00403067	0.00215232	0.00173309	0.00160212	0.00103611	0.0020685
d1_1	0.0708639	0.00348038	0.00351957	0.00424973	0.00214826	0.00349392	0.00229914	0.00275522	0.00163712	0.00123452	0.00183624	0.00145532	0.00129839	0.000769368	0.000979633	0.00100679	0.000955629	0.000848503	0.0007374
d1_2	0.049696	0.00473242	0.00425302	0.0034244	0.00345179	0.00243832	0.00246638	0.00290256	0.00162675	0.00154625	0.00192976	0.00126177	0.001573	0.000654161	0.000862768	0.000343037	0.000377341	0.000645773	0.000460875
d1_3	0.0436403	0.00344303	0.0037104	0.00316631	0.00302708	0.00155221	0.00156838	0.00198251	0.00195352	0.00226224	0.00179206	0.00196859	0.00230383	0.00102065	0.000673331	0.000510653	0.00132172	0.00108949	0.00124354
d1_4	0.0299221	0.00289457	0.0028125	0.00261746	0.00340686	0.00213839	0.00323245	0.00247377	0.00273792	0.001177	0.00133447	0.00061011	0.00107084	0.00124848	0.000779372	0.00137193	0.000604349	0.000627942	0.00118675
d1_5	0.0260698	0.00294607	0.00267347	0.00267469	0.00331349	0.00124979	0.00275855	0.00212329	0.00167588	0.0016324	0.0027662	0.00186243	0.00121818	0.00149113	0.001229	0.00176573	0.000892945	0.00171333	0.00234991
d1_6	0.0198351	0.0028445	0.00269515	0.00221632	0.00157005	0.0018668	0.00152595	0.00189905	0.00150727	0.00156326	0.00177051	0.00123845	0.00108223	0.00092463	0.00125684	0.000795009	0.00134669	0.000731639	0.00351033
d1_7	0.0175772	0.00224782	0.00193249	0.00158548	0.00254456	0.00154023	0.00133926	0.001291	0.00213539	0.00205859	0.00138479	0.000900626	0.00153994	0.000898294	0.000526714	0.000514369	0.000506962	0.000841508	0.00121803
d1_8	0.0142885	0.00126889	0.00237215	0.00115602	0.00239766	0.00104616	0.00183389	0.00186737	0.00199808	0.00125903	0.00135341	0.00152161	0.00199381	0.000997053	0.000491887	0.000483769	0.000841096	0.00140731	0.00359194
d1_9	0.0115108	0.00130334	0.0017498	0.00167999	0.00227079	0.00148329	0.00113626	0.0015213	0.000877719	0.00184047	0.00150402	0.000684728	0.00121803	0.00124971	0.000668268	0.0013091	0.000907347	0.000518484	0.00260394
d1_10	0.00870537	0.00112652	0.00105672	0.00153831	0.000826544	0.000987589	0.00148127	0.00108635	0.00158673	0.00188753	0.000699542	0.00120308	0.00083945	0.00104273	0.00183198	0.00159496	0.00111762	0.000388863	0.00448201
d1_11	0.00707945	0.00102929	0.00121323	0.000983748	0.00055593	0.00133517	0.00192923	0.000921749	0.00141431	0.000857968	0.0019439	0.00152569	0.00125588	0.000388863	0.00144846	0.000944793	0.00110281	0.000489679	0.00357754
d1_12	0.00421188	0.00124395	0.000750567	0.000670484	0.000805982	0.000833689	0.00166997	0.000817641	0.000668268	0.00182319	0.00146328	0.000293808	0.000766204	0.00127317	0.0012814	0.00123284	0.000449353	0.000892945	0.00388863
d1_13	0.00551138	0.00121952	0.00180194	0.00112009	0.00121515	0.000992801	0.000895414	0.000964545	0.00155353	0.000887595	0.000641933	0.00144846	0.000374461	0.00115795	0.000547289	0.000967837	0.0015036	0.000979359	0.0044532
d1_14	0.0036728	0.00152253	0.00074755	0.00114066	0.000898706	0.00129292	0.00101639	0.00100487	0.001883	0.000819973	0.00141431	0.00144023	0.0012098	0.000316851	0.00112338	0.00154393	0.000518484	0.00092751	0.00592224
d1_15	0.00201588	0.000606818	0.000574984	0.00127317	0.000532886	0.000748921	0.000846857	0.00030533	0.000707223	0.000610659	0.00186901	0.00129292	0.0013711	0.000748921	0.00149784	0.000593376	0.000921749	0.000835335	0.00471244
d1_16	0.00142901	0.00121803	0.000633291	9.79359e-05	0.000486387	0.000576093	0.00143159	0.00125588	0.00111186	0.00115219	0.000489679	0.000403265	0.000259242	0.000230437	0.000576093	0.000921749	0.00119827	0.000633703	0.00671149
d1_17	0.000855621	0.000590496	0.000296277	0.000316851	0.000501201	0.000593376	0.000518484	0.000489679	0.000633703	0.000843565	0.00120404	0.00128207	0.000979359	0.000641933	0.00161306	0.00126164	0.00152665	0.00138262	0.00530006
d1_18	0.000534395	0.00067979	0.000535767	0.00043207	0.000547289	0.00043207	0.000806531	0.000478158	0.000604898	0.000172828	0.000403265	0.000757151	0.000489679	0.00132501	0.000604898	0.00142871	0.00086414	0.000691312	0.00622181
d1_19	0.000892945	0.000230437	0.000489679	0.000576093	0.000345656	0.000892945	0.00114066	0.00103697	0.000979359	0.00183198	0.00221796	0.00155545	0.000604898	0.00218916	0.00253481	0.00288047	0.00259242	0.00299569	0.00818053
