	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d2_0	0	0.00441067	0.00164421	0.00034781	0.000105395	1.21627e-10	2.05886e-10	0	0	0	0	0	0	0	0	0	0	0	0
d2_1	0.0598247	0.00989061	0.00288785	0.00173898	0.000252952	3.87144e-09	0.000158086	0	3.16184e-05	0	0	0	0	0	0	0	0	0	0
d2_2	0.0429246	0.0124627	0.00540667	0.00183385	0.000579665	7.34722e-09	0.000421561	1.13394e-09	6.14168e-11	2.43089e-10	0	0	0	0	0	0	0	0	0
d2_3	0.0272526	0.0143122	0.00656593	0.00193925	0.00112771	0.00161247	0.000179168	3.76037e-09	6.3968e-10	6.74998e-11	3.69157e-11	0	0	0	0	0	0	0	0
d2_4	0.0131844	0.00874752	0.00701908	0.00305637	0.00137011	0.000474271	0.000326717	0.000679017	1.0193e-09	0	0	0	0	0	0	0	0	0	0
d2_5	0.0100121	0.00858335	0.00560682	0.00305035	0.00189706	0.000769369	0.000168637	0.00052695	0.000158087	8.43114e-05	1.09868e-10	2.61646e-11	7.21559e-11	0	0	0	0	0	0
d2_6	0.00556462	0.00406209	0.00540656	0.00795698	0.00218162	0.00238184	0.000895822	6.60047e-09	2.47721e-09	0.000453175	0	0	0	9.35864e-11	0	0	0	0	0
d2_7	0.00247668	0.0043835	0.00585972	0.00414638	0.0046417	0.00164411	0.00165463	0.000337261	5.94483e-09	1.00151e-09	0.00050587	1.26918e-09	0	0	0	0	0	0	0
d2_8	0.00238181	0.00454232	0.00478472	0.00677658	0.00381514	0.00423669	0.00173895	0.00080097	0.000421562	1.29485e-09	5.09432e-10	5.75045e-11	2.91293e-10	0	0	0	0	0	0
d2_9	0.000331231	0.00191811	0.00300815	0.00325657	0.00220268	0.00275069	0.00361489	0.00178561	8.43181e-05	0.000189704	0.000368864	2.65869e-10	9.06867e-12	0	2.00053e-11	0	0	0	0
d2_10	0.000632343	0.00245559	0.00367811	0.00172841	0.00308795	0.00285608	0.00296146	0.000663969	0.000368869	0.000263479	0.000263476	0.000579643	0.000105391	9.90175e-11	0	0	0	0	0
d2_11	0.000526951	0.000843123	0.00145439	0.00169679	0.00453629	0.00318279	0.00335592	0.00143331	0.000980131	0.000474262	0.000959049	5.26961e-05	0	0	5.24833e-10	0	0	0	0
d2_12	0.000189704	0.000316171	0.00192864	0.00250828	0.00218159	0.00465824	0.00441584	0.000695588	0.00251883	0.00114876	0.000421562	1.67234e-09	0.000158084	0	0	0	0	0	0
