	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_10	0	0	0	0	1.48843e-05	2.06005e-05	0	0.000115224	4.96143e-06	0.000164162	0.00016726	0.000575752	0.00147631	0.00108464	0.00116392	0.00150262	0.00222309	0.00154604	0.00235562	0.0020408	0.00198717	0.00161058	0.00195114	0.00117551	0.000818637	0.00232526	0.00135943	0.000684678	0.000659871	0.000547412	0.00031257	4.96143e-05	4.96143e-05	0	0	0	0	0	0	0	0	0
d3_11	0	0	0	0	0	0	0	7.08776e-06	0	0	0.000240913	0.000330053	0.000980581	0.00104049	0.00123422	0.00133283	0.00204245	0.00124796	0.00208379	0.00103375	0.00247067	0.00210955	0.00192586	0.00148347	0.00144543	0.00231876	0.00110758	0.00103446	0.000992287	0.00121272	0.000377069	0.000255159	0.000570565	0.000436606	0.000198457	0	0.000148843	0	0	0	0	0
d3_12	0	0	0	0	0	0	0	9.92287e-05	0	0	6.50785e-05	0.000128997	0.000152022	0.000121201	0.000950716	0.000774682	0.000129706	0.000934303	0.00101213	0.00111939	0.00193709	0.00178634	0.0014335	0.00234131	0.000933104	0.00233365	0.00138672	0.00139168	0.00128501	0.0011507	0.000511028	0.000297686	0.000287763	0.000297686	0.000148843	0	0.000148843	0	0	0	0	0
d3_13	0	0	0	0	0	2.48072e-05	0	0	0	0	0	8.43444e-05	2.48072e-05	3.18949e-05	0.00017365	0	1.48843e-05	0.000621951	0.00132151	0.000401876	0.00201434	0.00113333	0.00159462	0.00149469	0.000971969	0.000519168	0.00208841	0.00143669	0.00160254	0.0016316	0.00166704	0.000362185	0.000734292	0.000868251	0.000644986	4.96143e-05	9.92287e-05	0.000198457	0	0.000148843	0	0
d3_14	0	0	0	0	0	0	0	0	0	0	0	0	0	3.72108e-05	0	0.00027536	0.000245816	0.00079631	5.12682e-05	0.00052225	0.000912904	0.000698499	0.000332416	0.000305483	0.000818637	0.00127757	0.00138637	0.00159758	0.00269122	0.00159262	0.00116594	0.00179108	0.00153804	0.000652074	0.000411799	0.000783907	0.000644986	4.96143e-05	0.000148843	0	0	0
d3_15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013892	7.44215e-05	0.00017365	0.000248072	0.000396915	0.00031257	0.000599979	0.000143882	0.0020636	0.000830686	0.000833521	0.00143882	0.00271887	0.00134455	0.00235337	0.00247079	0.00203419	0.000893058	0.000744215	0.0010419	0.000446529	0.000297686	0	0	0
d3_16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.48072e-05	4.96143e-05	0.000148843	0	0.000344465	0.000322493	0.000223265	0.000712191	0.00163444	0.000520951	0.00121059	0.00135695	0.00211109	0.00179108	0.00229714	0.00120563	0.00176131	0.000744215	0.00168689	0.000620179	0.000644986	0.000744215	0	0
d3_17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000372108	0.000188534	0	0.0003473	0.00116594	0.000362185	0.000907942	0.00245591	0.0011064	0.00124036	0.00148843	0.00158766	0.00163727	0.000744215	0.000471336	0.000297686	0.000595372	0.000297686
d3_18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000148843	7.44215e-05	0	0.000272879	0.000124036	0.000545758	0.000749177	0.000644986	0.00126517	0.000496143	0.000769022	0.00233187	0.00198457	0.00186054	0.00183573	0.00148843	0.00183573	0.00101709
d3_19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000297686	0	0.000198457	4.96143e-05	0.000297686	0.000496143	0.000446529	0.00186054	0.000843444	0.00143882	0.0013892	0.00329935	0.00233187	0.00282802	0.0013892
d3_20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000148843	0	0	0.000148843	0	0.000496143	0.000148843	0.00166208	0.00133959	0.00198457	0.00317532	0.00168689
