	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.0913259	0.0734951	0.0550609	0.0439541	0.0379956	0.028374	0.0238976	0.0181234	0.0146495	0.0116852	0.012028	0.0103329	0.00962229	0.00843498	0.00490101	0.00459648	0.00423827	0.00326388	0.00326428	0.00232706	0.00238824	0.00252557	0.00194229	0.000448992	0.00106066	0.00182306	0.00142748	0.00061211	0.000696578	0.000341014	0.000641788	0.00071613	8.59355e-05	0.000167097	0.000254055	0	0.000190968	5.11521e-06	6.82028e-06	0.00023871	0
d3_1	0.00541577	0.00192815	0.00277092	0.00126088	0.00159721	0.00137682	0.00131243	0.00146045	0.00137642	0.00170396	0.00145003	0.00145926	0.000633614	0.00123666	0.00086085	0.000799204	0.000663426	0.000718445	0.000617359	0.000357763	0.000500609	0.000951692	0.000950871	0.000444	0.000334194	0.000467871	0.000300774	0.00020529	0	0.000190968	0.000214839	0.000405807	0.000453549	0.000143226	2.3871e-05	0.00023871	0	0.000143226	0	0	0	0
d3_2	0.0045739	0.00223124	0.00156586	0.0010252	0.00173076	0.00144754	0.00095133	0.00146671	0.00156518	0.00111338	0.00128937	0.00114735	0.000579747	0.000533343	0.000868755	0.0008788	0.000749967	0.000858681	0.000965059	0.000712823	0.000256784	0.000432065	0.000464802	0.000232003	2.3871e-05	0.000214839	7.63871e-05	0.000272129	0.000549033	2.3871e-05	4.7742e-05	0	0.000214839	0	2.3871e-05	0.000119355	0	0.000143226	0.000143226	0	0	0
d3_3	0.00418788	0.00120641	0.00155121	0.00204243	0.00174373	0.00107825	0.00252519	0.00183818	0.00101377	0.00116599	0.000809853	0.000742644	0.000687831	0.00126582	0.00178782	0.00064554	0.00122049	0.000516636	0.000410939	0.000279508	0.000570517	0.000863107	0.000678732	0.000751595	0.000391484	0.000541871	0.000107419	0.000587226	0	0	0.000119355	0.000167097	0.000396258	7.1613e-05	0	0.000286452	0	0	0	4.7742e-05	0	0.000143226
d3_4	0.00310038	0.00137323	0.00181494	0.00116443	0.00127745	0.00113777	0.00086291	0.00112986	0.000797733	0.000448348	0.000904443	0.00133263	0.00117742	0.000898162	0.001073	0.000484695	0.000656452	0.000644997	0.000549381	0.000791039	0.000332024	0.000229161	0.000525162	0.000367613	0.000209724	0.000224387	0.00116252	0.000515613	7.84332e-05	0.000293272	0.000276903	0.000181419	0.000286452	0.000190968	4.7742e-05	0	0	0	4.7742e-05	0	0	0
d3_5	0.00304672	0.00116214	0.00199287	0.000816389	0.000950687	0.00126905	0.00154415	0.00104912	0.000652944	0.00100898	0.000735275	0.00159189	0.000897918	0.00100422	0.000840624	0.000723983	0.00124992	0.000697467	0.000778548	0.00150796	0.000322599	0.000916305	0.000750345	0.000391701	0.000143226	0.00039353	0.000439226	0.000168688	0.000620646	0.000632581	0.000143226	0.000143226	4.7742e-05	0.000143226	0.000143226	0.000429678	0	0.000143226	9.54839e-05	0.000143226	0	0
d3_6	0.00269479	0.00174521	0.00101289	0.00171152	0.00118143	0.000437965	0.0019327	0.00084045	0.000608134	0.000950145	0.00125443	0.000573846	0.00171308	0.000416103	0.000540427	0.000179709	0.000641675	0.00066042	0.000607232	0.00111888	0.000298387	0.000233595	0.000830938	0.000408194	0.000458664	0.000515613	0.000112194	0.000381936	0.000350562	0	0.000644517	0.000229161	0.000453549	0.000310323	0.000310323	0.00023871	0.000190968	0	0	0.000143226	0.000143226	0
d3_7	0.00271034	0.000867037	0.000733496	0.00110288	0.00180566	0.000838468	0.000744933	0.0014985	0.000674684	0.000613456	0.00130377	0.000298689	0.000771973	0.000467177	0.000669741	0.000711395	0.000786549	0.000209724	0.000516807	0.000546322	0.000733635	0.000503678	0.000240301	0.00026224	0.00122299	0.00024553	0.000195742	0.000537097	0.000549033	0.000594046	0.000286452	0.000334194	9.54839e-05	7.1613e-05	0.000286452	5.11521e-06	0.000515613	0.000412627	0	0.000143226	0.000190968	0
d3_8	0.00221273	0.000761408	0.000994933	0.00114851	0.000841537	0.000554219	0.00110879	0.000776216	0.000833214	0.00149669	0.0013166	0.00053238	0.000909423	0.000808053	0.000778752	0.000337624	0.000258024	0.000255828	0.000158003	0.000514477	0.000469463	0.000536756	0.000739194	0.000262581	0.000420593	0.000269401	0.000854581	0.00047742	0.00038671	0.000259853	0.000262581	0.00023871	0.000214839	0.000214839	4.7742e-05	4.7742e-05	0	7.1613e-05	0.000286452	0.000143226	0.000143226	0.000143226
d3_9	0.00268902	0.00109264	0.000835651	0.000636798	0.0010422	0.00122503	0.00117606	0.000763758	0.000788995	0.000908949	0.000723042	0.000709919	0.000614859	0.000361072	0.00070283	0.000640765	0.0012697	0.000480629	0.00102269	0.000166642	0.00079013	0.0002477	0.0001771	0.00051923	0.000181419	0.000381936	0.000350903	0.00112876	0.000324645	0.000124129	0.000491742	0.000190968	0.000849807	0.000133678	7.1613e-05	4.7742e-05	0.000143226	0	0.000143226	0.000286452	0.000143226	0.000143226
