	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d2_0	0	0.0549742	0.00846009	0.00163072	0.0002688	0.000126551	4.2293e-06	0	0	0	0	0	0	0	0	0	0	0	0
d2_1	0.121906	0.0417212	0.0138442	0.0043776	0.00110109	0.000347113	0.000228893	1.47483e-05	0	0	0	0	0	0	0	0	0	0	0
d2_2	0.0465242	0.0345611	0.0159644	0.0060716	0.00183591	0.000567385	0.000336574	2.01793e-06	1.29048e-05	0	0	0	0	0	0	0	0	0	0
d2_3	0.0215988	0.0214982	0.016041	0.00780709	0.00316747	0.0010296	0.000327054	0.000125098	4.42449e-05	0	0	0	0	0	0	0	0	0	0
d2_4	0.011539	0.0181593	0.0129739	0.00759368	0.00330417	0.00189908	0.000606921	0.00025474	7.11748e-05	0	0	0	0	0	0	0	0	0	0
d2_5	0.00644988	0.0122546	0.0117387	0.0075637	0.0050544	0.00190992	0.00116806	0.000340457	0.000350239	8.01939e-05	0	0	0	0	0	0	0	0	0
d2_6	0.00391787	0.00931596	0.0101154	0.00705696	0.0052525	0.00348356	0.00163986	0.000366436	9.02352e-05	0.000129048	0	0	0	0	0	0	0	0	0
d2_7	0.00199072	0.00442984	0.00778457	0.00684415	0.0058526	0.00348318	0.0018244	0.00119926	0.000667926	5.65966e-05	0	0	0	0	0	0	0	0	0
d2_8	0.00111592	0.0026939	0.00522937	0.00551954	0.00429372	0.00293188	0.00215375	0.00106844	0.000384973	0.000183927	0.000220848	9.95511e-06	0	0	0	0	0	0	0
d2_9	0.00152022	0.00255381	0.00323708	0.00565443	0.00588295	0.00345526	0.00301263	0.00105877	0.000571858	0.000192024	0.000178086	9.88137e-05	0	0	0	0	0	0	0
d2_10	0.000607583	0.00162569	0.00367026	0.00364364	0.00561442	0.00395481	0.00282263	0.00171909	0.000483813	0.000331276	1.48405e-05	6.00072e-05	1.16143e-05	0	0	0	0	0	0
d2_11	0.000244315	0.000815196	0.00099152	0.00249907	0.00466718	0.00491027	0.00270199	0.00136522	0.00115611	0.000529028	0.00051868	0.000199102	0	0	0	0	0	0	0
d2_12	0.000211647	0.000481875	0.0018825	0.00272504	0.00318677	0.00314708	0.0024296	0.00221577	0.00156588	0.000429545	0.000570313	0.000485865	0.000372948	0	9.67858e-06	0	0	0	0
