	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.115912	0.0436514	0.0190857	0.0106036	0.0062027	0.0039187	0.0013639	0.000503336	0.000321939	0.000207596	0.000105262	5.49394e-06	2.99402e-05	7.86632e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_1	0.0595016	0.043714	0.0337054	0.0223033	0.0156551	0.00952893	0.0092966	0.00489848	0.00242484	0.00246716	0.000850671	0.000702808	0.000274922	8.98959e-05	0.000116133	0.0002269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_2	0.00908878	0.0146378	0.0164174	0.0144413	0.0141351	0.0116912	0.00855578	0.00685308	0.00441933	0.00326371	0.00264464	0.00192195	0.000877668	0.000433145	0.00016325	0.00023395	0.000149344	0.000165368	0.000117937	1.15373e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_3	0.00235315	0.00542137	0.00739744	0.00880388	0.00819504	0.00789312	0.0066344	0.0060792	0.00505132	0.00557818	0.0043418	0.00314511	0.00177802	0.00150522	0.00130909	0.000768357	0.000480459	0.000382553	0.000227208	0.000196021	0.000111527	0	1.92288e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_4	0.000593963	0.00178313	0.00239335	0.00376122	0.00389992	0.00544508	0.0053003	0.00508309	0.00425916	0.00432025	0.00497009	0.0025044	0.00253332	0.00178716	0.00207704	0.00141625	0.001233	0.000997705	0.000780048	0.000371757	0.000386773	5.89683e-05	0.000192288	1.92288e-05	0.000115373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_5	0.000110692	0.000574716	0.0013848	0.00150803	0.00180207	0.00316976	0.00396479	0.00489012	0.0037174	0.00495724	0.00441652	0.00331813	0.00356901	0.00271246	0.00238519	0.00174488	0.00172691	0.00164486	0.00130424	0.000381602	0.000193936	0.000436219	3.84576e-05	0.000307661	1.73059e-05	0	0	0.00015383	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_6	1.39713e-05	0.000107319	0.000169523	0.00107226	0.000894981	0.00137634	0.00207276	0.00280759	0.0027088	0.00266172	0.00251599	0.00253928	0.00337025	0.00258671	0.00319298	0.0020058	0.00183095	0.00134701	0.00101427	0.000893589	0.000599051	0.000124712	0.00050764	8.84524e-05	3.84576e-05	7.69151e-05	0.000120867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_7	0	0.000174108	5.46647e-05	0.000140975	0.00071241	0.000719742	0.000698885	0.00135616	0.00127823	0.00192374	0.00150698	0.00221929	0.00251104	0.00252992	0.00253007	0.00282003	0.00214485	0.00128618	0.00150993	0.0016381	0.000967054	0.000533004	0.000813103	0.000627133	0.000207671	0.000436219	0.00012691	0.000209594	0	0.000115373	0	0	0	0	0	0	0	0	0	0	0	0
d3_8	0	0	0	4.679e-05	9.0958e-05	0.000494812	0.00058809	0.00038629	0.000814658	0.000667658	0.00158175	0.000905721	0.00175189	0.0014906	0.00228565	0.00206525	0.00169148	0.00164607	0.00150525	0.000995044	0.00190026	0.00133136	0.00108826	0.000576223	0.00105127	0.000700294	0.00015731	0.000196134	0.000346118	1.92288e-05	4.99948e-05	0	0	0	0	0	0	0	0	0	0	0
d3_9	0	0	0	0	3.46118e-05	7.72694e-05	6.10884e-05	9.99663e-05	0.000172134	0.000572511	0.000562296	0.00131263	0.00148243	0.00107189	0.00159876	0.00193426	0.00145744	0.00221956	0.00220352	0.00120363	0.00231386	0.00169262	0.00162437	0.00114759	0.000672558	0.000821069	0.000584555	0.000776843	0.000415342	0.000115373	0.000165368	5.76864e-05	0.000269203	0	0	0	0	0	0	0	0	0
d3_10	0	0	0	0	0	0	0	8.90018e-05	0.000210867	0.000167635	0.00068788	0.00126811	0.000852565	0.00122299	0.00109787	0.00103891	0.00156678	0.00145406	0.00148033	0.00137403	0.0014417	0.00145892	0.00101255	0.00130756	0.0010649	0.00135014	0.000730145	0.000619167	0.000909247	0.000396113	0.000846067	0.000230745	0.00015383	0.000115373	0	0	0	0	0	0	0	0
d3_11	0	0	0	0	4.12045e-06	0	2.06023e-06	0	7.49923e-05	0.000332383	9.99897e-05	0.000359061	0.000379357	0.000345019	0.0011916	0.0011964	0.000985704	0.000548836	0.00112562	0.00221057	0.00143456	0.00214374	0.00102178	0.00168417	0.0018553	0.000948345	0.00131195	0.000730694	0.000838375	0.000384576	0.000807609	0.000115373	0.000173059	0	3.84576e-05	0	3.84576e-05	0	0	0	0	0
d3_12	0	0	0	0	0	0	0	0	0	0	7.86632e-06	0.000101638	2.47227e-05	0.000567249	0.000227907	0.000234317	0.00076439	0.0010672	0.000723643	0.000850828	0.00100484	0.0014819	0.000933878	0.000827113	0.00135948	0.00128448	0.00114768	0.00147622	0.000742231	0.000549943	0.000311781	0.00048072	0.000184596	0.000453799	0.00015383	0.000230745	0.000230745	0	0	0	0	0
d3_13	0	0	0	0	0	0	0	0	0	0	2.74697e-06	0	0.000173059	3.07661e-05	0.000209319	0.000159324	0.000511486	0.000303174	0.000690214	0.000853658	0.000502146	0.000267005	0.00120152	0.00140947	0.000800925	0.00150882	0.00132074	0.00135755	0.00093864	0.00110566	0.00109989	0.00048072	0.000676853	0.000742231	0.000230745	5.49394e-06	0.000307661	0.000384576	3.84576e-05	0	0.000115373	0
d3_14	0	0	0	0	0	0	0	0	0	0	0	5.76864e-05	0	0	2.56384e-06	0.000174538	0.000158958	0.000151907	6.53779e-05	0.000465337	0.000326615	0.000365347	0.000657625	0.000549943	0.000715036	0.00064801	0.00131909	0.00182673	0.00102077	0.00129217	0.000959242	0.000926828	0.00078838	0.000846067	0.000769151	0.000646087	0.000469182	0.000299969	0.00015383	0	0	0
d3_15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000123064	0	0	5.57635e-05	0.000307661	3.07661e-05	0.000365347	0.00026316	0.000446108	0.000684545	0.00078838	0.00101913	0.000738385	0.00124346	0.00166137	0.00137678	0.00112681	0.00160753	0.00188442	0.00101913	0.00153061	0.000615321	0.000538406	0.000365347	0.000269203	0.000115373	0.000115373	0
d3_16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.07661e-05	7.69151e-06	0.000184596	0	0.00015383	0	0.000357655	0.000249974	0.000396113	0.000523298	0.000555437	0.000692236	0.00109604	0.00066147	0.00112681	0.000615321	0.00132679	0.00063455	0.000653779	0.000703774	0.000846067	0.000903753	0.000538406	0.000499948	0.000230745	0.00015383	0
d3_17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92288e-05	0.000217011	0.000196134	0.000211517	0.000115373	0.000461491	0.000484565	0.000684545	0.0012691	0.000673008	0.00155753	0.000999897	0.00118449	0.00130756	0.000780689	0.00119218	0.0012691	0.000961439	0.000576864	0.000230745
d3_18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.76864e-05	0	0.000115373	0	3.07661e-05	0	5.76864e-05	0.00015383	0.000711465	0.000538406	0.000511486	0.00103835	0.000961439	0.00156907	0.00146139	0.00174982	0.00136524	0.00111527	0.000576864	0.000115373
d3_19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000115373	1.92288e-05	3.84576e-05	0	0.000230745	0	0.000838375	0.000461491	0.00078838	0.00184596	0.000692236	0.00169213	0.00128833	0.00257666	0.00142293	0.000807609
d3_20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.84576e-05	7.69151e-05	0.000846067	0.000461491	0.000769151	0.00107681	0.00173059	0.00184596	0.00138447
