	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d3_0	0	0.0970415	0.0233237	0.00672438	0.00231836	0.000463442	9.35799e-05	0.000111746	3.65437e-05	0	0	0	0	0	0	0	0	0	0
d3_1	0.105908	0.0596582	0.0328535	0.0149398	0.00586471	0.003075	0.000933637	0.000349554	0.00036959	8.68296e-05	0.000230547	0	0	0	0	0	0	0	0
d3_2	0.0294754	0.0333861	0.0253356	0.0139914	0.0103193	0.00378421	0.00215473	0.000817564	0.000619489	0.000165416	6.28766e-05	1.8863e-05	8.38354e-06	0	0	0	0	0	0
d3_3	0.0114764	0.0164902	0.0174398	0.0131448	0.0109338	0.00773363	0.00288921	0.00253558	0.00080841	0.000655214	0.00055313	0	0	0	0	0	0	0	0
d3_4	0.00402487	0.00838033	0.0114473	0.0108384	0.00892141	0.00684678	0.00424259	0.0029887	0.00139158	0.00104983	0.00088626	0.000289232	2.69471e-05	1.25753e-05	0	0	0	0	0
d3_5	0.00142295	0.00429801	0.00734899	0.00972668	0.00899783	0.00752418	0.00638591	0.00402976	0.00277279	0.00131859	0.000873286	0.000184039	7.68492e-05	8.38354e-06	0	0	0	0	0
d3_6	0.000370239	0.0017954	0.00389165	0.00522214	0.00618589	0.00682262	0.00583511	0.00323864	0.00295085	0.00207365	0.000919994	0.000276167	0.000239122	9.64108e-05	0	0.000125753	0	0	0
d3_7	0.000300032	0.00112308	0.00196999	0.00392335	0.00428531	0.00477083	0.00531648	0.00338312	0.00472149	0.00131837	0.00158402	0.00136003	0.000273563	0.000259191	6.28766e-05	0	0	0	0
d3_8	3.32327e-05	0.000390228	0.000748005	0.00149328	0.0029509	0.00329934	0.00331389	0.00402874	0.00370253	0.00299543	0.00190815	0.00286178	0.000529361	0.000345821	0.000201205	0	0	0	0
d3_9	1.43718e-05	0.000566154	0.000417397	0.000877496	0.00160952	0.00245721	0.00354013	0.0038427	0.00297214	0.00374946	0.00338985	0.00228601	0.00170296	0.00125514	0.000276358	0.000167671	0	0	0
d3_10	0	3.49314e-06	0.000105883	0.000492234	0.00104699	0.00306077	0.00306092	0.00276159	0.00290828	0.00277555	0.00337518	0.00212583	0.00221196	0.00200576	0.000197013	0.000167671	0	0	2.09589e-05
d3_11	1.8863e-05	0	8.38354e-06	0.000316179	0.000650124	0.00176164	0.00167016	0.00278653	0.00286837	0.00314492	0.00252395	0.00306778	0.00181584	0.00206205	0.000841848	0.000398218	0.000167671	0.000293424	0
d3_12	0	0	0	1.25753e-05	0.000374864	0.000822685	0.000865002	0.00207672	0.00136063	0.00263881	0.00222423	0.00302257	0.00174527	0.00155096	0.00124915	0.000880272	4.19177e-05	0.000125753	0
d3_13	0	0	0	2.09589e-05	5.58903e-05	0.000293424	0.000222055	0.00114774	0.00141652	0.00116142	0.00265239	0.00202223	0.00327797	0.00229709	0.00140844	0.00188839	0.000691642	0.000272465	0.000167671
d3_14	0	0	0	0.000167671	0	0	0	0.000123358	0.000523971	0.00140795	0.0021881	0.00170605	0.00266986	0.00324443	0.00229889	0.00143538	0.00113178	0.000167671	0
d3_15	0	0	0	0	0	4.19177e-05	0	0.000299412	0.00101581	0.000727272	0.00150485	0.00189887	0.00295939	0.00315221	0.00261147	0.00303903	0.0017312	0.000829971	0.000125753
d3_16	0	0	0	0	0	0	0	0.000201205	0.000746135	0.000668588	0.000863505	0.00111082	0.00144616	0.0022426	0.00162641	0.00272465	0.00168928	0.000754519	0.000251506
d3_17	0	0	0	0	0	0	0	0	0.000335342	0.000305999	0.000215577	0.000976683	0.00094734	0.00205397	0.0021923	0.00251506	0.00303065	0.00182342	0.00129107
d3_18	0	0	0	0	0	0	0	0	0	0	0	0.000335342	0.000653916	0.000440136	0.0022426	0.00238093	0.00274561	0.0029552	0.00146712
d3_19	0	0	0	0	0	0	0	0	0.000125753	0	0.000125753	2.09589e-05	0.000251506	0.00054493	0.000880272	0.0021378	0.00360492	0.00355462	0.00272465
d3_20	0	0	0	0	0	0	0	0	0	0	0	0	0	4.19177e-05	0.000167671	0.000293424	0.00100603	0.00326958	0.00419177
