	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d3_0	0	0.0618936	0.0501699	0.0381877	0.0307077	0.0258891	0.022978	0.0179944	0.0142794	0.0117539	0.00746125	0.00740101	0.00597419	0.00580857	0.00520579	0.00305722	0.00149247	0.000614827	0.00153892	0.00194453
d3_1	0.0171277	0.00398053	0.0031257	0.00289772	0.00323962	0.00193948	0.00187687	0.000871024	0.00132444	0.00155132	0.00142222	0.00184194	0.0010782	0.000984812	0.000329903	0.000287064	0.000698669	0.000649206	0.000389523	0.000185487
d3_2	0.0159209	0.00274394	0.00397897	0.00242354	0.00179914	0.00220602	0.00183506	0.00130238	0.00128186	0.000956535	0.000835266	0.00200497	0.00129	0.000672058	0.00103571	0.000420438	0.000158106	6.18291e-05	0.000185487	0.000618291
d3_3	0.0134246	0.00269844	0.00259636	0.00195934	0.00224798	0.00204852	0.00250435	0.00292878	0.00115075	0.00140247	0.000916834	0.000979448	0.00142189	0.0011476	0.00157648	0.000630657	0.000438987	0.000309146	0.000618291	0.000370975
d3_4	0.011833	0.00297227	0.00133854	0.00422154	0.00372401	0.00231793	0.00173836	0.00139799	0.00101273	0.00146238	0.00172247	0.000873544	0.00132176	0.000345787	0.00037252	0.000596651	0.00085058	0.000247317	0	0.000389523
d3_5	0.0130656	0.00324842	0.00293832	0.00293647	0.00236895	0.00165546	0.0018723	0.0024467	0.0015198	0.000426609	0.00167013	0.00118366	0.00105197	0.00154454	0.000685273	0.000818794	0.000655389	0.00106964	0.00034006	0.0012675
d3_6	0.00982224	0.00201184	0.00137869	0.00187311	0.0010836	0.00230968	0.00272202	0.00135429	0.00285972	0.00093343	0.000811581	0.00127807	0.00120507	0.000902151	0.00146337	0.000871077	0.000596209	6.01629e-05	0.00039394	0.0010511
d3_7	0.00741671	0.0025932	0.0016452	0.00152703	0.00169386	0.00111369	0.000579388	0.00183241	0.000956719	0.000794946	0.00067131	0.0011301	0.00148213	0.000630385	0.000531761	0.000556462	0.000642581	0.00136907	0.000772864	0.00149273
d3_8	0.00685998	0.00126059	0.00171927	0.00211475	0.00140087	0.000768105	0.00298936	0.00174032	0.00208275	0.0008574	0.000585532	0.000957118	0.00124895	0.000677591	0.000509365	0.000704139	0.000964534	0.000621383	0.000111292	0.00210219
d3_9	0.0082998	0.00220655	0.00258209	0.00122798	0.00203518	0.00147553	0.00178831	0.00221637	0.00173637	0.00201231	0.00112337	0.000784732	0.00167866	0.000855335	0.000714407	0.00155191	0.00158283	0.000772864	0.000247317	0.000803779
d3_10	0.00651013	0.00171746	0.00166212	0.0024372	0.00155652	0.00219215	0.00120524	0.00113909	0.00194937	0.000692334	0.000759153	0.0013103	0.000667755	0.000577072	0.00170339	0.000565295	0.001512	0.000816144	0.000401889	0.00131696
d3_11	0.00428847	0.000939883	0.00227551	0.0018666	0.00278893	0.0014608	0.00117906	0.00265596	0.000921413	0.00140248	0.00167256	0.00151481	0.00135787	0.000984702	0.000840876	0.000927437	0.00055756	0.00169412	0.000884156	0.0018085
d3_12	0.00656254	0.000980411	0.00143761	0.00167801	0.000953569	0.000384486	0.00102343	0.00138631	0.00110148	0.000799422	0.00115533	0.00120567	0.00130666	0.00164775	0.000321511	0.000695859	0.00130724	0.000278231	0.000259682	0.000803779
d3_13	0.0053293	0.00166179	0.00155391	0.00110736	0.000904354	0.000909645	0.000718603	0.00136989	0.00154971	0.000972537	0.000499049	0.000657758	0.000661351	0.000286792	0.000603276	0.000754315	0.000309146	0.00029678	0.00111292	0.00122731
d3_14	0.00392196	0.000779667	0.000283386	0.0011128	0.00138391	0.00160764	0.00155156	0.00131826	0.00134336	0.000387155	0.000596469	0.0020652	0.000556462	0.00182308	0.00130857	0.000490953	0.000513182	0.000420438	0.000809078	0.00157664
d3_15	0.00368418	0.0011193	0.0016809	0.0011497	0.00122708	0.00103652	0.00124568	0.000962644	0.000976747	0.00106453	0.000465043	0.00144087	0.00145536	0.000914119	0.000475643	0.000633307	0.000964374	0.0014097	0.00131961	0.00142207
d3_16	0.00158875	0.00028164	0.00031664	0.00151458	0.000567157	0.000632276	0.000892522	0.00131175	0.000719468	0.00175352	0.0013604	0.000863841	0.000985586	0.00118005	0.00194531	0.00182043	0.00226279	8.03779e-05	0.000803779	0.00204036
d3_17	0.00185717	0.0013404	0.000568331	0.000695801	0.000947029	0.00140485	0.000598638	0.000811728	0.000951004	0.000675913	0.000886217	0.000609017	0.00158311	0.000923904	0.000559835	0.000432804	0.000556462	0.00106611	0.000667755	0.00182396
d3_18	0.00199899	0.00087799	0.000308899	0.000323456	0.000498857	0.00116798	0.000820218	0.000856333	0.00143345	0.000642671	0.00106942	0.00128767	0.000652739	0.000838066	0.00125778	0.000247317	0.0010851	0.00105993	0.000544096	0.00204036
d3_19	0.000797985	0.000752385	0.000852347	0.00112895	0.000690191	0.000154573	0.00077202	0.00081762	0.00204804	0.00119832	0.000651267	0.000646114	8.11005e-05	0.00073135	0.000589143	0.00161374	0.000544096	0.00104166	0.00103564	0.00189462
d3_20	0.00338691	0.00174072	0.00134629	0.00225427	0.00153498	0.00320023	0.00288737	0.00243372	0.00291405	0.00241162	0.003709	0.00415725	0.00563148	0.00755405	0.00569408	0.00539003	0.00661903	0.00637282	0.00799451	0.0297027
