	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.0856812	0.0607837	0.0452004	0.0365369	0.0318278	0.0266195	0.0203817	0.0165917	0.0154968	0.01418	0.0111126	0.0120634	0.00862465	0.00770923	0.00588832	0.00502052	0.00344981	0.00288088	0.00271883	0.00351949	0.00246286	0.000976766	0.00152984	0.00168061	0.00196735	0.000658161	0.000968863	0.0010416	0.000330819	0.000962383	5.13467e-05	0.000169444	0.000238395	0.000246464	0.00015404	7.44527e-05	0.000205387	7.702e-05	0.00015404	0.000205387	0.00015404
d3_1	0.00838081	0.00253518	0.00172773	0.00168347	0.00200425	0.00193615	0.00130146	0.00167904	0.00241737	0.00144808	0.0009734	0.00053174	0.000950394	0.00122505	0.00122594	0.000960784	0.000736802	0.000595388	0.000672641	0.000530761	0.000718598	0.00018118	7.40859e-05	0.000607602	0.000179947	0.000349157	0.000121765	4.10773e-05	0.000233627	0.000102693	0.000578017	0.000135702	0.00030808	0	0.000205387	0.000205387	0.00015404	0.00015404	1.5404e-05	0.00015404	0	0
d3_2	0.00616922	0.00222198	0.00173401	0.00188474	0.0023458	0.00157691	0.00135239	0.001162	0.00143308	0.00125481	0.000626434	0.00102299	0.000816308	0.00119188	0.0011476	0.000641955	0.00103806	0.000783148	0.000542674	0.000709184	0.000635354	0.000717631	0.000254888	0.000425294	0.00031786	0.000554318	0.000221799	0.000289958	0.00015404	0.00011553	0.000267003	5.86819e-05	0.000179713	0.00023106	0.000210521	6.89512e-05	0.000143771	0	0.00015404	0	0	0
d3_3	0.00553482	0.0015436	0.0024106	0.00173483	0.00167966	0.00216545	0.00148501	0.000952962	0.000940908	0.000734679	0.000840896	0.00241509	0.000967724	0.000466255	0.0017021	0.00103857	0.000201108	0.000530938	0.00109195	0.000276883	0.000400504	0.000293165	0.000457352	0.000361505	0.000264069	0.00065357	0.000187049	0.000795873	0.0003851	0.000261868	0.000638899	0.000544275	0	0	0	9.2424e-05	0.00030808	0	0	0	0	0
d3_4	0.00413458	0.001766	0.00205919	0.000956159	0.00178119	0.00149256	0.00126691	0.00110964	0.00188215	0.00172281	0.00105457	0.000943543	0.00124454	0.000874116	0.00115273	0.000997711	0.000689163	0.000665428	0.000561657	0.000344512	0.000331308	0.000246464	0.000649902	0.000313448	0.000567614	0.000657237	0.000708584	0.000164309	0.000236195	7.702e-05	0.000205387	1.5404e-05	0.00061616	2.56733e-05	0	0.000451851	0	0	5.13467e-05	0.00015404	0	0
d3_5	0.00363617	0.001813	0.00222994	0.00219138	0.00193225	0.00123389	0.00118882	0.00153842	0.000854627	0.00107536	0.000712978	0.00063062	0.00182785	0.000907096	0.00128542	0.00112092	0.00128062	0.000398258	0.000699449	0.00104369	0.00100603	0.000467621	0.000609314	0.00105322	0.00031786	0.000448917	0.000182281	0.000656645	0.000597822	0.000256733	7.702e-05	7.702e-05	7.702e-05	0.000256733	0.000392435	0.000513467	0.00015404	0.000179713	0.00023106	0.000205387	0.00015404	0
d3_6	0.00228845	0.00162098	0.00114908	0.00116725	0.00119686	0.00103794	0.000602886	0.000796901	0.00229137	0.000986951	0.00139599	0.0014133	0.00109989	0.000452734	0.000429505	0.000296636	0.00118307	0.000635087	0.000992396	0.000720328	0.00074536	0.00078487	0.000751373	0.000392435	0.000392435	0.000296955	0.000528248	0.000210521	0.000623495	0.000205387	0.000205387	0.000256733	0.000205387	0.00046212	0.00023106	2.56733e-05	2.56733e-05	0.000436447	0	0.000359427	0	0.00015404
d3_7	0.00246574	0.000941863	0.000982346	0.000839451	0.00118932	0.00137188	0.000758212	0.000457238	0.000704828	0.000997472	0.000786377	0.000974627	0.000552014	0.00083042	0.00104417	0.00067431	0.000541574	0.000862624	0.000512733	0.000934998	0.000525936	6.52836e-05	0.000426177	0.00039977	0.000118097	0.000246464	0.00023106	0.000256733	0.000205387	0.00015404	0.000195117	0.000128367	0.00030808	0.000359427	0.000410773	0.000205387	0.00015404	0.00057765	0.000744527	0	0	0.00030808
d3_8	0.00190031	0.00108963	0.00120178	0.00103511	0.00145431	0.000883433	0.000908324	0.00110045	0.000834127	0.000782505	0.00080232	0.000717872	0.000374274	0.00106693	0.000993519	0.00057417	0.000586513	0.00032055	0.000571323	0.000401349	0.000323484	0.00122939	0.000246464	0.000439014	0.000600756	0.000667507	0.000313215	0.00011553	5.13467e-05	0.000119809	0.000828882	0.000436447	6.67507e-05	0.000359427	0	0.00030808	0.000513467	0.00030808	0	0.00015404	0.00015404	0.00030808
d3_9	0.00152394	0.000587643	0.00104901	0.00113537	0.00143425	0.00103617	0.00110052	0.00107304	0.00113368	0.000648973	0.000985384	0.00163661	0.00065088	0.0013833	0.00132438	0.00159735	0.00118696	0.00142342	0.000483655	0.000386445	0.000502097	0.00106434	0.000880228	0.000416275	0.000657237	0.000145482	0.00084722	0.000718853	0.000554544	1.5404e-05	0.00015404	0.000641833	3.30086e-05	1.02693e-05	0	0.000554544	2.56733e-05	0.000205387	0.0003851	0	5.13467e-05	0
