	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d2_0	0	0.180484	0.0637782	0.0292249	0.0140295	0.0078228	0.00478147	0.00329608	0.00116997	0.000527326	0.000581155	0.000266056	0.000171649	0	0	0	0	0	0	0
d2_1	0.0177035	0.0116753	0.00824583	0.00511799	0.00445787	0.00263491	0.00231773	0.001807	0.00148609	0.000329821	0.000199431	0.000203118	0.000478472	0	0	0.000120154	0	0	0	0
d2_2	0.0144327	0.00987407	0.00817039	0.00337497	0.00341181	0.00297525	0.00248199	0.00114119	0.000983834	0.000108931	0.000281842	0	0	0	0	0	0	0	0	0
d2_3	0.0103767	0.0081331	0.00579243	0.00638184	0.00323942	0.00226138	0.00198601	0.00091261	0.00124066	0.000618171	0.000626859	3.12804e-05	2.14561e-05	1.71649e-05	0.000300386	0	0	0	0	0
d2_4	0.00866629	0.00621942	0.00498816	0.00301793	0.00342592	0.00274447	0.00187422	0.00166945	0.00050495	0.000833009	0.000319696	0.000390502	0.000416249	0.000193105	0.000128737	0	0	0	0	0
d2_5	0.00736504	0.00653863	0.00504305	0.00423139	0.00239836	0.00313349	0.00160573	0.00150562	0.00107046	0.000881438	0.000542534	0.000166643	0.000128737	5.57859e-05	0.000184523	0	0	0	0	0
d2_6	0.00616105	0.00393292	0.00667906	0.00393496	0.00286826	0.00287909	0.00231678	0.00171166	0.000836752	0.00096052	0.000564963	0.00100079	0.000806751	0	0	0	0	0	0	0
d2_7	0.00422919	0.00517932	0.00394558	0.00273289	0.00283887	0.00266786	0.00156932	0.000938289	0.0020153	0.000359943	0.000592997	0.00031326	0.000364754	0.000128737	5.57859e-05	0	4.29123e-05	0.000171649	0	4.29123e-05
d2_8	0.00379421	0.00313963	0.00334596	0.0027265	0.00225006	0.00221145	0.0027014	0.00119349	0.00119051	0.000472035	0.000555714	0.00023142	0.000635102	0.000240309	4.29123e-05	9.19549e-05	0	0	0	0
d2_9	0.00279042	0.00294952	0.00310126	0.00259229	0.00170432	0.00229662	0.00135824	0.00108609	0.00116107	0.00124363	0.00122882	0.000330833	0.000279236	0.000205979	0.000429123	0.000150193	4.29123e-05	0.000514947	0.000128737	0
d2_10	0.00267598	0.00197708	0.00195256	0.00204731	0.00205162	0.00214757	0.00153208	0.00148557	0.000370272	0.00159061	0.000473874	0.000636225	0.00031326	0.000214561	0.000236017	0.000150193	0	0	0	0
d2_11	0.00195085	0.00202495	0.00349338	0.00169712	0.0012925	0.0012	0.000731039	0.00142225	0.00112174	0.000840672	0.00069947	0.00049154	0	0	0.000343298	2.14561e-05	0.000171649	0	0	0
d2_12	0.00166756	0.00162757	0.00228408	0.00163494	0.00193347	0.00122234	0.00169543	0.00104303	0.000986691	0.000522814	0.000814311	0.000330118	0.000349428	3.43298e-05	0.00052353	0	0.000128737	0	0	0
d2_13	0.001289	0.00191044	0.00166261	0.00113815	0.0016109	0.00191469	0.00103032	0.000579331	0.000781003	0.000467131	0.000678831	0.000463452	0.000334716	0.000283221	0	0	0	0	0	0
d2_14	0.00101397	0.00150953	0.000957199	0.00134321	0.00134196	0.00110013	0.00129032	0.00128302	0.00134453	0.000687516	0.000379467	0.000111572	0.000128737	0.000139158	0	6.13032e-06	0.000128737	0.000214561	0	0
d2_15	0.00107916	0.00137523	0.000947364	0.00147279	0.00106416	0.000798105	0.00116124	0.00038197	0.000707551	0.00115923	0.000575024	0.000628358	0.000986982	0.000544986	0.000321842	0.000128737	4.29123e-05	0	0	0
