	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.0592056	0.0478888	0.0398777	0.0328332	0.0307532	0.0292355	0.0210957	0.018313	0.0185383	0.0125342	0.00939856	0.00964942	0.00748297	0.00729569	0.0050168	0.0053625	0.00250511	0.00343794	0.0024767	0.00325824	0.00116236	0.00105902	0.00124019	0.00234958	0.00120016	0.000686668	0.000590032	0.00039868	2.90186e-05	0.000460456	0.000343485	2.92754e-05	6.80137e-07	6.87377e-07	0.000169639	0.000138873	0	0	0	5.37857e-08	0
d3_1	0.0213426	0.00135415	0.00199653	0.00182065	0.00189846	0.00170147	0.00213745	0.00136595	0.00149876	0.00175658	0.00135079	0.00105922	0.000944306	0.00048297	0.000616823	0.00059307	0.00123504	0.000414804	0.000292117	0.000224766	0.000590217	1.73804e-05	0.000296609	0.000258032	0.000199913	0.000149042	0.000231923	1.62741e-05	0.000143728	1.28585e-05	0.000385914	0.000324351	4.21686e-05	9.10855e-08	0.0001412	6.93576e-09	0	0	0.000254139	0	0	0
d3_2	0.0098704	0.00191142	0.00162837	0.00242493	0.00119655	0.00225503	0.00197553	0.00100696	0.00118641	0.00102374	0.000597791	0.00092022	0.00204803	9.51725e-05	0.000867846	0.000523348	0.000973297	0.000862877	0.000636231	0.00024948	0.000133631	0.000511151	0.000746335	0.000421542	0.00012755	0.000445671	5.68352e-05	0.000226009	2.20624e-07	0.000228285	0.000396411	0.00025066	0.000154696	5.03678e-05	0.000301271	5.32714e-05	0.000508311	5.64752e-05	0	5.64752e-05	9.48613e-08	0
d3_3	0.00943694	0.0014161	0.00133147	0.00132842	0.00181759	0.00115226	0.00186313	0.00226115	0.00121409	0.000777292	0.000533902	0.000676948	0.000634804	0.00131158	0.000396227	0.00075314	0.00129798	0.000675505	0.000198482	0.000109618	0.000205321	0.000925006	0.000928895	0.000654697	0.000900034	0.000133782	6.67158e-05	2.55336e-05	0.000143461	0.000273365	0.00024846	5.43923e-08	0.000294497	0.000276017	0.000102642	9.69916e-09	4.51802e-05	0.000169426	0.000254139	5.64752e-05	0.000310614	0.000169426
d3_4	0.00755634	0.00175472	0.00144735	0.00064825	0.00127978	0.00173624	0.000623764	0.000752479	0.000927141	0.0015278	0.000896744	0.000582475	0.000474204	0.00079799	0.000719609	0.000416601	0.000773947	0.000817667	0.000850604	0.000712367	0.000739788	0.000640945	0.000333277	0.000257582	2.84349e-05	0.000336215	0.000734186	0.000677395	0.000578747	3.92705e-05	0.00045987	0.000220253	0	0.000437789	0.000125933	0.000793603	0.000186368	0.000169426	0	0	0	0.000271081
d3_5	0.0086239	0.000563032	0.00139044	0.00203974	0.00104872	0.0012438	0.00175532	0.000649029	0.000948112	0.00100381	0.00156382	0.00145456	0.00122121	0.00122519	0.00105997	0.000609437	0.000629757	0.000440999	0.00109441	0.000487456	0.0007508	0.0013538	0.000502385	0.000152994	0.000330007	0.000685671	0.000316379	0.000210182	0.000100737	0.000373281	0.000690578	0.000225909	0.000170156	0.00024244	1.13452e-05	3.21032e-08	0.000158131	0.000225901	0	0	2.82376e-05	0
d3_6	0.00598849	0.00152851	0.000970031	0.00122832	0.00041846	0.00128059	0.00186244	0.00108643	0.000988407	0.000580575	0.000586039	0.000764309	0.000899495	0.00132244	0.000311368	0.00147425	0.000718865	0.000479559	0.000476595	0.000527877	0.000796353	0.000263409	0.000761914	0.000218722	0.000241298	0.00106975	0.000369728	0.000592373	0.000197793	0.000438663	0.000214606	0.000554478	0.000225901	7.98052e-08	0.000423564	0	0.000254139	0	0	0	0	0.000225901
d3_7	0.00419228	0.00136848	0.00154109	0.00103062	0.000670625	0.000844677	0.000631436	0.000840544	0.0016169	0.000771083	0.000917184	0.000763734	0.000193222	0.00126102	0.000118946	0.00076431	0.000256385	0.000927288	0.00082287	0.00053409	0.000882667	0.000478485	0.000893172	6.79187e-05	0.00017986	0.00028669	0.000326784	0.000655922	0.000292096	0.000409641	0.000151942	0.000675382	0.000945607	0.000245694	0.000508307	0.000338851	0	2.82376e-05	0.000254139	0	0	0.000338851
d3_8	0.00520932	0.00130271	0.000773415	0.000822418	0.000581481	0.000729772	0.000342669	0.00232587	0.00106178	0.00054838	0.0010063	0.000856769	0.000438151	0.000397022	0.000601856	0.000772798	0.000882207	0.000557666	0.000712617	0.000346242	0.00102969	0.000757663	0.000538042	0.000596821	0.00122235	0.00028576	0.000426951	0.000288541	9.30423e-05	0.000376657	0.000453813	0.000343053	0.00119508	0.000473003	0.00048499	0.000127634	0.000489826	0.000441836	0.000381208	0	0	0.000480039
d3_9	0.00277665	0.000841436	0.000807098	0.000337082	0.00073398	0.000713152	0.000522094	0.000873704	0.00148592	0.000861409	0.000240663	0.000718716	0.00085519	0.000684345	0.000198507	0.000523006	0.000294097	0.000497783	0.000429654	0.00073724	0.000989013	0.000580521	0.000421787	0.000753479	0.000638032	0.000285466	0.000669946	0.000450734	0.000252474	0.000404765	0.000228789	8.2213e-05	0.000127069	0.000593761	0.000429216	0	0.00028641	1.41188e-05	5.64752e-05	0.000271081	1.81383e-08	0.000169426
d3_10	0.00285935	0.00159149	0.000302399	0.0011763	0.000590281	0.000945873	0.00107568	0.000521215	7.04217e-05	0.000876608	0.00121876	0.00108367	0.000587818	0.000475843	0.000161788	0.000444141	0.000454311	0.000452678	0.000575552	0.000706151	0.00110008	0.00129656	0.000674048	0.000696344	0.000592347	0.000328247	0.000212099	0.000193495	0.000760889	0.000308058	0.000791998	0.000875169	0.000708195	3.14648e-05	0.000271081	0.000742262	0.000553457	0.000299319	0.000480039	0.000101655	0.000837995	0.000536515
