	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d3_0	0	0.0670687	0.0238407	0.00986958	0.0037534	0.000675273	0.000488155	3.87932e-05	0	0	0	0	0	0	0	0	0	0	0	0
d3_1	0.0660924	0.046724	0.0284729	0.0136451	0.00768942	0.00366028	0.000921862	0.000740306	0.000563406	4.52987e-05	4.95455e-05	0	0	0	0	0	0	0	0	0
d3_2	0.0256802	0.0276235	0.0235306	0.0166817	0.00993037	0.00613579	0.00378088	0.00173647	0.00111258	0.000272647	9.35358e-05	0	0	0.000148636	0	0	0	0	0	0
d3_3	0.00833341	0.0194918	0.0175109	0.0174595	0.0117042	0.00753003	0.00401143	0.00268234	0.00176292	0.00071784	0.000479165	0	0	0	0	0	0	0	0	0
d3_4	0.00343655	0.00715188	0.0123271	0.0130018	0.0107544	0.00807476	0.00527312	0.00364038	0.00190402	0.000826522	0.00074048	0.000265757	0.000274406	0.000148636	0	0	0	0	0	0
d3_5	0.00207506	0.00413891	0.0086564	0.00938128	0.00914123	0.00961298	0.00577271	0.00407223	0.00508808	0.00242646	0.00150347	0.000903504	0.000547477	2.47727e-05	0.000148636	0	0	0	0	0
d3_6	0.000617343	0.00182266	0.00301313	0.00534121	0.00788855	0.00861658	0.00562352	0.00462121	0.00345134	0.00316151	0.00188318	0.000982162	0.000507262	0.000465727	8.42273e-05	1.48636e-05	0	0	0	0
d3_7	0.000161629	0.000943238	0.00268845	0.00312363	0.00391889	0.00547233	0.00428144	0.00410366	0.00466005	0.00373918	0.00138886	0.00156776	0.00130517	0.000488248	0.000327	0	0	0	0	0
d3_8	1.70105e-05	0.000119095	0.00109665	0.00191671	0.00320151	0.00524783	0.00434054	0.00526884	0.00408289	0.00409448	0.00448999	0.00223993	0.00104211	0.00117069	0.000426091	0.000148636	6.19318e-05	0.000148636	0	0
d3_9	4.15162e-05	7.4456e-05	0.000181106	0.000909958	0.00206896	0.00323547	0.00371448	0.00444847	0.00502498	0.00607131	0.00243751	0.0029502	0.00229112	0.00102582	0.000480591	7.43182e-05	0	0.000148636	0	0
d3_10	1.54427e-05	3.96364e-05	0.00029105	0.000467515	0.000679942	0.000803773	0.00338352	0.00367286	0.00322828	0.00389296	0.00397059	0.0023434	0.00206487	0.00191458	0.000765123	0.000358851	0.000198182	0.000198182	0	0
d3_11	0	7.07792e-06	0.000272972	9.41364e-05	0.000300683	0.000999174	0.00167144	0.00256606	0.00311155	0.00298228	0.00359339	0.00427799	0.00342312	0.00207055	0.00149627	0.00108009	0.000148636	1.48636e-05	0	0
d3_12	0	0	0.000222955	2.25207e-06	0.000130942	0.00059654	0.00154051	0.00134511	0.00182943	0.0036666	0.00263051	0.00263428	0.00323873	0.00238278	0.00287541	0.00140709	0.000644091	0.000386455	0	0
d3_13	0	0	0	4.95455e-05	0.0001635	0.000396364	0.000723364	0.00132817	0.00137913	0.00121156	0.00225467	0.00355701	0.00227909	0.00226175	0.00228405	0.00155077	0.00146159	0.000867046	0.000297273	0
d3_14	0	0	0	0	0	0	0.000438123	0.000188273	0.0010145	0.00162757	0.00241003	0.00254911	0.00210002	0.00274659	0.00339103	0.00312632	0.00164986	0.000743182	0.000371591	0
d3_15	0	0	0	0	2.47727e-05	0.000230612	0.000113955	0.000525182	0.000644091	0.000634182	0.00127827	0.00248223	0.00204623	0.00206321	0.00386667	0.00214249	0.00299255	0.00266555	0.000891818	0.000693636
d3_16	0	0	0	0	0	0	0.000254805	0.000198182	0.000148636	0.000545	0.000208091	0.000844396	0.00118909	0.00105532	0.00165977	0.00300245	0.00327	0.00195705	0.00104045	0.000148636
d3_17	0	0	0	0	0	0	0	0	0	0.000222955	0.000237818	0.000867046	0.00103055	0.00132782	0.00193227	0.00258344	0.00439964	0.00295291	0.00292318	0.000198182
d3_18	0	0	0	0	0	0	0.000198182	0	0	0	0.000222955	0.000396364	0.000520227	0.000916591	0.000966136	0.00170932	0.00334432	0.00319568	0.00180841	0.00213045
d3_19	0	0	0	0	0	0	0	0	0	0	0	0.000148636	0.000148636	0.000247727	0.000842273	0.00151114	0.00128818	0.00297273	0.00380509	0.003815
d3_20	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000148636	0	0.000743182	0.00143682	0.00218	0.00252682	0.00431046
