	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d1_0	0	0.03299	0.025195	0.0262111	0.0194029	0.0187488	0.0115969	0.00949274	0.00762248	0.00621835	0.00547591	0.00435064	0.00219831	0.00261944	0.00108297	0.00096786	0.000658626	0.000835027	0.000259544
d1_1	0.0443324	0.00557097	0.00526968	0.00549067	0.00539461	0.00329754	0.00451379	0.00311001	0.00240797	0.00239776	0.0021617	0.000744386	0.00113866	0.00100409	0.00135406	0.000631971	0.000250277	0.000554618	0.000487684
d1_2	0.038201	0.00443165	0.00540097	0.0037958	0.00305586	0.00295701	0.00285484	0.00252437	0.00240507	0.00304819	0.00112655	0.000903151	0.00168866	0.00134633	0.000760719	0.000481047	0.00027144	0.000522339	6.0947e-05
d1_3	0.0298502	0.00389712	0.00346008	0.00338752	0.00370532	0.00378948	0.00275913	0.00331265	0.00185424	0.00206088	0.00135921	0.00135492	0.00167583	0.00113215	0.000493306	0.00130977	0.000578513	0.000284912	0.00140813
d1_4	0.0271677	0.00470569	0.00415351	0.0043476	0.00481453	0.00339834	0.0023931	0.00272635	0.00223715	0.0012559	0.00171149	0.00165632	0.00138862	0.00109972	0.000768269	0.000450653	0.000570193	0.000761569	0.00115032
d1_5	0.0212122	0.00337927	0.00328111	0.00329864	0.00294888	0.00273874	0.00282048	0.00206094	0.00252557	0.00166212	0.00110921	0.00209145	0.00109739	0.00105921	0.00132126	0.000471881	0.00102933	0.000560487	0.00166092
d1_6	0.0175554	0.00520194	0.00189065	0.00329504	0.00336008	0.00346988	0.00290767	0.0016059	0.00249557	0.00192573	0.00239871	0.00135661	0.00172268	0.00114237	0.000694635	0.000930499	0.000959577	0.000821656	0.000751229
d1_7	0.013213	0.00361705	0.00351989	0.00285579	0.00387705	0.00329889	0.00280944	0.00261441	0.00216769	0.00216378	0.00119921	0.00152369	0.00131659	0.00199536	0.00149659	0.00128677	0.000134986	0.000809918	0.00108283
d1_8	0.00988385	0.00275467	0.00230166	0.00251447	0.00178286	0.00249255	0.00236153	0.00115621	0.00392447	0.00268002	0.00186327	0.00151086	0.0015003	0.000969905	0.00187116	0.000949376	0.00115283	0.00131687	0.00205414
d1_9	0.00814656	0.00244667	0.00199862	0.00260452	0.00124774	0.00232505	0.00204153	0.00109318	0.00113208	0.00108278	0.00102386	0.00193193	0.000960123	0.00166595	0.00148688	0.000955665	0.000800696	0.00112097	0.00284897
d1_10	0.00760741	0.00230391	0.00152681	0.0018893	0.0020767	0.00192663	0.00131432	0.0016584	0.000779724	0.0013957	0.000799578	0.00102216	0.0022699	0.00181351	0.000378549	0.00175384	0.000622111	0.000765482	0.00221847
d1_11	0.00486176	0.00197865	0.00170234	0.00130164	0.00238299	0.000965306	0.00123252	0.00167619	0.00122075	0.00239803	0.00295683	0.000612631	0.00185194	0.0026482	0.00112479	0.00134399	0.00134742	0.00167601	0.00184873
d1_12	0.00362841	0.00123812	0.000590391	0.00191261	0.0017448	0.00189066	0.00136733	0.00114094	0.000873499	0.0013163	0.00154214	0.00130878	0.00218466	0.00130193	0.00185501	0.00141694	0.0015142	0.00100946	0.00320153
d1_13	0.00305723	0.00138539	0.00117936	0.000888628	0.000504579	0.00116357	0.00178333	0.001332	0.00152649	0.00122773	0.00133125	0.00045778	0.00138214	0.0018862	0.00167853	0.0013289	0.000129117	0.00185711	0.00199545
d1_14	0.00293225	0.00113724	0.00130478	0.000360523	0.0011914	0.000859483	0.000224977	0.00120578	0.00106738	0.00103267	0.00163577	0.000704277	0.00190001	0.00108352	0.00128782	0.00141442	0.00107402	0.00102707	0.00396156
d1_15	0.00128967	0.000656479	0.000469688	0.000524596	0.000534077	0.000818722	0.000655369	0.000991857	0.00117966	0.000328777	0.0011302	0.00226836	0.0014488	0.000962512	0.00157288	0.00138172	0.00132639	0.00145551	0.00424914
d1_16	0.000906383	0.000184453	0.000617941	0.000542203	0.000465754	0.000777639	0.00113271	0.00110532	0.000946861	0.00124185	0.00106145	0.000792311	0.000968381	0.00126043	0.00147311	0.000792311	0.000733622	0.000443108	0.00290179
d1_17	0.000350743	0.000331178	0.000348963	0.000519404	0.000492575	0.000518985	0.00099773	0.00039909	0.000316925	0.00164233	0.000674932	0.000586897	0.00128237	0.000487125	0.00066515	0.000939036	0.00132052	0.000692539	0.00409654
d1_18	0.000601956	0.000506989	0.000184453	0.000404959	0.000830041	0.000369745	0.000346269	0.000293449	0.00115367	0.000859385	0.000645587	0.0011914	0.00154899	0.000909691	0.00141694	0.00211535	0.00101533	0.00191329	0.00420805
d1_19	0.000230846	0.000258235	0.000231824	0	0.000308121	0.00102707	0.000410828	0.00108576	0.00130878	0.00122075	0.00140855	0.00115283	0.001702	0.0032338	0.0032162	0.00444868	0.00272907	0.00438999	0.0210168
