	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.0720167	0.0573018	0.0474723	0.0401653	0.0339035	0.0288637	0.0250726	0.0208123	0.015746	0.012478	0.0118911	0.0114127	0.00975607	0.00738163	0.00480042	0.00382365	0.00370591	0.00286926	0.00298017	0.00273891	0.00229577	0.00240423	0.00321774	0.000870474	0.00164656	0.000921691	0.000777355	0.000480892	0.000307057	0.00151808	0.000395271	0.000529663	0.000481854	0.000158108	0.00036892	0	0	0.000210811	0	0.000210811	0.000316217
d3_1	0.00470755	0.0023009	0.00166861	0.00150036	0.00125863	0.00143264	0.00203469	0.00243988	0.00152648	0.00108707	0.00143975	0.000793207	0.00242855	0.000987344	0.000705254	0.00116344	0.000608172	0.000824803	0.000882395	0.000594789	0.000217462	0.00039575	0.000821536	0.000339933	0.000271419	0.000434798	0.000105406	9.22299e-05	0	0.00036892	5.27028e-05	0.000158108	5.27028e-05	0	0	0.00018446	0	0.000316217	0	0	0	0
d3_2	0.00277436	0.0026298	0.00243698	0.00147888	0.00160487	0.00306289	0.00163813	0.00213535	0.00181004	0.00172818	0.00148933	0.00100799	0.00067247	0.00177138	0.000581213	0.000773488	0.00112541	0.00102923	0.000403051	0.00104841	0.000618756	0.00105179	0.000334961	0.000397298	0.00086922	0.000841488	4.21622e-05	0.00036892	0.00036892	0.000158108	0.000268784	0.000606082	0.000158108	0.00036892	0	0	0	0	0	0	0	0
d3_3	0.00241365	0.00158447	0.00165292	0.00150453	0.00124369	0.00130407	0.00144355	0.00180289	0.00125371	0.000978216	0.00146989	0.00121355	0.00117244	0.00179245	0.000550524	0.0018693	0.00133488	0.000563688	0.000258585	0.00087976	0.000414093	0.000229257	0.00037946	0.000381719	0.000218717	0.000332028	0.00045362	0.000421622	0.000358379	0.000210811	0.000263514	0.000181825	0.000237163	0	4.21622e-05	0.00036892	0	0.00018446	0.00036892	0	0	0
d3_4	0.00234155	0.00282635	0.00202984	0.00111205	0.00228518	0.00139401	0.00121555	0.00117748	0.000866303	0.00100215	0.000805785	0.00121876	0.00139058	0.00100676	0.00137088	0.000602745	0.000536577	0.000746085	0.000649436	0.000364402	0.000342129	0.00125746	0.000170782	0.000464287	0.000147568	0.000339557	0.000439692	7.07723e-05	0.000173919	0.000131757	0	7.90542e-05	0	0.000210811	0.000158108	0.000158108	0.000158108	0.000105406	0	0	0	0.000158108
d3_5	0.00282706	0.00109561	0.00148312	0.00211163	0.00152746	0.00155673	0.00114622	0.00145012	0.00166894	0.00114181	0.00132728	0.000887515	0.000647231	0.00103391	0.00127853	0.000920771	0.000567403	0.000714237	0.000226845	0.000539527	0.000252442	0.000630093	0.000571688	4.6448e-05	0.000516487	0.000319091	0.000816391	0.00056919	0.000688513	0.000217838	1.05406e-05	5.27028e-05	0.000911758	0.000432163	0	0	0.000173919	0.000395271	0.000263514	0	0	0
d3_6	0.00186704	0.00186826	0.00135056	0.00145952	0.00102599	0.0012909	0.000669549	0.00155412	0.000983377	0.00147674	0.00072606	0.000986969	0.000527208	0.00109823	0.000649238	0.00118186	0.00137862	0.000455137	0.000248061	0.000629171	0.000655636	0.000158348	0.00142737	0.000604721	0.000487124	0.000455271	0.000570947	0.000553379	0.000323746	0.000121216	0.00018446	0.000289865	0.000400541	0.00036892	0	5.27028e-05	0.000210811	0.000158108	0	0	0.000158108	0
d3_7	0.00158458	0.00129109	0.00102814	0.00105769	0.00133582	0.000941654	0.00139134	0.00084558	0.00137376	0.000552044	0.000468413	0.00118987	0.000388515	0.000940133	0.00121401	0.00171759	0.000997958	0.00131832	0.000482733	0.000848139	0.000378582	0.000895948	5.83495e-05	0.00031973	0.000639963	0.000163755	1.05406e-05	0.00036892	0.000444962	0.000237163	6.85136e-05	0.000527028	0.000210811	2.63514e-05	0.000474325	0.000237163	5.27028e-05	0	5.27028e-05	0.000158108	0	0
d3_8	0.00186734	0.000654991	0.00157508	0.00142044	0.000960087	0.000930156	0.00054572	0.000727996	0.00109629	0.000689671	0.00051133	0.0011133	0.0014487	0.000646133	0.00112816	0.000285032	0.00183516	0.00105844	0.000642598	0.000613851	0.000586758	0.000953784	0.000195	0.000900841	0.000315715	0.00025473	0.00036892	0.000197635	0.000508206	0.000532298	0.000697936	0.000437433	0.000553379	0.00038473	0.000237163	0.000210811	0.000237163	0	1.58108e-05	0.00056919	0.000237163	0
d3_9	0.00114816	0.000901696	0.00047018	0.00138953	0.000964087	0.00160557	0.000564296	0.00108352	0.00113876	0.00114711	0.000837484	0.000565204	0.00071002	0.000344732	0.00124492	0.00104622	0.000773192	0.000215032	0.000635308	0.000210435	0.000729326	0.000376217	0.000544156	0.000339557	0.000877125	0.000529287	0.000553379	0.000307182	0.000409576	0.00055865	0.00037946	0.000548109	0.00018446	0.000158108	0	0	0	0	0.000158108	0.000210811	0.000158108	0.000158108
