	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d2_0	0	0.0648595	0.0100803	0.00176103	0.000270401	2.34864e-05	9.04832e-06	0	0	0	0	0	0	0	0	0	0	0	0
d2_1	0.145424	0.0454866	0.014413	0.004248	0.000931047	0.000185023	7.383e-05	2.04041e-05	0	0	0	0	0	0	0	0	0	0	0
d2_2	0.0513265	0.0313745	0.0155846	0.00669789	0.00235939	0.00062529	0.00013778	7.74809e-06	6.16867e-06	0	0	0	0	0	0	0	0	0	0
d2_3	0.0231939	0.0222156	0.0132883	0.00633446	0.00323844	0.00115723	0.00021786	0.000104802	3.01963e-06	0	4.36169e-06	0	0	0	0	0	0	0	0
d2_4	0.0132086	0.01588	0.0132307	0.00748797	0.00482942	0.00171464	0.000664315	0.00024137	2.03909e-05	1.18628e-06	6.083e-05	0	0	0	0	0	0	0	0
d2_5	0.00605298	0.0114571	0.00949352	0.00774039	0.00404995	0.00191329	0.000889049	0.00036419	0.000241692	0.000265681	1.88487e-05	0	0	0	0	0	0	0	0
d2_6	0.00317399	0.00691815	0.00783181	0.00737294	0.00474374	0.00417119	0.00190994	0.00066989	6.61427e-05	0.000204222	1.7992e-05	0	0	0	0	0	0	0	0
d2_7	0.00196947	0.00516472	0.00682272	0.00605466	0.00444483	0.00285534	0.00141893	0.00107665	0.000234873	4.53226e-05	1.038e-05	1.26801e-05	0	0	0	0	0	0	0
d2_8	0.00120644	0.00320619	0.00416316	0.0064586	0.0041136	0.00337117	0.00162276	0.00120587	0.000364466	0.000217703	0.000208707	1.7992e-05	3.59839e-05	0	0	0	0	0	0
d2_9	0.000763571	0.00223815	0.00411016	0.00474103	0.00562989	0.0040499	0.0032279	0.00144982	0.000855892	0.000217781	0.000107952	0.000120131	3.59839e-05	0	0	0	0	0	0
d2_10	0.000359809	0.00179952	0.0028917	0.00372907	0.00415353	0.00356766	0.00218371	0.00206669	0.000973531	0.000163968	0.000232096	0.000199874	1.56246e-05	0	0	0	0	0	0
d2_11	0.000121289	0.000828422	0.00178596	0.00243708	0.00366838	0.00367231	0.00274011	0.00147359	0.00122499	0.000498899	0.000188402	1.07952e-05	0	0	0	0	0	0	0
d2_12	9.13438e-05	0.000575941	0.000848363	0.00274445	0.00333049	0.00336577	0.00157505	0.00241347	0.00126112	0.000523909	8.79036e-05	2.44177e-05	2.87871e-05	0.000161928	0	1.15663e-05	0	0	0
d2_13	8.71023e-05	0.00029977	0.000817207	0.00231409	0.00231548	0.00269835	0.00329048	0.00153335	0.00101362	0.000676576	0.000204252	0.00025283	0	0	0	0	0	0	0
d2_14	0	0.000217352	0.00112755	0.000878141	0.00124592	0.00194079	0.00293327	0.00248105	0.00243709	0.000607178	0.000520126	0.000294297	1.61928e-05	0	0	0	0	0	0
