	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d3_0	0	0.114546	0.0256514	0.00844653	0.00299833	0.000945551	0.000210778	4.03357e-05	4.73092e-05	5.12004e-07	0	0	0	0	0	0	0	0	0	0
d3_1	0.119033	0.0586456	0.0301837	0.0124478	0.00790639	0.00242699	0.001296	0.000359174	0.000106048	0.000125407	3.76323e-05	5.0544e-06	0	0	0	0	0	0	0	0
d3_2	0.0288806	0.0323662	0.0246664	0.0148855	0.00960212	0.00436252	0.00290936	0.000756	0.000811573	6.33605e-05	0.000404099	1.77409e-05	0	0	0	0	0	0	0	0
d3_3	0.00962425	0.0167077	0.0159482	0.0128905	0.00944224	0.0070386	0.0031407	0.00182011	0.00172245	0.000985161	0.000193264	5.71653e-05	0.000118273	0	0	0	0	0	0	0
d3_4	0.00288304	0.00760914	0.0111735	0.00932044	0.0102148	0.00724614	0.00527668	0.00230128	0.00214666	0.000997152	8.89863e-05	7.09638e-05	3.94243e-05	0	1.13724e-05	0	1.77409e-05	0	0	0
d3_5	0.000995952	0.00257864	0.00500429	0.00707857	0.00835392	0.00691162	0.00490375	0.00450514	0.00285244	0.00182874	0.000974711	0.00074221	0	0	0	0	0	0	0	0
d3_6	0.000383929	0.00266092	0.00410554	0.00478569	0.00558646	0.00441967	0.00638654	0.00389953	0.00327205	0.00233255	0.00142597	0.00136755	0.000259262	0.000287797	5.91365e-05	0	0	0	0	0
d3_7	0.00014551	0.000826355	0.00153965	0.00340252	0.0030258	0.00493244	0.00505066	0.00501221	0.00232672	0.00245455	0.00160813	0.00145531	0.000480413	0.000593993	7.88486e-05	0	0	0	0	0
d3_8	8.08704e-06	0.000668938	0.0013486	0.00186927	0.0038432	0.00312527	0.0037191	0.00440983	0.00434187	0.00237297	0.00225581	0.00146349	0.000916334	0.00070119	0.000167553	8.44807e-05	0	0.000157697	0	0
d3_9	0	0.000160983	0.000259942	0.00119028	0.00146136	0.00213291	0.0027146	0.00289618	0.00352273	0.00270479	0.00242832	0.00152318	0.00195385	0.000650501	0.000703161	0.000208949	5.91365e-05	3.94243e-05	0	0
d3_10	0	7.50939e-06	0.000108113	7.59733e-05	0.000777877	0.00141421	0.00142958	0.00344295	0.00287889	0.00326078	0.0032051	0.00273295	0.00273905	0.00111346	0.000847341	0.000157697	0	0	0	0
d3_11	0	0	4.92804e-05	0.000223029	0.000479364	0.000604882	0.000979319	0.00185823	0.0015215	0.00207089	0.00219116	0.00235363	0.00229648	0.00114331	0.00109966	0.000869306	0.00030751	0	0.000118273	0
d3_12	0	0	0.000180225	5.12516e-05	5.29412e-05	7.09638e-05	0.000679318	0.00102495	0.00131987	0.00201655	0.00201965	0.0028867	0.00275454	0.00198304	0.00196727	0.00238911	0.000591365	0.000544056	0.000216834	0
d3_13	0	0	0	0	3.32291e-05	3.15394e-05	0.000370589	0.00060431	0.000827513	0.00115091	0.00118142	0.00164005	0.00265664	0.00290332	0.00208329	0.00135789	0.00173073	0.000701753	3.94243e-05	0
d3_14	0	0	0	0	0	3.94243e-05	0.000157697	0.000358761	0.00114725	0.000900564	0.00179287	0.00213877	0.00227844	0.00292697	0.00215595	0.00214862	0.000918586	0.00112359	0.000965896	0
d3_15	0	0	0	0	0	7.88486e-06	0	1.97122e-05	0.000627316	0.000583104	0.000760889	0.00186674	0.00211709	0.00178367	0.00201064	0.00315	0.00181746	0.000820026	0.000248373	0.000157697
d3_16	0	0	0	0	0	3.15394e-05	0	5.91365e-05	1.18273e-05	0.000121089	0.000563204	0.000656133	0.000591365	0.00194719	0.00202416	0.00266114	0.00256258	0.00185294	0.00114331	0.000236546
d3_17	0	0	0	0	0	0	0	0.000157697	5.91365e-05	0.000189237	0.000760889	0.00102503	0.000561796	0.00100532	0.00181746	0.00165976	0.00259412	0.00249556	0.00224719	0.000473092
d3_18	0	0	0	0	0	0	0	0	0	0.00055194	7.88486e-06	0.000394243	0.000137985	0.00085945	0.000335107	0.00167553	0.00240488	0.00315394	0.002602	0.00137985
d3_19	0	0	0	0	0	0	0	0	0	0	0	0	1.97122e-05	0.000394243	0.000374531	0.00176621	0.000749062	0.00134043	0.00309481	0.00350876
d3_20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000118273	0.000236546	0.000946183	0.000867335	0.00319337	0.00370589
