	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d1_0	0	0.113987	0.02695	0.00858003	0.00228592	0.000645862	8.97209e-05	2.76204e-05	3.07527e-05	0	0	0	0	0	0	0	0	0	0
d1_1	0.12023	0.0595401	0.0313948	0.015389	0.0077774	0.00282248	0.00134871	0.000319186	0.000347676	0.000219255	2.79052e-05	5.69494e-06	0	0	0	0	0	0	0
d1_2	0.0301669	0.0311213	0.024658	0.016621	0.00946534	0.00539866	0.00244765	0.00133757	9.38656e-05	0.000231214	1.99323e-05	0	0	0	0	0	0	0	0
d1_3	0.00992841	0.0165633	0.0145927	0.0130481	0.00949434	0.00675161	0.00258437	0.00237155	0.0010316	0.000642104	0.000264625	0.000141059	1.99323e-05	0	8.96952e-05	0	0	0	0
d1_4	0.00395381	0.00858228	0.010306	0.0116377	0.010569	0.0072431	0.0055826	0.00434143	0.00169463	0.000249436	0.000265764	6.44477e-05	0	0	0	0	0	0	0
d1_5	0.00117096	0.00341453	0.00524371	0.00711776	0.00671161	0.00779117	0.00582046	0.00407574	0.00229627	0.00165627	0.000638204	0.000196665	0	0	0.000119594	0	0	0	0
d1_6	0.000150213	0.00167811	0.00319362	0.00476019	0.00619051	0.00554742	0.00550797	0.00429676	0.00322775	0.0026838	0.00121712	0.000900939	4.78375e-05	3.98646e-05	6.11256e-05	0	0.000159458	0	0
d1_7	9.90919e-05	0.000529638	0.00167725	0.00295981	0.00349288	0.0040924	0.00451021	0.00478288	0.00457377	0.00310573	0.00209373	0.000663926	0.000946154	0.000252855	0.000119594	0	0	0	0
d1_8	1.24253e-05	0.00015371	0.00123978	0.00145877	0.00276504	0.00272321	0.00414181	0.00488682	0.00368485	0.00309499	0.00234356	0.00179761	0.00103458	0.00037074	0.000165153	0	0	0	0
d1_9	5.97968e-05	6.28414e-05	0.000630919	0.000598601	0.00121736	0.00252798	0.00387237	0.0022494	0.00485758	0.00202711	0.00192479	0.00197472	0.00138216	0.0011481	0.000213275	0.000239187	0	0	0
d1_10	0	3.98646e-05	3.58781e-05	0.000521458	0.000350144	0.00138578	0.00190288	0.00224246	0.0026298	0.00183244	0.00334378	0.00202816	0.00301945	0.0015308	0.000952763	0.00017939	0.000149492	0	0
d1_11	0	0	0	0.000163065	0.000410326	0.000720395	0.00118368	0.00163074	0.00247968	0.00319684	0.00302287	0.00307972	0.0023989	0.00146578	0.00146702	0.000690511	0.000677697	3.98646e-05	1.99323e-05
d1_12	0	0	0	1.19594e-05	0.00019135	0.000218686	0.00105812	0.000865156	0.00153736	0.00226469	0.00275512	0.00338051	0.00234745	0.00172186	0.0020348	0.001176	0.000560097	0	1.99323e-05
d1_13	0	0	0.000119594	1.99323e-05	0	0	0.000117316	0.000578036	0.000873698	0.00159458	0.00236966	0.00292511	0.0024753	0.00169595	0.00239586	0.00192546	0.000936817	0.00043851	3.18916e-05
d1_14	0	0	0	0	0.00019135	0	5.97968e-05	0.000200746	0.000665453	0.00136063	0.00111165	0.00179761	0.00277059	0.0035021	0.00160426	0.00123979	0.000849115	0.000617901	5.97968e-05
d1_15	0	0	0	0	0	0	0	3.98646e-05	0.000251147	0.000211282	0.000667446	0.00194738	0.00224437	0.00278255	0.00386458	0.00228424	0.00224437	0.00147499	0.000558104
d1_16	0	0	0	0	0	0	0	0.000159458	0.000219255	0.000326889	0.000380706	0.00123979	0.000757426	0.00160654	0.0023241	0.00280646	0.00229221	0.00199323	0.000757426
d1_17	0	0	0	0	0	0	0	0	0	0.000119594	1.99323e-05	0.000318916	0.00102053	0.000956749	0.00150688	0.00296194	0.00223241	0.00291011	0.00119594
d1_18	0	0	0	0	0	0	0	0	0	0.000119594	0.000298984	0	0.000199323	0.000298984	0.00156668	0.0017939	0.00384693	0.00283038	0.00306957
d1_19	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000159458	0.000159458	0.000956749	0.00127567	0.00243174	0.00458442
