	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.140441	0.049231	0.0211361	0.0103846	0.0055332	0.00248375	0.00113904	0.000821904	0.000190882	0.000110128	7.91949e-05	4.54929e-05	0	3.83077e-06	0.000117477	3.57539e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_1	0.0697724	0.0463844	0.0320345	0.0213585	0.0152249	0.0089954	0.0059265	0.00401622	0.00239554	0.00193692	0.00142019	0.000845893	0.000244038	0.000128816	2.97211e-05	1.62518e-06	1.55785e-05	0.000187708	0	1.62518e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_2	0.0106483	0.0143516	0.0159852	0.0142353	0.0141205	0.0103453	0.00804249	0.00661186	0.00420399	0.00382424	0.00207872	0.00144362	0.000897178	0.000516532	0.000614467	0.00017483	0.000156168	0.000178769	4.24365e-05	0	0.000107262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_3	0.00199864	0.00589899	0.00588936	0.00725655	0.00839693	0.00723901	0.00746179	0.00663985	0.00516604	0.00415275	0.00310507	0.00226548	0.00174984	0.00170101	0.000972921	0.000710194	0.000518176	0.000366555	0.000320253	9.78124e-05	0	1.1918e-05	0.000350388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_4	0.000418762	0.00198445	0.00281079	0.00331448	0.00529104	0.00508967	0.00485737	0.00500363	0.00489413	0.00453232	0.00340119	0.00311733	0.00258105	0.00158042	0.00182885	0.000582103	0.000660784	0.000919876	0.000372599	0.000230868	0.000122457	5.1077e-06	2.68154e-05	4.46924e-05	0	5.36308e-05	0.000143016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_5	3.9767e-05	0.000219239	0.000844125	0.00109057	0.00186962	0.00239024	0.00393193	0.0029816	0.00336003	0.00397865	0.00326731	0.00311454	0.00283305	0.00275248	0.00182572	0.00190715	0.00110722	0.00128932	0.000931636	0.000536564	0.00041117	0.000738893	0.000512472	0.000158849	5.36308e-05	1.90687e-05	0.000160892	5.36308e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_6	2.66527e-05	0.000131632	0.000604222	0.000536917	0.00121671	0.00122351	0.00171244	0.00204789	0.00274195	0.00392999	0.00294293	0.00238585	0.00222757	0.0023	0.00285371	0.00172971	0.00210806	0.00182363	0.00134697	0.000691745	0.00092091	0.000752697	0.000489828	0.000146336	0.000107262	0.000126514	0.000107262	5.36308e-05	0	0	0	0.000107262	0	0	0	0	0	0	0	0	0	0
d3_7	0	2.32848e-05	2.64711e-05	0.000187189	0.000289509	0.000993885	0.00130798	0.000462652	0.00148759	0.0021546	0.00180531	0.00187526	0.00231003	0.00236252	0.0020382	0.00198951	0.00193036	0.00150336	0.00121436	0.00119633	0.000791693	0.000994213	0.000987233	0.000567891	0.000355496	0.000254108	0.000164468	0.000375416	0.000189496	1.07262e-05	1.78769e-05	0	0	0	0	0	0	0	0	0	0	0
d3_8	0	0	0	0.000104053	0.00014842	0.000292591	0.000776984	0.000814709	0.000408436	0.00148164	0.00205848	0.00188574	0.00173116	0.00178741	0.00143296	0.00186777	0.00244481	0.00144354	0.00148232	0.000994461	0.0022239	0.000772191	0.000941767	0.000822467	0.000990127	0.000720185	0.000439773	6.81878e-05	6.4357e-05	0	0.000107262	4.08616e-05	0	3.57539e-05	0	0.000143016	0	0	0	0	0	0
d3_9	0	0	2.97949e-06	2.08951e-05	2.3449e-05	0.0001049	6.4357e-05	0.000165913	0.000442943	0.000921476	0.000978434	0.00119315	0.000715572	0.00122622	0.00126797	0.00147886	0.00153351	0.00115249	0.00136673	0.00155016	0.00205133	0.00115521	0.000760196	0.00100468	0.000697781	0.000548985	0.000648678	0.000239551	0.000312591	0.000482677	5.36308e-05	1.07262e-05	0	3.57539e-05	0	0.000107262	0	0	0	0	0	0
