	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d3_0	0	0.062554	0.02072	0.0085232	0.00345774	0.00185256	0.000335034	0.00016223	0	0	0	0	0	0	0	0	0	0	0	0
d3_1	0.0676801	0.0537702	0.0314919	0.0128731	0.00827464	0.00329622	0.00126367	0.000593697	0.000326272	8.3316e-06	2.91606e-05	0	0	0	0	0	0	0	0	0
d3_2	0.024544	0.0313268	0.0247538	0.0181057	0.00998383	0.00660989	0.00386957	0.00198504	0.000990105	0.000236527	0	0	0	0	0	0	0	0	0	0
d3_3	0.00994541	0.0176926	0.0165493	0.0166122	0.0115228	0.00819321	0.00409883	0.00265485	0.00141044	0.00106814	5.04066e-05	7.29015e-05	0.000135593	0	0	0	0	0	0	0
d3_4	0.00447309	0.00981121	0.0118458	0.0124033	0.0108539	0.00716398	0.00539039	0.00259753	0.00210885	0.000739446	0.000878001	0.000619663	2.05125e-05	0	0	0	0	0	0	0
d3_5	0.00149237	0.00377481	0.00735806	0.00951276	0.0081564	0.00820623	0.00667588	0.0057532	0.00269253	0.00242612	0.00115844	0.000668727	0.000310179	0	0	0	0	0	0	0
d3_6	0.000312739	0.00225547	0.00413201	0.00583992	0.00742318	0.00871424	0.00642439	0.00679719	0.00386009	0.00207793	0.0015816	0.00062243	0.000434979	0.000408249	0.000234905	0	3.88808e-05	0	0	0
d3_7	0.000230545	0.00100785	0.00195662	0.00301998	0.00442848	0.0054509	0.00625545	0.00537103	0.00509222	0.0034249	0.0015293	0.00132588	0.00019614	0.00045685	0.000364508	0	2.43005e-05	0.000194404	0	0
d3_8	0.000257256	0.000324859	0.00178506	0.00226172	0.00313917	0.00475888	0.00381106	0.00466461	0.00601821	0.00436673	0.00275751	0.00198246	0.000891019	0.00132519	0.000402694	2.43005e-05	0.000194404	0	0	0
d3_9	3.56408e-05	1.78204e-05	0.000619983	0.00136376	0.00263769	0.00215587	0.00326513	0.00358146	0.00547766	0.00444467	0.00304217	0.00266691	0.00177602	0.00120982	0.000573839	0.000655304	0	0	0	0
d3_10	0	2.43005e-05	0.000153903	0.000317408	0.00157987	0.00116395	0.00240087	0.00206849	0.00336387	0.00397289	0.0040077	0.00316937	0.00146983	0.00129487	0.000697425	0.00104492	9.44248e-05	4.8601e-05	0	0
d3_11	0	7.29015e-06	0.000144646	2.91606e-05	0.00033662	0.000798098	0.00124775	0.00204611	0.00298616	0.00240354	0.00371451	0.00410123	0.00306591	0.00220857	0.00178123	0.00123933	0.00048601	0.000194404	0	0
d3_12	0	1.21503e-05	0	0.000145803	0.000189544	0.000360342	0.00115364	0.00128503	0.00173702	0.00237948	0.00383138	0.0044883	0.00232972	0.00182254	0.00228668	0.00129487	0.0010109	0.000680414	0.000145803	0.000194404
d3_13	0	0	0.000145803	0	6.52642e-05	0.000351663	0.000284663	0.000307733	0.00114061	0.00121503	0.00185586	0.00347522	0.00343575	0.00298167	0.0025681	0.00161355	0.000850518	0.000753316	0.000170104	2.43005e-05
d3_14	0	0	0	0	2.43005e-05	0.000243005	0.000444352	0.000380119	0.000546414	0.00101333	0.00081615	0.00209922	0.00260895	0.00340369	0.00373256	0.00341179	0.00231341	0.00106922	0.000583212	4.8601e-05
d3_15	0	0	0	0	0	4.8601e-05	2.43005e-05	0.000193247	0.00048601	0.000899119	0.00104978	0.00097202	0.00277963	0.00293758	0.00267028	0.00213081	0.00271194	0.00194404	0.000777616	0.000388808
d3_16	0	0	0	0	0	0	0	0	0.000704715	0.000583212	0.000636673	0.000340207	0.000938	0.00224051	0.00223079	0.00257585	0.00306672	0.00201694	0.00173992	0.000583212
d3_17	0	0	0	0	0	0	0	0	0	0.000121503	0.000583212	0.000631813	0.000874818	0.00104492	0.00199264	0.00241061	0.00279456	0.00217733	0.00269736	0.000583212
d3_18	0	0	0	0	0	0	0	0	0	0	0	0.000680414	0.000850518	0.00109352	0.00187114	0.00172534	0.00288204	0.00313477	0.00374228	0.00150663
d3_19	0	0	0	0	0	0	0	0	0	0	0	0.000194404	4.8601e-05	0.000208984	0.000680414	0.00145803	0.0010109	0.00331945	0.0047629	0.00302021
d3_20	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8601e-05	0.000631813	0.00048601	0.000826217	0.000923419	0.00383948	0.00379088
