	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d3_0	0	0.0661294	0.0206835	0.00670862	0.00247384	0.00183505	0.00042889	0.000316108	5.20162e-06	0	0	0	0	0	0	0	0	0	0
d3_1	0.0694916	0.0564112	0.0278273	0.0131847	0.00683754	0.00316145	0.00116826	0.00105713	0.000234553	3.91855e-05	0	0	0	0	0	0	0	0	0
d3_2	0.0272623	0.0323737	0.026037	0.0171899	0.00978188	0.00483393	0.00244965	0.00108769	0.000830216	0.000281021	0.000145645	0	0	0	0	0	0	0	0
d3_3	0.0100626	0.0182501	0.0189657	0.017179	0.0107382	0.00683205	0.00332942	0.00173922	0.00192014	0.000267434	0.000525942	9.95244e-05	0	0	0	0	0	0	0
d3_4	0.00440925	0.00898785	0.0109751	0.0128374	0.0115369	0.00774184	0.00613518	0.00343609	0.00150169	0.00074593	0.000441329	3.39839e-05	0	4.85485e-05	0	0	0	0	0
d3_5	0.00249797	0.00403059	0.00835458	0.00872115	0.00696063	0.00881252	0.00794138	0.00377569	0.0037886	0.00148349	0.000654469	0.000543396	0.000509759	4.85485e-05	0	0	0	0	0
d3_6	0.00082835	0.00261951	0.00454315	0.00630423	0.00686356	0.00780361	0.00898816	0.00488754	0.00419662	0.00240556	0.000611515	0.000849945	0.000201129	0	0	0	0	0	0
d3_7	0.000172389	0.000650832	0.00292929	0.00450011	0.00520982	0.00496153	0.00709181	0.00500719	0.00317336	0.00289606	0.00172404	0.00127844	0.000346995	0.000149691	0.000194194	0	0	0	0
d3_8	0.0002551	0.000229783	0.00134957	0.00207856	0.00350475	0.0048743	0.00502697	0.00504679	0.00476135	0.00418153	0.00367297	0.00198725	0.00122342	0.000684533	4.6121e-05	0	0	0	0
d3_9	4.85485e-05	0.000146917	6.4301e-05	0.00149732	0.00196513	0.00320127	0.00252765	0.00573914	0.00625013	0.003746	0.0035037	0.00252081	0.000710888	0.000811106	0.000398097	0.000356484	0	0	0
d3_10	0	2.42742e-05	0.000109696	0.00104697	0.000555956	0.00194431	0.00260796	0.00287141	0.00420417	0.00369859	0.00355732	0.00236176	0.00159018	0.00098484	0.000533686	0.000752501	0	0	0
d3_11	0	0	7.28227e-06	0.000408154	0.000908781	0.000751931	0.00131148	0.00213498	0.00332752	0.00375312	0.0058598	0.00336649	0.00170925	0.00144559	0.0012529	0.000451501	2.42742e-05	4.85485e-05	0
d3_12	0	4.04571e-05	0	3.88388e-05	0.000132526	0.000497622	0.00133878	0.00214873	0.00332938	0.00382354	0.0032791	0.00303798	0.00202933	0.00261919	0.00170405	0.000694243	0.00046121	0	0.000145645
d3_13	0	1.11499e-05	0	0	0.000225404	9.01614e-05	0.000443756	0.00115004	0.00143413	0.00174798	0.00192679	0.00285916	0.00432	0.00216041	0.00185941	0.00174497	0.001204	3.88388e-05	0
d3_14	0	0	5.88466e-06	0	3.64113e-05	0.000145645	0.000361339	0.000761864	0.000631477	0.0017259	0.00239829	0.00262647	0.00423308	0.00346151	0.00197592	0.00184484	0.00146131	0.000703953	0.000339839
d3_15	0	0	1.61828e-05	0	0	2.42742e-05	0.000388388	0.000540969	0.000427226	0.000958832	0.0023546	0.00152373	0.00394907	0.00286436	0.00119915	0.0023227	0.00194194	0.000898147	0.000582582
d3_16	0	0	0	0	0	0	0	8.73872e-05	0.000524323	0.000184484	0.000776775	0.00137392	0.00227207	0.0026022	0.00283038	0.00359744	0.00183513	0.000922421	0.00063113
d3_17	0	0	0	0	0	0	2.42742e-05	0	0.000364113	0.000267017	0.00133508	0.000388388	0.000985534	0.00135936	0.00193223	0.00334984	0.0029032	0.00206331	0.000922421
d3_18	0	0	0	0	0	0	0	0	0.000218468	0.000267017	0.000388388	0.000145645	0.00046121	0.00105836	0.00186912	0.00264589	0.00368968	0.00390815	0.00281581
d3_19	0	0	0	0	0	0	0	0	0	0	3.88388e-05	0.000436936	0	0.00063113	0.000524323	0.00165065	0.0024517	0.00487635	0.00407807
d3_20	0	0	0	0	0	0	0	0	0	0	0	0.000145645	0	0.000485485	0.000145645	0.000825324	0.00145645	0.00398097	0.00349549
