	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d2_0	0	0.0309031	0.0084216	0.00177379	0.000744695	0.000102374	2.47231e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_1	0.0726923	0.0343158	0.0127648	0.00426685	0.0014823	0.000635594	3.42202e-05	6.2645e-06	0	0	0	0	0	0	0	0	0	0	0	0
d2_2	0.0352154	0.0317934	0.0153427	0.00737585	0.00220325	0.000605018	0.000502922	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_3	0.0185235	0.0222744	0.0151376	0.00851282	0.00419589	0.00190967	0.000677504	4.92501e-05	3.02613e-05	2.31163e-05	0	0	0	0	0	0	0	0	0	0
d2_4	0.010754	0.0173689	0.0130033	0.00943943	0.00434414	0.00251139	0.00116337	0.000461445	0.000122021	1.04023e-05	0	0	0	0	0	0	0	0	0	0
d2_5	0.00570925	0.0134351	0.0113337	0.00871635	0.00632626	0.00279927	0.00156085	0.00104498	0.000616505	0.000122849	0	0	0	0	0	0	0	0	0	0
d2_6	0.0044549	0.00775011	0.00977155	0.00843304	0.00647171	0.00378825	0.00176073	0.000742166	0.000507137	7.53435e-05	0.000138698	0	0	0	0	0	0	0	0	0
d2_7	0.00208794	0.0069087	0.00912611	0.0078722	0.00633444	0.0041799	0.0032274	0.00131635	0.000746398	0.000189822	0.000175123	1.32093e-06	0	0	0	0	0	0	0	0
d2_8	0.00155853	0.00302663	0.00588079	0.00651785	0.00684296	0.00579983	0.00267943	0.00187006	0.000502651	0.000563798	6.70371e-05	2.46404e-05	8.32185e-05	0	0	0	0	0	0	0
d2_9	0.000509865	0.00214303	0.00560993	0.00589761	0.00661648	0.00429731	0.00344919	0.00303894	0.000743779	0.000668284	7.945e-05	0.000114277	0	0	0	0	0	0	0	0
d2_10	0.000416961	0.000959661	0.00363211	0.00464205	0.0034653	0.00514562	0.00199697	0.00197379	0.00105623	0.00039804	0.000597651	6.01023e-05	0.000272772	0	0	0	0	0	0	0
d2_11	0.000146482	0.00158114	0.00230413	0.0043168	0.00466859	0.00501541	0.00306129	0.00182908	0.00268101	0.000595543	0.000104293	1.38698e-05	6.70371e-05	0	0	2.31163e-05	0	0	0	0
d2_12	2.31163e-05	0.000590846	0.00137494	0.00230257	0.00451795	0.00389283	0.00257213	0.00320053	0.00201045	0.00107574	0.00120236	0.000310198	1.48896e-05	0	0	0	0	0	0	0
d2_13	0.000258675	0.000419919	0.000837012	0.00241393	0.00253053	0.00360698	0.00253478	0.00298102	0.00162116	0.00124069	0.000337167	0.0003834	4.00089e-06	0.000104023	0	0	0	0	0	0
d2_14	1.58511e-05	0.000143769	0.000270729	0.00130657	0.0016597	0.00287534	0.00408786	0.00240749	0.00227506	0.00224384	0.000891287	0.000577576	0.000413645	1.58511e-05	0.0001988	0	0	0	0	0
d2_15	9.91285e-07	1.15581e-05	0.000453206	0.000694695	0.00109594	0.00239158	0.0018499	0.00301886	0.0027318	0.00202093	0.00143658	0.000517694	0.00048302	9.2465e-05	9.2465e-05	0	0	0	0	0
d2_16	2.00746e-05	1.58511e-05	2.61796e-05	0.000258182	0.00129728	0.00124473	0.00242109	0.00256406	0.00246682	0.0013633	0.00235598	0.00106456	0.000319004	0.000728162	0	0.000138698	0	0	0	0
d2_17	6.60464e-06	3.46744e-05	4.90845e-05	0.000721818	0.000887468	0.00172811	0.00222765	0.00167759	0.00338189	0.00190632	0.00102745	0.00142947	0.000262992	0.000374483	0.000589024	0.000138698	2.31163e-05	0	0	0
d2_18	0	4.95348e-06	0.00026969	0.000320986	0.000912101	0.000908799	0.00267518	0.00198316	0.00197853	0.00191139	0.001076	0.00144035	0.000401562	0.00075326	9.47766e-05	0	0	0	0	0
