	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.0692058	0.0344394	0.016621	0.00977304	0.00555829	0.00374274	0.0018575	0.00166305	0.000612563	0.000153249	0.000363352	2.07449e-05	0	4.60997e-06	0	3.22698e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_1	0.0339155	0.03417	0.0299063	0.0226585	0.0159963	0.0113778	0.00846631	0.00493064	0.00325702	0.00174623	0.00156948	0.000731057	0.000793409	0.000302669	0.000181645	0.000242023	8.7809e-06	0.000109898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_2	0.00893431	0.0145663	0.0160178	0.01627	0.0139041	0.0118851	0.00878197	0.00774155	0.00622903	0.00397562	0.00257484	0.00195925	0.000642229	0.000596753	0.000712268	0.000186474	0.000540975	0.000333362	0.000115249	0.000138299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_3	0.00148385	0.00461606	0.00879804	0.00819473	0.00968219	0.0106423	0.00846636	0.00737884	0.00654329	0.00468109	0.00338347	0.00376636	0.00202994	0.00128989	0.00143505	0.0010691	0.000465781	0.000651413	0.000495572	4.40043e-05	0	0.000245865	0	1.11956e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_4	0.00026526	0.00207935	0.00226651	0.00429067	0.00556763	0.00609397	0.00653258	0.00679381	0.00572371	0.00655393	0.00442712	0.00360637	0.00218805	0.00223616	0.00183884	0.00114939	0.000873003	0.000904622	0.00058821	0.000294829	0.000354968	0.000557807	0.000103395	6.91496e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_5	0.000123135	0.0010021	0.00103096	0.0020169	0.00269339	0.00256856	0.00422584	0.00492931	0.00442987	0.00537316	0.00372633	0.00455522	0.00436708	0.00335721	0.00268683	0.0021499	0.00114077	0.00113593	0.0010648	0.00117543	0.000221927	0.000641554	0.000408761	8.75895e-05	9.42949e-06	0	4.60997e-05	2.30499e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_6	0	0.000196005	0.000238756	0.000686261	0.000742286	0.00185014	0.00182143	0.00374709	0.00342309	0.00455134	0.00397473	0.00368315	0.00450101	0.00410547	0.00275769	0.00213344	0.00228312	0.00154681	0.00160164	0.00130789	0.00193937	0.00088269	6.91496e-05	0.000131384	0.000322698	2.86377e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_7	0	0	7.36309e-05	0.000131194	0.000503123	0.00116026	0.000869956	0.0026503	0.00200283	0.00263448	0.00152545	0.00260091	0.00223819	0.00317867	0.0026058	0.00239876	0.00260207	0.00253607	0.00218181	0.00229109	0.00101868	0.00106446	0.000242489	0.000955032	0.000339042	0.000159044	0.000115249	0.000175179	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_8	0	0	0	6.10821e-05	5.66699e-05	0.00027266	0.000798404	0.00139026	0.0011656	0.00161315	0.00161837	0.00297347	0.00224339	0.00124102	0.0027888	0.00233927	0.00255846	0.00253483	0.00134315	0.00286355	0.00236799	0.000900152	0.00150252	0.00171482	0.000764871	0.000875126	0.000412802	8.7809e-06	0.000246304	0.000235109	6.91496e-05	0	0	0	0	0	0	0	0	0	0	0
d3_9	0	0	0	0.000198668	8.97589e-05	4.60997e-05	2.35625e-05	0.000362692	0.000510132	0.00105223	0.00109959	0.00115479	0.00202179	0.00102416	0.0015356	0.00197802	0.00256469	0.00179348	0.00269058	0.00128764	0.00295741	0.00216636	0.00123547	0.00129945	0.000783366	0.000985436	0.000555172	0.000418739	0.000650006	0.000567026	0.000456058	3.68798e-05	0.000207449	4.60997e-05	0	0	0	0	0	0	0	0
d3_10	0	0	0	0	0	6.14663e-05	8.7809e-06	0.000136599	0.000239388	6.76769e-05	0.000255524	0.000532332	0.000913917	0.00103604	0.00166727	0.00150022	0.000893676	0.00255074	0.00102299	0.00200684	0.00196834	0.0020297	0.0017913	0.00106721	0.00140538	0.000259695	0.00111561	0.00151866	0.000679641	0.000460997	0.000161349	0.000115249	0	2.30499e-05	0	0	0	0	0	0	0	0
d3_11	0	0	0	0	0	0	2.96355e-05	0.000126006	8.79187e-05	0.0002114	0.000155422	0.000359578	0.000703559	0.000520039	0.000569331	0.00104975	0.00122221	0.00115557	0.00117946	0.00172029	0.00250475	0.00232891	0.0010919	0.00169076	0.00102802	0.00165696	0.001355	0.00117554	0.000267378	0.00122625	0.000714546	0.000382628	0.000507097	0.000230499	0.000138299	2.30499e-05	0	0	0	0	0	0
d3_12	0	0	0	0	0	0	0	0	0	0	0	4.60997e-05	0.000306234	0.000260683	0.000286587	0.000486791	0.000876224	0.000639688	0.00146202	0.000751041	0.000764158	0.00185057	0.00256183	0.00108334	0.00168033	0.00197307	0.00146828	0.00168494	0.000866675	0.00107412	0.00146367	0.000659226	0.000645396	0.000230499	0.000783695	0.000138299	0	0	0	0	0	0
d3_13	0	0	0	0	0	0	0	0	1.05875e-05	0	0	0	2.96355e-05	6.91496e-05	0.00022051	6.91496e-05	4.60997e-05	0.00012403	0.00073089	0.00035398	0.000833636	0.000820575	0.00166189	0.00136883	0.00166816	0.00189206	0.00161042	0.00169614	0.00122395	0.000682276	0.000958874	0.000613126	0.00142909	0.000543977	0.000958874	0.000184399	0.000207449	0.000138299	0	0	0	0
d3_14	0	0	0	0	0	0	0	0	5.58784e-06	0	0	0	2.30499e-05	0	3.68798e-05	8.16623e-05	0.000129079	0.00026211	0.000202839	9.91144e-05	0.000336528	0.00147486	0.000682276	0.000954264	0.00100432	0.00161349	0.00105107	0.00141987	0.00206066	0.00255162	0.00107412	0.00145214	0.00146597	0.00109717	0.00182094	0.000184399	0.000276598	0	0.000207449	0	0	0
d3_15	0	0	0	0	0	0	0	0	2.45865e-05	0	8.29795e-05	0	0	0	0	9.21994e-06	0	1.15249e-05	9.21994e-06	0.000331918	0.000650006	5.26854e-05	0.000705326	0.000659226	0.000582832	0.000608516	0.00147256	0.00155554	0.00146597	0.00191775	0.00154632	0.000645396	0.00149824	0.00125852	0.00101419	0.00103724	0.000230499	0.000737595	0.000414897	0.000138299	0.000322698	0
d3_16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106029	0	0	0.000276598	0.000405677	0.000345748	0.000391848	0.000428727	0.000184399	0.000442557	0.0010188	0.000949654	0.000562416	0.000898944	0.00119859	0.00192697	0.00155817	0.00186704	0.00132767	0.00133689	0.000645396	0.000599296	0.000138299	0.000138299	0
d3_17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.30499e-05	0	0	0.000138299	0.000115249	0	0.000322698	0.000368798	0.000230499	0.000368798	0.000783695	0.000368798	0.000460997	0.000760645	0.000599296	0.0011571	0.00108334	0.00140604	0.00126774	0.00186704	0.00112944	0.00131384	0.000866675	0.000460997	0
d3_18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000207449	0	0.000138299	0.000322698	9.21994e-05	0.000253548	0.000230499	0	0.000322698	0.000530147	0.000875895	0.00138299	0.00110639	0.000797525	0.00212059	0.00189009	0.00172874	0.00244328	0.00126774	0.000875895
d3_19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000184399	4.60997e-05	0	0.000276598	9.21994e-05	0.000276598	5.07097e-05	0.000576246	0.000553197	0.00160427	0.00145873	0.00168264	0.00230499	0.00212059	0.00129079	0.00142909
d3_20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000138299	0	0.000230499	0.000414897	0.000138299	0.000414897	0.000368798	0.000737595	0.000875895	0.00216669	0.00308868	0.00142909
