	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.0825619	0.0633031	0.0523919	0.041463	0.0359777	0.030759	0.0226961	0.0191369	0.0185165	0.0146202	0.0136097	0.0109253	0.00872964	0.00794783	0.00589466	0.00642169	0.00495297	0.00391102	0.00423288	0.00328483	0.00300562	0.00236731	0.00269966	0.00220991	0.0016888	0.0023582	0.00102257	0.00141043	0.000432936	0.00116072	0.000746628	0.000558973	0.00100526	0.000463592	0	4.87992e-05	0.000536791	0.000121998	4.87992e-05	0	0.000146398
d3_1	0.00910029	0.0018699	0.00172834	0.00138452	0.0014951	0.00107221	0.00118034	0.00127869	0.00172782	0.0011654	0.000845256	0.00142773	0.000476824	0.001415	0.00102214	0.000845086	0.000249573	0.00154008	0.00088954	0.0005156	0.00100235	0.000726168	0.000361114	0.000501639	0.000460212	0.000365994	0.000656001	0.000243996	2.43996e-05	7.31988e-05	4.87992e-05	0.000195197	0	0.000146398	0.000341594	5.8559e-05	0	0.000209837	0	0.000170797	0	0
d3_2	0.00713697	0.00111185	0.00167029	0.00119726	0.00113052	0.00177531	0.000881023	0.00078575	0.0017287	0.00134711	0.000709125	0.000681566	0.000938427	0.00102779	0.000884021	0.000936364	0.00136684	0.000177122	0.000188225	0.00042769	0.000108055	0.00070724	0.000350657	0.000311618	2.96281e-05	0.000161502	0.000527031	0.000473352	0	0.000234236	0.000307435	0.000780787	0.000156157	8.78386e-05	6.3439e-05	0.000195197	0	0.000341594	0	0	0	0
d3_3	0.00473761	0.00114001	0.00156468	0.00168027	0.00150973	0.00107475	0.00126134	0.00113866	0.00104175	0.00105188	0.00119801	0.000756372	0.00027887	0.00055216	0.000763155	0.00094982	0.000638689	0.000596047	0.000974098	0.000566768	0.000337063	0.000343436	0.000512392	0.000381447	0.000206485	0.000776256	0.000326606	0.00059779	0.000136638	0.000314406	4.87992e-05	0.000243996	0.000146398	0.000243996	0	0.000146398	0	0.000234236	0	4.87992e-05	0	0
d3_4	0.00569471	0.00177537	0.00137503	0.00155401	0.00101286	0.00156785	0.000869108	0.000890437	0.00126364	0.000768293	0.000269911	0.00102049	0.00120239	0.00103626	0.000944449	0.000941583	0.000852465	0.000558973	0.000760803	0.000765334	0.000296978	0.000535629	0.00060023	0.000285349	9.75984e-05	0.000284662	0.000486239	0.000501818	0.000238303	0.000551431	0.000292795	0.000707588	0.000573391	0	0	0	0.000341594	0.000341594	0.000561191	0.000292795	0.000195197	0.000146398
d3_5	0.00479483	0.00118888	0.000850795	0.000947327	0.00180351	0.000818312	0.000991694	0.000920017	0.000527395	0.000502837	0.000487476	0.000638557	0.00053808	0.000833574	0.00129157	0.000766728	0.000507163	0.000872015	0.00043106	0.00032674	0.00052006	0.0003969	0.000439193	0.000426644	0.000326955	0.000385514	0.00048683	0.000268396	0.000234236	0.000278155	0.000234236	2.76529e-05	0.000248063	0	0	0	0.000207397	0	0	0.000341594	0	0
d3_6	0.00453993	0.00116962	0.00109206	0.000751871	0.000991351	0.000971748	0.000828264	0.00097107	0.00102365	0.000725943	0.000743922	0.00118263	0.000585528	0.000825908	0.00035796	0.000571415	0.000333229	0.00125184	0.000163477	0.000464262	0.000216692	0.00100201	8.34023e-05	0.000272927	0.000504258	8.78386e-05	0.000126878	0.000475792	0.000251316	0.000329395	0.000527031	0.000719788	7.31988e-05	4.87992e-05	0.000283035	0.000195197	4.87992e-05	0.000146398	0.000146398	4.87992e-05	0	0
d3_7	0.00271163	0.00137934	0.00124715	0.00115822	0.000961761	0.00063233	0.00153929	0.00102882	0.00116544	0.000924731	0.000530514	0.000462142	0.000424252	0.000537238	0.000744148	0.000572916	0.000430827	0.000247133	0.000746628	0.000158597	0.000377845	0.000656001	0.000589773	0.000575831	0.000436404	0.000136638	0.000264794	0.000412353	0.000287915	0.000195197	0.000478232	0.000292795	0.000146398	0.000390394	0.000268396	0.000146398	0.000195197	0.000341594	0.000439193	0.000195197	0.000146398	0.000195197
d3_8	0.00276978	0.000623913	0.000860501	0.000832379	0.000850626	0.000609808	0.000731561	0.000675583	0.000335688	0.000632762	0.000527021	0.000997381	0.000916218	0.000668335	0.000164697	0.00107465	0.000390394	0.000596628	0.00111403	0.000402477	0.000758479	0.000858169	0.000138729	0.000270022	0.000234236	0.000146398	0	0.000683189	0.000478232	0.000292795	0	0.000453833	0.000382725	0.000239116	0.000292795	0.000331835	0.000463592	0	0.000146398	0.000292795	0	0.000146398
d3_9	0.00321903	0.0014336	0.00120066	0.000933347	0.000661714	0.000605253	0.000584619	0.0007647	0.000902562	0.00162837	0.000318574	0.000685545	0.000484506	0.000199718	0.00088824	0.000501818	0.000564687	0.000338806	0.000568616	0.000769644	0.0004335	0.000478232	0.000409565	0.00062707	0.000470564	2.92795e-05	9.75984e-05	0.000553058	0.00060999	0.000250967	6.3439e-05	0.000121998	0.000322075	7.31988e-05	0.000219596	0.000439193	0.000146398	0.000146398	4.87992e-05	0.000146398	0.000195197	0.000439193
