	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d3_0	0	0.112434	0.028088	0.0086324	0.00245597	0.000735857	0.000113725	0.000108407	0	0.000177394	0	0	5.63155e-06	0	0	0	0	0	0
d3_1	0.12405	0.0587014	0.0279343	0.013662	0.00602886	0.00263958	0.00127122	0.000218926	2.0649e-05	0	0	0	0	0	0	0	0	0	0
d3_2	0.0328377	0.0342923	0.0224113	0.0136564	0.00789407	0.00511939	0.00143026	0.00112329	0.000246537	1.97104e-05	7.09575e-05	0	0	0	0	0	0	0	0
d3_3	0.0106066	0.0178044	0.0176788	0.0111746	0.0085159	0.00589309	0.00351768	0.00247549	0.000598139	0.000336369	5.63155e-06	0.000240185	0	0	0	0	0	0	0
d3_4	0.00386201	0.00767728	0.00972629	0.0111773	0.0100758	0.00777139	0.00370481	0.00338406	0.00159739	0.000816486	0.000232589	0.000126147	0	0	0	0	0	0	0
d3_5	0.00193273	0.00340545	0.00709486	0.00776282	0.00925947	0.00584835	0.00584354	0.00287563	0.00162094	0.00213867	0.000438134	0.000149799	0.00018922	0	0.000149799	0	0	0	0
d3_6	0.000667496	0.0010783	0.00286718	0.0037282	0.00591703	0.00529059	0.00627337	0.00376805	0.00324477	0.00248442	0.000699297	0.000439064	0.000130089	4.74842e-05	0.000157683	0	0	0	0
d3_7	0.000562057	0.000286128	0.00230436	0.00224189	0.003538	0.00423914	0.00683337	0.00480496	0.00264504	0.00272225	0.00161689	0.000913164	0.000624538	5.91312e-05	0.000145482	2.5342e-05	0	0	0
d3_8	7.59176e-05	0.000277442	0.000773859	0.00273072	0.00272139	0.00455773	0.00378173	0.00473755	0.00394691	0.00286205	0.00267975	0.00192346	0.000900006	0.000634675	0.000157683	0	0	0	0
d3_9	1.97104e-05	0.000177702	0.000517404	0.00108001	0.00104187	0.00206375	0.00245279	0.00269715	0.00318377	0.00325559	0.00255484	0.00184696	0.00132792	0.000449397	0.000433629	0.000157683	0.000236525	0.000157683	0
d3_10	9.19819e-05	3.8966e-05	0.000297596	0.000408038	0.00106321	0.00162732	0.00249384	0.00217126	0.00223705	0.00379275	0.00202427	0.00190309	0.00172663	0.00137288	0.000583428	0.00024638	3.94208e-05	0	0
d3_11	0	0.000277917	0.000417861	0.000231457	0.000482248	0.000849706	0.0017426	0.00184321	0.0024917	0.00307491	0.00231945	0.00230687	0.00187352	0.000990777	0.000447708	0.000478681	3.94208e-05	0.000118262	0
d3_12	0	0	0	0	0.000228641	0.000862998	0.000793766	0.00221254	0.0012425	0.00226444	0.00275636	0.00293347	0.00190083	0.00326517	0.00118262	0.0013206	0.000275946	0.000177394	0
d3_13	1.97104e-05	0	0	3.30804e-06	0.000273693	0.000157683	0.000417101	0.000825585	0.000920101	0.0022378	0.00164723	0.00311734	0.00374498	0.00223122	0.00130821	0.000320998	0.000918505	0	0.000236525
d3_14	0	0	0	5.73394e-05	0.000118262	0	7.88416e-05	0.000398432	0.000384353	0.00160415	0.00221573	0.0014245	0.00270934	0.00197893	0.00224079	0.00105648	0.000591312	3.94208e-05	0.000177394
d3_15	0	0	0	0	0.000157683	0	0.000177394	0.000216814	0.000380129	0.00130474	0.000991152	0.00160471	0.00252687	0.00221714	0.0032128	0.00203017	0.0024638	0.000729285	0.000236525
d3_16	0	0	0	0	0	0	0	9.06679e-05	0.00018922	0.000701691	0.00110153	0.00153741	0.000846984	0.00293685	0.00243621	0.00204988	0.00102494	0.00126147	0.000315367
d3_17	0	0	0	0	0	0	0	0.000157683	0	0.000118262	0.000256235	0.000991152	0.00116686	0.00188432	0.00206959	0.0016675	0.00277128	0.00254264	0.000918505
d3_18	0	0	0	0	0	0	0	0	0	3.94208e-05	9.8552e-05	0.000453339	0.000236525	0.0016951	0.00156895	0.00216814	0.00250322	0.00402092	0.00191191
d3_19	0	0	0	0	0	0	0	0	0	0	0	0	0.000433629	0.000729285	0.000788416	0.00193162	0.00224699	0.00250322	0.00181336
d3_20	0	0	0	0	0	0	0	0	0	0.000118262	0	0	0	0.000236525	3.94208e-05	0.00098552	0.0020893	0.00232583	0.00394208
