	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.144055	0.0489737	0.0209656	0.0104844	0.00516017	0.0029592	0.00189037	0.00129769	0.000437809	0.000243833	0.000263305	0.000213244	3.00724e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_1	0.0716687	0.0457384	0.0331293	0.0208902	0.0148149	0.00815428	0.00568051	0.00443587	0.00249244	0.00125001	0.00191417	0.000515144	0.000112363	0.000336296	4.28561e-05	0	2.84017e-05	3.8038e-06	0	0	0	5.07173e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_2	0.0116792	0.0152255	0.0152914	0.0140728	0.0122539	0.0107065	0.00804685	0.00660519	0.00447339	0.0031696	0.00181293	0.00204213	0.000971735	0.000197437	0.000198518	0.000179531	7.3955e-05	6.39038e-05	0.000197797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_3	0.00217588	0.00600666	0.00684619	0.00757733	0.00755567	0.00648377	0.00776151	0.00640503	0.00486581	0.00351037	0.00327216	0.00248582	0.00230675	0.00139217	0.000824662	0.000330909	0.000547647	0.000213435	0.000198643	0.000106506	0	0.000106506	0	3.55021e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_4	0.000654248	0.00168806	0.00210048	0.00348331	0.00400532	0.00551097	0.00539814	0.00519125	0.00493714	0.0045382	0.00372165	0.00331706	0.00241315	0.0021274	0.002109	0.000811853	0.000704327	0.000691721	0.00044124	0.000103125	1.1704e-06	0.000106506	1.36546e-06	0	4.43776e-05	7.10042e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_5	0.000303008	0.000278841	0.000945586	0.00168768	0.00197427	0.0030383	0.00338556	0.00271093	0.00476616	0.00305193	0.00343043	0.00315176	0.00286444	0.00272619	0.0026437	0.00156372	0.000964369	0.00134215	0.00132911	0.000634002	0.000429322	0.000273527	0.000250128	7.60759e-05	4.61527e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_6	3.95985e-06	8.93469e-05	7.92014e-05	0.000230699	0.000840034	0.000687837	0.00137001	0.00203092	0.0016791	0.00275372	0.00185812	0.00359771	0.00234773	0.0027794	0.00223252	0.00215262	0.00172561	0.00172281	0.00177113	0.00112325	0.00052071	0.000567603	0.000544358	0.000289088	0.000104139	1.06506e-05	2.32377e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_7	0	0	0.000146921	6.06908e-05	0.000494653	0.000389321	0.000376666	0.00114609	0.00170477	0.00154582	0.00237633	0.00111942	0.00292202	0.00248482	0.00243138	0.00228787	0.0021185	0.00179148	0.00100484	0.00147384	0.00113303	0.000825344	0.000336594	0.000784343	0.00040802	0.000266266	0.000188161	0.000213013	8.87552e-05	0.000106506	0	0	0	0	0	0	0	0	0	0	0	0
d3_8	0	0	1.7751e-06	1.718e-05	0.000259459	0.000339773	0.000502035	0.000738216	0.00112749	0.00087695	0.00103723	0.00168446	0.00181657	0.0023679	0.00198563	0.00238065	0.00241879	0.00265124	0.00226259	0.00146057	0.0010872	0.00111274	0.000528728	0.000901246	0.0007507	0.000250036	0.000247669	0.00014708	0.00017751	0.000213013	0.000159759	0	0	0	0	0	0	0	0	0	0	0
d3_9	0	0	0	0	6.7623e-06	0.000267019	0.00014758	0.000267526	0.000251558	0.000530339	0.000518946	0.000409082	0.00112658	0.00154984	0.00149684	0.00260935	0.00130486	0.00149237	0.00160029	0.000863123	0.000685436	0.00116392	0.00136227	0.000879945	0.000371412	0.000708013	0.000550282	0.000376322	5.32531e-05	0.000266266	0.000195261	0.000248515	0	0	0	0	0	0	0	0	0	0
d3_10	0	0	0	5.08505e-05	2.91379e-05	1.27573e-05	1.59759e-05	0.000142008	0.000311227	0.000153412	0.00013865	0.000484545	0.000883157	0.000500579	0.000275907	0.0014897	0.00139666	0.00141824	0.00121045	0.00168812	0.000843513	0.00114925	0.00166361	0.00113185	0.0011266	0.00117883	0.000879945	0.000152659	0.000356542	0.000401174	0.000376322	0.000102702	3.55021e-05	0.000159759	0.000124257	3.55021e-05	0	0	0	0	0	0
d3_11	0	0	0	0	0	3.0184e-06	1.00901e-05	3.55021e-06	3.55021e-05	0.000146996	0.000328394	0.000225631	0.000412593	0.000180723	0.000666079	0.000754081	0.00101358	0.000688648	0.0013304	0.00129381	0.00113285	0.000720608	0.00135888	0.00139828	0.00107166	0.00081807	0.00174467	0.000802947	0.000997609	0.000291025	0.000115382	8.16548e-05	0.000266266	0	0	0	0.000106506	0	0	0	0	0
d3_12	0	0	0	0	0	0	0	0	0	2.36681e-06	7.60759e-05	0.000124257	0.000209462	0.000195261	0.000302021	4.67115e-05	0.000293822	0.000746981	0.00103108	0.000628133	0.000863876	0.000854924	0.00124612	0.00175938	0.00223257	0.00162498	0.00124612	0.000933705	0.00126742	0.000993551	0.000724243	0.000319519	0.000578684	0.000355021	0.000276916	0.000106506	0.000142008	0.000106506	0	0	0	0
d3_13	0	0	0	0	0	0	0	0	0	0	0	3.55021e-05	0.000188161	9.17137e-05	0.00023051	0.00019112	0.000458991	0.00030145	0.000715113	0.000264419	0.000690262	0.00119794	0.000908346	0.00104325	0.000898203	0.00118027	0.00135085	0.000945877	0.00135415	0.00120707	0.000284017	0.00114672	0.00051833	0.000690262	0.000383423	6.39038e-05	0.000106506	0.000106506	0	0	0	0
d3_14	0	0	0	0	0	0	0	0	0	3.55021e-05	0	0	0	0	1.26793e-05	3.8038e-06	0	8.67265e-05	0.000165338	0.000622808	0.000564391	0.000516555	0.000621287	0.000956528	0.000963628	0.000956528	0.000883748	0.000718664	0.00118932	0.00114672	0.00167215	0.00016331	0.00104731	0.000372772	0.000568033	0.000202362	0	0.000106506	0	0	0	0
d3_15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8038e-06	0.000313602	0.000276916	0.000537603	0.000568033	0.00102956	0.000731597	0.000720692	0.000752644	0.00157274	0.00114672	0.000781046	0.000816548	0.000779017	0.000958556	0.00179641	0.000692291	0.000958556	0.00105796	0.000372772	0.000355021	0.000106506	0	0.000106506
d3_16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.55021e-05	0.000142008	7.45544e-05	5.07173e-06	0.00017751	0.000479278	0.000415374	0.000489929	0.0010113	0.000837849	0.000603535	0.000816548	0.000986958	0.00147334	0.00110056	0.00134908	0.00120707	0.00067454	0.000390523	0.000408274	0.000159759	0.000213013	0
d3_17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06506e-05	0	0	0	0.000142008	0	7.60759e-05	0.000124257	1.7751e-05	0.000142008	7.10042e-05	0.000230764	0.000596435	0.00111122	0.000639038	0.00140943	0.00106506	0.000738443	0.00158339	0.00121772	0.000621287	0.000816548	0.000869801	0.000763295	0.00085205	0
d3_18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000142008	0	0	0	0.000106506	0	0.000301768	0.000426025	0.000319519	0.000798797	0.00106506	0.00141298	0.00117157	0.00189936	0.00142008	0.00143783	0.000994058	0.000994058	0.000745544
d3_19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000266266	0	0.000142008	0.000692291	0.000142008	0.000585784	0.000798797	0.000497029	0.000461527	0.00131358	0.00120707	0.0016686	0.00085205	0.000781046
d3_20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106506	0.000106506	0	0.000106506	0.000213013	0.000106506	0.000319519	0.000213013	0.00102956	0.00102956	0.00223663	0.00223663	0.00106506
