	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d2_0	0	0.0258538	0.00617768	0.00142518	0.000171847	5.36349e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_1	0.0606479	0.0322494	0.012675	0.00331543	0.000778938	0.000380007	1.63819e-05	0	0	0	0	0	0	0	0	0	0	0	0
d2_2	0.0333089	0.0253435	0.0146639	0.00754523	0.00241356	0.000489214	0.000295626	5.80111e-05	0	0	0	0	0	0	0	0	0	0	0
d2_3	0.0201863	0.0208865	0.0143379	0.00837502	0.00465452	0.000787216	0.000924631	0.000162351	0	0	0	0	0	0	0	0	0	0	0
d2_4	0.0116591	0.015212	0.016103	0.00861896	0.00579605	0.00215739	0.000991808	0.000180682	0.000276497	1.40811e-07	0	0	0	0	0	0	0	0	0
d2_5	0.00663591	0.0162138	0.0151045	0.0103192	0.00596327	0.00224767	0.00126927	0.000395352	0.000427224	0.000104617	0	0	0	0	0	0	0	0	0
d2_6	0.00328741	0.0089384	0.010854	0.00966634	0.00638184	0.00273651	0.00171508	0.00113067	0.000316746	0.000182227	3.1385e-05	0	0	0	0	0	0	0	0
d2_7	0.00169017	0.00712857	0.00689585	0.00768113	0.00589943	0.00474539	0.00295066	0.00120721	0.000379222	6.61886e-05	1.2554e-05	3.78306e-06	0	0	0	0	0	0	0
d2_8	0.00149955	0.00568992	0.00605058	0.00771966	0.00671328	0.00455044	0.00375444	0.00141224	0.000492208	0.000579798	1.67387e-05	5.23084e-06	0	0	0	0	0	0	0
d2_9	0.000564606	0.00224033	0.00458192	0.00618798	0.00601957	0.00443384	0.00327401	0.00137541	0.000922689	0.000413312	0.000176327	5.57956e-05	6.10265e-06	0	0	0	0	0	0
d2_10	0.00023236	0.00200905	0.00338241	0.00410096	0.00640127	0.00457209	0.00250776	0.00238675	0.00178109	0.000470863	7.91759e-05	0	9.76423e-06	0	0	0	0	0	0
d2_11	0.000833484	0.00145706	0.0021613	0.00444363	0.00473467	0.00526331	0.0029071	0.00341621	0.00205137	0.00178485	0.000190403	0	1.67387e-05	0	0	0	0	0	0
d2_12	0.0001493	0.000452132	0.00148464	0.00394038	0.00526224	0.00427762	0.00404098	0.00192189	0.00173094	0.000903626	0.000746266	0.00066606	0.000146463	4.88212e-05	0	0	0	0	0
d2_13	5.45275e-05	0.000610392	0.00102527	0.00201812	0.00327315	0.00421323	0.00253878	0.00113502	0.00138919	0.000908747	0.000737886	0.00027584	0	5.57956e-05	0	0	0	0	0
d2_14	0.000270831	0.000124446	0.000422811	0.00201134	0.00246199	0.00349898	0.00436676	0.00312044	0.00244549	0.0026538	0.000384757	0.000245268	8.5437e-05	0	0	0	0	0	0
d2_15	0	0.00030558	0.00100178	0.00143479	0.00205082	0.00163707	0.00335316	0.00276817	0.00180742	0.00216803	0.000954454	0.000643654	0.000331286	0.000256311	0	0	0	0	0
d2_16	0	0	5.85854e-05	0.000832616	0.00162405	0.00380801	0.0037569	0.00248708	0.00257523	0.00119103	0.000721856	0.000365461	0.000136699	0	0	1.46463e-05	0	0	0
d2_17	0	5.00892e-05	0.000156569	0.000885755	0.0017291	0.00154854	0.00242721	0.00276208	0.00256291	0.00233959	0.00194795	0.0011126	0.000427185	0.000129027	0.000307573	0	0	0	0
