	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d3_0	0	0.0498579	0.0178771	0.00650268	0.00337036	0.00146541	0.000124093	0.000158109	3.74166e-05	1.37289e-05	0	0	0	0	0	0	0	0	0	0
d3_1	0.0533892	0.0477886	0.0275113	0.0154893	0.00870931	0.00304896	0.00147461	0.00054392	0.000546775	8.0085e-05	0	0	0	0	0	0	0	0	0	0
d3_2	0.0225455	0.0277719	0.0232796	0.0159625	0.0105152	0.00581175	0.00274695	0.00147907	0.000762588	0.000307009	1.6017e-05	0	0	0	0	0	0	0	0	0
d3_3	0.00886064	0.0186907	0.020184	0.0174072	0.0121139	0.00891355	0.00501671	0.00294093	0.00154288	0.00028258	0.00075711	4.76697e-05	0	0	0	0	0	0	0	0
d3_4	0.00446222	0.00881115	0.0125785	0.0116364	0.0101406	0.00834924	0.00689409	0.00325106	0.00373816	0.00142815	0.000889266	1.42373e-05	0.000128136	8.0085e-05	0	0	0	0	0	0
d3_5	0.00150821	0.003977	0.00859285	0.0089251	0.00828605	0.00893831	0.00657331	0.00464463	0.00364071	0.0015486	0.00109953	0.00115628	5.35486e-05	5.339e-05	0	0	0	0	0	0
d3_6	0.000525656	0.0015957	0.00452732	0.00601518	0.00938429	0.00723127	0.00628239	0.00536228	0.00430025	0.00257222	0.00154161	0.000924537	0.000709706	0.000194492	0.000224238	0	0.000114407	0	0	0
d3_7	7.80979e-05	0.000688875	0.0012848	0.00374832	0.00453765	0.00485411	0.00793915	0.00535928	0.00419909	0.00444621	0.0033402	0.00242722	0.00137542	0.000607757	0.00032034	5.339e-05	0	0	0	0
d3_8	0.000153117	0.000408325	0.00173306	0.00287866	0.00442491	0.00512206	0.00791738	0.00637107	0.00472896	0.00383033	0.00276065	0.00350225	0.000836062	0.0015403	0	0.000613985	0	0	0	0
d3_9	0	3.55934e-05	0.000278633	0.000966432	0.0016849	0.00282929	0.0040327	0.00398443	0.00626791	0.00450226	0.0039622	0.00331578	0.00232196	0.00134848	0.00131073	0.000336357	0.000194492	0	1.6017e-05	0
d3_10	0.00016017	0.000341315	0.000224238	0.00043588	0.000477841	0.00168281	0.0013908	0.00392032	0.00352717	0.00678833	0.00565628	0.00307221	0.00336586	0.000624282	0.00143276	7.16952e-05	0	0.000293645	0.00021356	0.000240255
d3_11	0	0	2.54238e-05	0.000376889	0.000710969	0.00198204	0.00136302	0.00265547	0.00320531	0.00407378	0.00289158	0.00380609	0.00209847	0.00204713	0.00184424	0.000795511	0.000720765	4.2712e-05	0	0
d3_12	0	0	0.000137385	1.6017e-05	0.000771105	0.000156992	0.00128141	0.00142488	0.00291974	0.00185314	0.0027027	0.00315141	0.00493248	0.00491544	0.00236518	0.00177789	0.00120128	0.000907631	0.00021356	0
d3_13	0	0	0	2.6695e-05	9.61021e-05	0.000331018	0.000562375	0.00083441	0.00201814	0.00290658	0.00348381	0.00261306	0.00272823	0.00361184	0.00178857	0.00178857	0.00133475	0.000240255	0.00016017	0
d3_14	0	0	4.44917e-06	8.0085e-05	0	0.000186865	0.000274069	0.000416442	0.000736782	0.00079424	0.0011906	0.00230874	0.00206314	0.00212492	0.00233467	0.0035362	0.00189001	0.00176187	0.00021356	0
d3_15	0	0	0	0	0	0.000120128	0.000131048	8.0085e-05	0.000701698	0.000568222	0.000683392	0.0017428	0.00214094	0.00318738	0.00218899	0.00136145	0.00226908	0.0026695	0.00048051	0.00032034
d3_16	0	0	0	0	0	0	0	8.0085e-05	5.339e-05	0.00037373	0.000906868	0.00135077	0.001102	0.00255967	0.00328883	0.00193806	0.00280298	0.00258408	0.00149492	0.0005339
d3_17	0	0	0	0	0	0	0	0	5.339e-05	0.00032034	0.00010678	0.000774155	0.00112119	0.00128136	0.00264853	0.00272289	0.00413773	0.00431391	0.00296315	0.00114789
d3_18	0	0	0	0	0	0	0	0	0	0	0.000240255	0.00021356	0.000416442	0.00037373	0.000854241	0.0021356	0.00152924	0.00368391	0.00397756	0.00232247
d3_19	0	0	0	0	0	0	0	0	0	0	0	0.00016017	0.000240255	0.00037373	0.0005339	0.00193806	0.00217297	0.00331018	0.00532833	0.00491188
d3_20	0	0	0	0	0	0	0	0	0	0	0	0	0	5.339e-05	0.00032034	0.00037373	0.000854241	0.0016017	0.0026695	0.00405764
