	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d1_0	0	0.0586337	0.0216393	0.00794129	0.00258649	0.000802636	0.000530465	0.000310455	0.000160008	0	0	0	0	0	0	0	0	0	0
d1_1	0.0542514	0.0475748	0.0290211	0.0150315	0.00896161	0.00335055	0.000835929	0.00073389	4.40112e-05	0	0	0	0	0	0	0	0	0	0
d1_2	0.0208054	0.0288942	0.0258988	0.016617	0.0112525	0.00680337	0.00393219	0.00249642	0.000657377	0.000263746	0.000284458	0	0.000213343	0	0	0	0	0	0
d1_3	0.00777022	0.0170641	0.0178683	0.017442	0.010739	0.00890523	0.0049318	0.00226655	0.00190363	0.000760233	0.000564575	0.000160008	0	0	0	0	0	0	0
d1_4	0.00342449	0.00937594	0.0128006	0.01314	0.0113832	0.00947108	0.00637734	0.00478575	0.00164724	0.00108652	0.00123303	0.000387435	3.42873e-05	0	0	0	0	0	0
d1_5	0.00141243	0.00391563	0.00759207	0.00874162	0.010229	0.00821828	0.00640146	0.00600106	0.00413554	0.00211617	0.00127572	0.000762957	0.000160008	0	0	0	0	0	0
d1_6	0.000974077	0.00189679	0.00400644	0.00657812	0.00691781	0.00710547	0.00674497	0.00605143	0.00518066	0.00413554	0.00193378	0.00133746	0.000724098	0.000362684	0	0	0	0	0
d1_7	4.4276e-05	0.000890748	0.00224827	0.00376482	0.00388441	0.00589508	0.00565124	0.0044498	0.00562964	0.00462197	0.00200763	0.00260939	0.00119968	0.000352017	5.33359e-05	0	0.000160008	0	0
d1_8	6.09553e-05	0.000525797	0.000851129	0.00212241	0.00300287	0.00498988	0.00466346	0.00583737	0.00539961	0.00402087	0.00480596	0.00219655	0.00144642	0.00157341	0.00122672	0.000160008	2.66679e-05	2.66679e-05	0
d1_9	2.13343e-05	8.90886e-05	0.000392276	0.000782588	0.0016755	0.00408755	0.00419761	0.00510615	0.00527187	0.00420391	0.00436836	0.00307534	0.00169303	0.000626696	0.000733368	0.000327635	0	0	0
d1_10	0	7.38497e-06	8.53374e-05	0.000632018	0.00134069	0.00163453	0.00284877	0.00389125	0.00493102	0.00425884	0.00361453	0.00353285	0.00242145	0.00194143	0.000896042	0.000160008	0	0	0
d1_11	0	1.42229e-05	0	0.000263632	0.00140007	0.00189913	0.0021455	0.00332143	0.00386	0.00328206	0.00452683	0.00294909	0.00271708	0.00210143	0.000976046	0.000933378	0.000160008	0	0
d1_12	0	0	0.000213343	0	0.000135276	0.000527644	0.00171399	0.00214588	0.00208872	0.00309476	0.0032404	0.00253129	0.00335622	0.00218677	0.0020641	0.00140273	0.000693366	0.000213343	0
d1_13	0	0	0	5.33359e-05	0	0.000307062	0.00063876	0.000924488	0.00138089	0.00243212	0.00355268	0.00271124	0.0040261	0.00277042	0.00162674	0.00227211	0.00124273	0.00064003	0.000373351
d1_14	0	0	0	0	0	1.60008e-05	0	0.00036497	0.000839659	0.00149607	0.00202105	0.00364284	0.00237802	0.00306948	0.00288547	0.00173342	0.00194676	0.000826706	0.000213343
d1_15	0	0	0	0	0	0	1.06672e-05	0.000309348	0.000977824	0.000300967	0.000469356	0.0022081	0.00277346	0.0028108	0.00249612	0.00280013	0.00218677	0.00160008	0.000480023
d1_16	0	0	0	0	0	0	0	0.000361922	0	0.000240011	0.000693366	0.00101338	0.00174103	0.00198943	0.00254945	0.00417086	0.00310948	0.00293347	0.000400019
d1_17	0	0	0	0	0	0	0.000160008	0	0.000213343	0.000160008	0.000213343	0.00154674	0.00141873	0.00254945	0.00254945	0.00261346	0.00474689	0.00372284	0.0014934
d1_18	0	0	0	0	0	0	0	0	0	0	1.60008e-05	0.000160008	0	0.00077337	0.00197343	0.00233611	0.00429354	0.0043202	0.00384018
d1_19	0	0	0	0	0	0	0	0	0	0	0.000240011	0.000160008	0	0.000266679	0.000400019	0.00101338	0.00194676	0.00528025	0.00421353
