	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.0473376	0.0272666	0.0148845	0.00949291	0.00619663	0.00300328	0.0014159	0.001183	0.00125678	0.000252928	9.01867e-05	1.83786e-05	0	0.000247008	1.38325e-06	6.43251e-06	0	2.35246e-05	0	7.35144e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_1	0.0253381	0.0286833	0.0266255	0.0213529	0.0149264	0.0113456	0.0079618	0.00494709	0.00401497	0.00316272	0.00144171	0.000814768	0.00059162	0.000617394	0.000625171	6.6163e-05	0.00020584	7.71901e-05	0	0	0	0	0	0	5.14601e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_2	0.00696453	0.0112399	0.0151511	0.0149536	0.0132784	0.012813	0.00834855	0.00610047	0.00587581	0.00315434	0.00298217	0.00139394	0.00129362	0.00117694	0.000622733	0.0011038	0.000195548	0.000491444	3.85951e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_3	0.00164406	0.00504236	0.00778956	0.00972016	0.00942434	0.00910378	0.00889325	0.00836971	0.00662805	0.00628605	0.00676685	0.00376709	0.0030258	0.00268846	0.00084234	0.000838327	0.000508215	0.000814223	0.00061885	0.000164672	4.11681e-05	0.00020584	0	7.71901e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_4	0.000755122	0.00257835	0.00234135	0.00380797	0.0044191	0.00711838	0.00592326	0.00760972	0.0064133	0.00600818	0.00405771	0.00442942	0.00242494	0.0021878	0.00215081	0.00169483	0.00173865	0.00167067	0.00129447	0.00020584	0.00052793	0.000367572	0	2.573e-05	0	0	0	0	0	0	3.30815e-05	0	0	0	0	0	0	0	0	0	0	0
d3_5	0.000190434	0.000210494	0.00163685	0.00171448	0.00238691	0.0043346	0.00380442	0.00571369	0.0042501	0.00530262	0.00483563	0.00489157	0.00352201	0.00262964	0.00300413	0.00160903	0.00195333	0.00207764	0.00103519	0.000650357	0.000427119	0.000501235	3.93191e-05	4.11681e-05	2.573e-05	0	0	0	0	0	5.14601e-05	0	2.573e-05	0	0	0	0	0	0	0	0	0
d3_6	5.88115e-05	0.000126469	0.000504056	0.000636091	0.00170831	0.00204454	0.00367285	0.00229454	0.00328194	0.00376207	0.00346498	0.00395791	0.003984	0.00381206	0.00369554	0.0024779	0.00203956	0.00246641	0.00131272	0.00109523	0.00135069	0.000624137	0.000282173	0.000545343	0.000158669	0.000286706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_7	0	2.57934e-05	0.0001446	0.00042338	0.000236697	0.000458487	0.00161661	0.00134083	0.00209287	0.0025129	0.00237399	0.0033268	0.00250862	0.003667	0.00228685	0.00303389	0.00311141	0.00317683	0.00252278	0.00235624	0.00165346	0.00201601	0.00116508	0.000526241	0.000316112	1.5438e-05	0.000328977	0.00010292	0.00023157	5.14601e-05	0	0	0	0	0	0	0	0	0	0	0	0
d3_8	0	0.000154395	2.43745e-08	0.000397541	0.000298498	0.000695693	0.000637864	0.00125358	0.0011111	0.00207332	0.00141253	0.00218665	0.00263106	0.00197092	0.00387937	0.00279507	0.0045563	0.00457156	0.00308564	0.00183749	0.00269944	0.00159967	0.00112061	0.000762222	0.000643251	0.000535185	0.000401389	0.000602083	0.000274454	0.000375659	0.00018011	0.00015438	0	0.00023157	0	0	0	0	0	0	0	0
d3_9	0	0	0	0	3.5532e-05	0.000118085	0.000307539	0.000180619	0.000317813	0.00046938	0.00137968	0.00145268	0.000957764	0.00224785	0.00221113	0.00130688	0.00268192	0.0029996	0.00302289	0.00300195	0.00162023	0.00192781	0.00131174	0.00257984	0.00104905	0.00154064	0.0011624	0.000607229	0.000491444	2.3157e-05	0.000656116	1.5438e-05	0	0	0.00020584	0	0	0.00015438	0	0	0	0
