	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.106468	0.0699878	0.0557253	0.043844	0.0364074	0.0293189	0.022147	0.0179093	0.0151116	0.012717	0.0101484	0.00812093	0.00717252	0.00648606	0.00443726	0.0047129	0.00526885	0.00331017	0.00327955	0.00203685	0.00238247	0.00121368	0.0011319	0.00118373	0.000889737	0.000538972	0.000249903	0.000683506	0.000584724	0.000218362	0.000179542	0.000242624	0.000291149	0	0.000363936	0.000145574	0	0	0	0	0
d3_1	0.00318156	0.0017133	0.00183467	0.00190957	0.00177605	0.00262326	0.00195725	0.00186214	0.00227064	0.00179225	0.00133376	0.00136514	0.000540694	0.000673737	0.00113923	0.000931295	0.000987943	0.000578945	0.000318491	0.00113007	0.000770533	0.000306596	0.000564967	0.000412461	0.000195486	0.000121312	5.54569e-05	0.000623197	0.000218362	0.000117846	0.000194099	0.000242624	0.000135869	0	0.000201031	0	0.000145574	3.88198e-05	0	0	0.000145574	0
d3_2	0.00209501	0.0017975	0.00182747	0.00220157	0.00180303	0.00162193	0.00143401	0.000877869	0.00189075	0.00117481	0.00156151	0.00103149	0.00121172	0.000975637	0.00054207	0.00124261	0.000794314	0.000409125	0.000738021	0.000693587	0.000908222	0.000703263	0.000238736	0.000281104	0.000485689	0.00036798	9.70496e-05	0.000100516	6.10026e-05	0.000424592	9.70496e-06	0.000150427	0	4.85248e-05	0	0.000225294	0	0	0	0	0	0
d3_3	0.00182467	0.00127327	0.0015379	0.00171581	0.00111811	0.00229912	0.00132616	0.00157276	0.00148389	0.00101981	0.00167595	0.000547985	0.00127129	0.00119271	0.00106349	0.00106316	0.00118638	0.000432566	0.000458772	0.000526494	0.00092013	0.000494953	8.94243e-05	0.000460986	0.000349379	0.000334821	0.000521642	0	0.000157706	0.000305706	0.000194099	0.000145574	4.85248e-05	0	0	0	4.85248e-05	2.42624e-05	0	0.000145574	0	0
d3_4	0.00181988	0.00139516	0.00178357	0.0018804	0.00165377	0.00142594	0.00115565	0.000994353	0.000693509	0.00121085	0.00101702	0.00210013	0.000687554	0.000850002	0.00115049	0.000653753	0.00126338	0.000205118	0.000402914	0.000984118	0.000691727	0.000460292	0.000368229	0.000257181	0.000179195	0.000418931	0.000121312	0.000194099	0.000242624	0.000363936	0.000194099	0.000339674	0.000194099	0	0.000339674	0.000218362	0	0	0.000291149	0	0	0
d3_5	0.00163748	0.00206853	0.00138213	0.00196249	0.00135161	0.000955509	0.00156486	0.000623191	0.00104202	0.00123323	0.00128529	0.000690266	0.000559499	0.0006594	0.000796709	0.000756493	0.000367001	0.000467018	0.000675408	0.000646535	0.000749029	0.000706942	0.00024713	0.000244357	0.000392704	0.000491718	0.000301103	0.000145574	0.000111047	0.000627587	0.000315411	0.0001889	0.000145574	0.000109181	0.000145574	0	0.000145574	0	0	0	0.000194099	0
d3_6	0.00148637	0.00160731	0.00117369	0.00163374	0.00110596	0.00146325	0.00141499	0.00135986	0.00145224	0.000872464	0.0010702	0.000299656	0.000661844	0.000736917	0.000697001	0.00117669	0.00105517	0.000977044	0.000689753	0.000733435	0.000811982	0.000681878	0.000356311	0.000945887	0.000312418	0.000452898	0.000201031	0.000533773	4.85248e-05	0	0.000485248	0.000194099	0.000164984	0.00050951	1.45574e-05	4.85248e-05	0.000363936	0	0	0.000145574	0	0
d3_7	0.00105296	0.00138519	0.00124317	0.00114796	0.00172936	0.000780482	0.00109845	0.00140711	0.000802759	0.000574405	0.000960129	0.000888104	0.00102846	0.00152942	0.000445674	0.000714875	0.000812722	0.000635733	0.000666081	0.000451559	0.000923925	0.000416504	0.00201476	0.000353076	0.00103081	0.000144188	0.000571206	0.000412461	0.000436723	0.000443655	0.000402756	0.000194099	9.70496e-05	0.000145574	0.000194099	0	0.000145574	0.000145574	0	0.000145574	0	0
d3_8	0.000437806	0.000930864	0.000473322	0.00105965	0.000924115	0.000846688	0.000577869	0.000813692	0.00130703	0.00110675	0.00135892	0.00120022	0.000640401	0.000633855	0.000660488	0.000393492	0.000426711	0.00083638	0.000520308	0.000937471	0.000614059	0.000618096	0.0004976	0.000532617	4.85248e-05	0.000727872	0.000505351	0.000506275	0.000388198	0	0.000242624	0.000291149	0.000291149	0	0	0	0.000145574	0.000194099	0	0	0	0
d3_9	0.000421151	0.000759256	0.000675337	0.000849297	0.000809682	0.00146715	0.00100024	0.000737034	0.0008361	0.00040306	0.000438354	0.000948061	0.0015173	0.000885239	0.000910333	0.000934416	0.0010132	0.000820029	0.000265962	0.000559901	0.000871731	8.24921e-05	0.000543478	0.000657511	0.000713188	0.000475139	0.00121035	0.000596855	0.000339674	0.000145574	0.000296348	1.45574e-05	0.00049218	3.88198e-05	0	0.000194099	0.000242624	0.000436723	0.000145574	0	0.000145574	0
