	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d1_0	0	0.0142423	0.0103502	0.00758808	0.00684541	0.00547972	0.0041483	0.00344267	0.00338953	0.00202541	0.00143417	0.00114735	0.000958475	0.000567993	0.000229712	0.000218607	0.000295116	9.58154e-05	2.0458e-05
d1_1	0.217578	0.00993491	0.00771171	0.0067751	0.005095	0.00467907	0.00389655	0.0025308	0.00270774	0.0013663	0.0010299	0.00099459	0.000695492	0.000951379	0.000216087	0.00015916	0.000137187	0.000383417	0.00021535
d1_2	0.0843262	0.00638489	0.00715691	0.00569961	0.00491118	0.00395291	0.00344718	0.0033442	0.0024123	0.00176122	0.00185208	0.00129175	0.000641872	0.000556224	0.000382599	0.00048648	0.000412368	8.04281e-05	6.34145e-05
d1_3	0.0478946	0.00752921	0.00592562	0.00525727	0.00340713	0.00372033	0.00401348	0.00279492	0.00238989	0.00234824	0.00197052	0.00135353	0.00124523	0.00104268	0.000550983	0.000532476	0.000289358	0.000158244	0.000126302
d1_4	0.0248702	0.00556919	0.00523341	0.00390198	0.0040434	0.00354107	0.00308785	0.00338615	0.0021667	0.00175996	0.00306205	0.000711053	0.00100654	0.00221262	0.000255762	0.000927095	0.000965871	0.000308221	0.000448802
d1_5	0.0164161	0.00332118	0.00330355	0.00392821	0.00356034	0.00247584	0.00303894	0.00224659	0.00218905	0.00129966	0.0021505	0.00238258	0.00168532	0.000984635	0.000600218	0.000914005	0.000589586	0.000139524	0.000388448
d1_6	0.0104502	0.00365362	0.00238111	0.00279431	0.00314125	0.00361629	0.00260289	0.00345134	0.00260883	0.00209641	0.00174693	0.00177967	0.00134518	0.00105343	0.000939892	0.000476205	0.000567869	0.000202195	9.66098e-05
d1_7	0.00587567	0.00263044	0.00234813	0.00302412	0.00191769	0.00219063	0.00174919	0.00209095	0.00194934	0.00176186	0.00134098	0.00167966	0.00137251	0.00190344	0.00107072	0.0004474	0.000725208	0.00125064	0.00125812
d1_8	0.00510386	0.00151392	0.00218278	0.000948287	0.00192913	0.00305429	0.00253027	0.00222953	0.00138796	0.00168085	0.00154735	0.00119515	0.00130444	0.00155432	0.00185313	0.0015245	0.000831956	0.000734721	0.00109653
d1_9	0.00210259	0.00132989	0.00161267	0.00181572	0.00189393	0.00235658	0.00146957	0.00216019	0.00215891	0.00170094	0.00171552	0.00120888	0.00190654	0.000575008	0.00124684	0.00170897	0.000776155	0.00110034	0.00102328
d1_10	0.00200237	0.00129229	0.000890091	0.00191421	0.00114695	0.000467617	0.00157123	0.000887669	0.00173475	0.00137178	0.00163189	0.00155601	0.00126016	0.00234527	0.00152018	0.00173517	0.00122326	0.000894222	0.00132664
d1_11	0.000847292	0.000462966	0.000645933	0.00118722	0.00128299	0.001007	0.00100647	0.000799515	0.000863031	0.00104294	0.000908175	0.00145549	0.00167365	0.00145168	0.00120054	0.000514971	0.000872025	0.000936714	0.00244611
d1_12	0.0011868	0.00115615	0.000518776	0.000474593	0.000605661	0.0016356	0.000861244	0.001465	0.00122306	0.00109135	0.00133087	0.00128743	0.000901199	0.0014928	0.00100764	0.00187787	0.00117422	0.00141415	0.00254822
d1_13	9.35445e-05	3.55152e-05	0.000577122	0.000499433	0.000728062	0.000643713	0.00135846	0.00112951	0.000981108	0.0010033	0.00199519	0.00188865	0.00144281	0.00191528	0.00137621	0.000849828	0.00110097	0.001465	0.00344942
d1_14	0.000133182	2.2197e-05	0.000324076	0.000370373	0.000510531	0.00059044	0.000688107	0.00106546	0.00125635	0.000199773	0.000865683	0.000945593	0.00139841	0.000714744	0.00105436	0.00158931	0.00105848	0.000872025	0.00469435
d1_15	0.000133182	0.000177576	0.000510531	0.000310758	7.99092e-05	0.000834608	0.000177576	4.4394e-05	0.0010477	0.000501652	0.000421743	0.00101218	0.000945593	0.00133182	0.00144281	0.000776895	0.00147832	0.00201105	0.00474128
d1_16	6.6591e-05	0	4.4394e-05	0.000133182	0.000213091	0.000155379	0.000133182	0.000199773	0.000910077	0.000621516	0.000488334	0.000488334	0.00113205	0.000688107	0.000510531	0.000843486	0.00118976	0.00186455	0.00659251
d1_17	0	4.4394e-05	0.000177576	0.000199773	0	0.00022197	0.000177576	0.000177576	0.000399546	0.00036847	0.000133182	0.00088788	0.000532728	0.000435061	0.000710304	0.000310758	0.00162038	0.000998865	0.00852365
d1_18	0.000133182	0.000133182	0	0	2.2197e-05	0.000133182	4.4394e-05	0	0	6.6591e-05	0.000266364	0	0.000488334	0.000621516	0.000355152	0.000799092	0.000488334	0.000932274	0.00981108
d1_19	0	0	0	0	0	0.000133182	0.000133182	0.000133182	0	0.000133182	0.000532728	0.000310758	0.000133182	0.000310758	0.000266364	0	0.000399546	0.00066591	0.00488334
