	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d3_0	0	0.0724814	0.0523163	0.0399956	0.0368815	0.0291238	0.0220171	0.0192703	0.0161017	0.0113966	0.00901265	0.0102588	0.00692775	0.00673322	0.00476054	0.00329388	0.00286598	0.00244356	0.00211376	0.00209715
d3_1	0.0195559	0.00260793	0.00333336	0.00154014	0.00152363	0.00135719	0.00187096	0.00148497	0.00143191	0.00100679	0.000867134	0.00154239	0.000827424	0.000777979	0.00127446	0.000107291	0.000721237	0.000298032	0.000223524	0.000357638
d3_2	0.0150169	0.00225262	0.00242788	0.00171507	0.0022271	0.00183162	0.00127649	0.00208263	0.000952619	0.00217108	0.00142846	0.0010519	0.00109496	0.00135536	0.00119396	0.000659347	0.000246941	0.000506654	0.00018478	0.000298032
d3_3	0.0146216	0.00262158	0.00215639	0.0018003	0.00172376	0.00142943	0.00172258	0.00145651	0.00139412	0.00102711	0.00037688	0.000534174	0.000527091	0.00135149	0.00125173	0.000166898	0.000387442	0.000149016	0	0.000794752
d3_4	0.0148438	0.00172849	0.00195028	0.00235617	0.00208971	0.00167862	0.00155476	0.00078015	0.000841649	0.000615627	0.00198267	0.00100614	0.00142357	0.00106979	0.00137457	0.000715277	0.000436984	0.000389428	0.000733159	0.000703355
d3_5	0.0132205	0.00247695	0.00183215	0.00183688	0.00129135	0.00231366	0.00240855	0.00124481	0.00149963	0.0015234	0.00123363	0.00134097	0.00144418	0.000942549	0.00144545	0.000916235	0.000971584	0.000804686	0	0.000494733
d3_6	0.00982012	0.0015424	0.0019236	0.00127468	0.00158938	0.00164729	0.000760515	0.00114851	0.000992743	0.000719096	0.00194267	0.00068556	0.00108317	0.000453009	0.000658496	0.00031932	0.000743661	0.000932414	0.000298032	0.000903037
d3_7	0.00973108	0.00168023	0.00225503	0.00142011	0.00107068	0.000930756	0.000625577	0.00141649	0.000785245	0.00108174	0.0013568	0.00119343	0.000940929	0.000819588	0.000301012	0.000447048	0.000566261	0.000574776	0.00110272	0.000566261
d3_8	0.00719282	0.00155627	0.003172	0.00219734	0.00149749	0.0019331	0.00109285	0.00112428	0.000718912	0.000394817	0.000800912	0.000395957	0.00147147	0.00149243	0.000650774	0.00119851	0.000914958	0.000622461	0.000774883	0.000864293
d3_9	0.00626155	0.00152345	0.00234357	0.00111357	0.000851847	0.000708092	0.00173483	0.00156914	0.000701772	0.00172141	0.000590374	0.000497984	0.000834073	0.000768922	0.00123045	0.00128734	0.00143651	0.000870253	0.000562855	0.00151996
d3_10	0.006747	0.000666349	0.00139662	0.00230576	0.00109481	0.00139015	0.000768497	0.00049162	0.00114545	0.00169967	0.00166775	0.00123364	0.000671423	0.000363599	0.000393402	0.00037552	0.00165706	0.000238426	0.000268229	0.00197297
d3_11	0.00667211	0.00159185	0.00150852	0.00213696	0.0018721	0.00159953	0.00151698	0.000542514	0.000877349	0.000710263	0.00175155	0.000324429	0.00101331	0.00101972	0.000417245	0.000238426	8.94096e-05	0.000447048	0.000238426	0.000911978
d3_12	0.00668447	0.00142684	0.00189357	0.00146132	0.00196516	0.00108259	0.0015991	0.00158453	0.00035628	0.000819007	0.000634382	0.000252081	0.00126501	0.00101643	0.000604579	0.000906017	0.000834489	0.00149612	0.00104311	0.00119213
d3_13	0.00492209	0.00228866	0.00177032	0.00137096	0.00154918	0.000722431	0.00084037	0.00135826	0.00136556	0.000828529	0.000885581	0.000574208	0.000860887	0.000426186	0.000202236	0.000473445	0.000643749	0.000995427	0.000447048	0.00157957
d3_14	0.00468966	0.00113316	0.00138761	0.000616603	0.000544315	0.000844205	0.000967159	0.00148396	0.000517582	0.00147457	0.000544973	0.00046853	0.000378075	0.000140501	0.000743661	0.00098606	0.000542418	0.000417245	0.000417245	0.00154977
d3_15	0.00308202	0.000407048	0.00139288	0.00157054	0.00120261	0.00164304	0.00138697	0.00155079	0.00108212	0.000953986	0.000816191	0.00105908	0.000768922	0.00138287	0.00115892	0.000494733	0.00086357	0.000631828	0.000625867	0.00209218
d3_16	0.00365862	0.00145365	0.000460778	0.000747211	0.000826428	0.00147009	0.000943542	0.00159875	0.000919925	0.00119497	0.0005603	0.000649993	0.00065567	0.000834489	0.00100437	0.000703355	0.000971584	0.000602025	0.000327835	0.00262268
d3_17	0.00274712	0.000111762	0.000468574	0.000680062	0.000555854	0.00109068	0.00102587	0.000529645	0.000522549	0.000603289	0.00117566	0.00068746	0.000883723	0.00135207	0.000799151	0.000604579	0.000846256	0.000792765	0.000834489	0.00249155
d3_18	0.00271289	0.000458969	0.00103863	0.000368977	0.00104824	0.00129676	0.00196871	0.00105392	0.000588072	0.00124791	0.00146036	0.00058342	0.00151003	0.000321612	0.000527341	0.00117084	0.000393402	0.000923899	0.000900056	0.000894096
d3_19	0.00195903	0.000312353	0.000588822	0.000900071	8.32941e-05	0.00119453	0.000906585	0.000649403	0.00127515	0.000437681	0.000592396	0.00078665	0.000435127	0.000974564	0.000792765	0.000625867	0.000119213	0.00116232	0.00130538	0.0018478
d3_20	0.00467998	0.00198509	0.00192148	0.00223574	0.00205443	0.00257842	0.00312521	0.0035822	0.00401704	0.0038676	0.0033469	0.00363599	0.00480427	0.00478895	0.00565069	0.00776671	0.00601726	0.00776671	0.0100224	0.0271805
