	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.0880989	0.0607166	0.0505975	0.0431441	0.0365945	0.0273446	0.0221146	0.0203506	0.018779	0.0147822	0.0137353	0.0108889	0.00912529	0.00979542	0.0065685	0.005415	0.00592174	0.00476198	0.0041659	0.00346972	0.00279416	0.0023969	0.00227881	0.00150737	0.00157947	0.00109164	0.000678661	0.00134332	0.000542432	0.000709829	0.000441487	0.000183493	0.000410445	0.000362158	6.43836e-05	0.000193151	0.000217295	0	0	0.000338014	0
d3_1	0.00868424	0.00144178	0.00221085	0.00132257	0.00194655	0.0021133	0.00121392	0.000904796	0.000341402	0.00143073	0.00115249	0.000816874	0.00133344	0.000563836	0.000856944	0.00117707	0.000945377	0.000283654	0.000268589	0.000633133	0.000482877	0.000973436	0.000120719	0.000690054	0.000893782	0.000224193	0.000465171	4.82877e-05	0.000335254	9.65754e-05	0	0.000144863	0.000193151	0	0.000144863	0.000144863	0	0	0	0	0	0
d3_2	0.00640493	0.00160271	0.00108699	0.00220074	0.00211551	0.00137739	0.00137292	0.000944437	0.00140942	0.000553784	0.000537231	0.00103298	0.000481397	0.000905188	0.000597629	0.000483929	0.000954027	0.00124513	0.000233178	0.000627912	0.000782878	0.000825374	0.000829388	0.000585395	0.000263175	0.000220514	6.48435e-05	2.81678e-05	0.000400098	8.69178e-05	7.24315e-05	0.000304212	0.000183493	0.000482877	0	0.000362158	0	0.000144863	0.000217295	0.000362158	0	0
d3_3	0.00586511	0.00140979	0.0014767	0.00106208	0.00158545	0.000862574	0.000726952	0.00156157	0.0013206	0.000914415	0.00226712	0.000707415	0.000666367	0.000501832	0.000922248	0.00104245	0.000714955	0.000506655	0.000338693	0.00027317	0.00037147	0.000106233	0.000254775	0.000501847	0.000328356	0.00023339	0.000811233	0.000207637	0	0.000473219	0	0.000231781	0	0	0.000144863	0.000217295	0	0	0	0.000144863	0	0
d3_4	0.00569317	0.000992357	0.00149692	0.00153175	0.00181496	0.00124657	0.00114834	0.00101184	0.00115077	0.00109532	0.000906818	0.00119279	0.000928676	0.00131198	0.00107289	0.000341693	0.000411825	0.000798011	0.000574278	0.000983919	0.000424932	0.000435164	0.000618082	0.000135206	0.000356984	0.000309386	0.000135206	0.000342038	0.000248337	0.000217295	0.000521507	0.000144863	0.000391475	0.000193151	0	0	0.000144863	0	0.000248337	0	0.000289726	0.000144863
d3_5	0.00501302	0.00140991	0.00115299	0.00134281	0.000983943	0.00195895	0.00159095	0.00150458	0.000749973	0.00109556	0.0015759	0.00142749	0.000566058	0.000979598	0.000827232	0.00104134	0.000512194	0.00064375	0.000518403	0.000857584	0.00105681	0.000870328	0.000453099	0.000328356	0.000226952	0.000207637	0.000362158	0.0003525	0.000181079	6.2774e-05	0.000487706	7.24315e-05	0.000507021	0.000144863	2.41438e-05	2.41438e-05	0.000338014	0.000338014	0	0	0	0
d3_6	0.00371282	0.000884176	0.00145283	0.00127255	0.000673152	0.000640641	0.00112223	0.000847511	0.000737251	0.00112356	0.000609277	0.000540082	0.000973457	0.000214553	0.000569565	0.000482856	0.000185667	0.000554733	0.00058796	0.000894242	0.000935746	0.00058635	0.000127617	0.000111062	2.41438e-05	0.000338014	0.000140034	0.000304212	0.000193151	0.000618082	0.000386301	0.000338014	4.82877e-05	0	0.000289726	0	0.000289726	0.000386301	0.000289726	2.41438e-05	4.82877e-05	0.000289726
d3_7	0.00351942	0.000524066	0.0011626	0.000811656	0.00123019	0.000923573	0.000707361	0.00109805	0.000851416	0.000851997	0.000623091	0.00135333	0.000241062	0.000538098	0.000527954	0.00064647	0.000635788	0.000170157	0.000102094	0.000436659	0.000199589	0.00054818	0.000598767	0.000142104	0.000473219	0.000704195	0.000513919	0.000697412	7.24315e-05	0.000205223	0.000458733	2.41438e-05	0.000280069	0.000202808	0.000101404	0.000241438	0	0.000289726	0.000338014	0.000193151	0.000144863	0
d3_8	0.00280271	0.000997669	0.00150841	0.00105509	0.000851681	0.000542109	0.000757144	0.000333048	0.000182693	0.000619901	0.000537868	0.000599677	0.000652621	0.001061	0.00103897	0.00106143	0.000424702	0.00085241	0.000403192	0.00023339	0.000280316	0.00039205	0.000938161	0.00031387	0.00118349	0.000658782	0.00114166	0.000286967	0.000241438	0.000217295	0.00031387	0.000338014	0	0.000593938	0.000265582	0.000289726	0.000193151	0	0	0	0	0.000193151
d3_9	0.0024453	0.000606778	0.000668963	0.000713191	0.00084126	0.000739939	0.000928833	0.000643119	0.00137431	0.000523055	0.000573448	0.00139402	0.000609008	0.000342355	0.000476658	0.000647195	0.000677752	0.000345131	0.000696367	0.000664203	0.00062774	0.000516678	0.000181079	0.000861935	0.000308696	0.00126514	0.000651884	0.000482877	0.000338014	0.000144863	0	0.000289726	0.000144863	0.000289726	2.41438e-05	0.000338014	0.000144863	0	0	2.41438e-05	4.82877e-05	0.000193151
