	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d2_0	0	0.0210061	0.0161773	0.0120636	0.0101896	0.00806993	0.00504126	0.00437971	0.00398248	0.00274459	0.00112189	0.00127265	0.000984197	0.00109526	0.000420102	0.000644415	0.000343563	0.000268193	2.44987e-05
d2_1	0.0808674	0.00428943	0.00276663	0.00185825	0.00183546	0.00232568	0.00187009	0.000888424	0.000875133	0.00077303	0.000738179	0.000348604	0.000137057	0.000553803	0.000105876	0.000196244	0.000135755	7.40422e-05	0
d2_2	0.0547161	0.00327896	0.00261088	0.00172722	0.00300876	0.00177098	0.00170872	0.000949994	0.000771353	0.000879033	0.000990143	0.00093723	0.000498392	0.000378496	0.000522243	0.000347137	0.000104868	0.000175157	3.76506e-05
d2_3	0.0449883	0.00314014	0.00247777	0.00196576	0.0030237	0.00196751	0.00134169	0.00117395	0.000952208	0.0007798	0.000826662	0.000201549	0.000325046	0.000413752	5.53438e-05	0.000201579	0.000343196	3.89696e-05	8.03012e-05
d2_4	0.0377249	0.00350238	0.00248582	0.00264428	0.00236928	0.00185925	0.00140236	0.00134482	0.00148769	0.00102177	0.000561301	0.000504685	0.000542983	0.000183714	0.000182806	0.000229381	0.000464435	6.26977e-05	3.4533e-05
d2_5	0.0284985	0.00386222	0.00452844	0.0026818	0.00193966	0.00218394	0.00112736	0.0013094	0.00129347	0.000623073	0.000633816	0.000481861	0.00053269	0.000198188	0.00064091	0.000293274	0.000542084	1.4029e-05	0.000134835
d2_6	0.0236398	0.00256012	0.00258048	0.00224634	0.00167759	0.00143676	0.000963607	0.000876815	0.000707969	0.000783774	0.000837606	0.000429228	0.000375879	0.000519653	0.000364806	0.000117921	0.000395966	0.000116575	0.000257199
d2_7	0.0193207	0.00202151	0.00150493	0.00113255	0.00152202	0.00200542	0.000607067	0.0010834	0.00112275	0.000922933	0.000557061	0.00102959	0.000751694	0.000652034	0.000241044	0.000109894	1.87054e-05	3.72052e-05	0.000137618
d2_8	0.01663	0.00252319	0.00207727	0.00132026	0.00163165	0.00116138	0.000991542	0.00119615	0.00165643	0.000832086	0.00053634	0.000242705	0.000599787	0.000418403	8.57988e-05	0.000140487	3.68439e-05	0.000351895	0
d2_9	0.0137649	0.00201227	0.00189201	0.0023072	0.00160023	0.00161229	0.00121919	0.00122906	0.00124357	0.000615872	0.000753383	0.000560212	0.000763895	0.000324244	0.000401721	0.000252857	0.00070379	0.00010288	9.89827e-05
d2_10	0.0120431	0.00189716	0.00139126	0.0017809	0.00139644	0.00159224	0.00123139	0.00153172	0.00070003	0.00126429	0.00136168	0.000262996	0.000134779	0.000440412	0.000394612	5.11058e-05	0.00032366	0.000100207	0.000247846
d2_11	0.00913128	0.00172533	0.00163843	0.00256318	0.00122504	0.00177883	0.00126	0.000897583	0.000927499	0.00193175	0.000362908	0.00116295	0.000862285	0.000317324	0.000317341	0.000190171	0.000615152	0.000154319	0.000319996
d2_12	0.00803949	0.000873004	0.00109366	0.00105197	0.00149649	0.0012848	0.00122541	0.000672712	0.000529446	0.0014059	0.000252735	0.000346708	0.000560807	0.00085065	0.000407622	4.67635e-05	0.000334025	0.000112232	0.000371436
d2_13	0.00580131	0.00108338	0.00216044	0.00167648	0.00116631	0.00149654	0.00129762	0.00035153	0.0013244	0.00065647	0.000595845	0.00089295	0.000692433	0.00085994	0.000517293	0.0004772	0.000343378	0.000260539	0.000358075
