	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d3_0	0	0.0549543	0.0447796	0.0362615	0.0338172	0.0289081	0.0208064	0.0158499	0.0173852	0.0129222	0.00956302	0.00733806	0.00686271	0.00557891	0.0046543	0.00322042	0.00414064	0.00184751	0.00352722
d3_1	0.0201071	0.00383414	0.00299532	0.00207335	0.0029116	0.00172389	0.00179224	0.00147891	0.00130098	0.000897708	0.00104737	0.000917318	0.000736734	0.000655593	0.000375668	0.000482422	0.000699221	0.000655842	0.000500254
d3_2	0.0176785	0.00184319	0.00326752	0.0014582	0.00192982	0.00220888	0.000740021	0.00137015	0.00114341	0.0020743	0.00165559	0.000898527	0.00136726	0.000797649	0.00147702	0.000924517	0.000365758	0.000460801	0.000630617
d3_3	0.0130516	0.00256389	0.00239144	0.00230526	0.00245618	0.00246951	0.00180182	0.00134403	0.001134	0.00127996	0.00134211	0.000785132	0.000332735	0.000910791	0.0006644	0.000444585	0.00108736	0.000586474	0.000599086
d3_4	0.0153435	0.00123689	0.00234273	0.00196761	0.00314712	0.000887738	0.00215203	0.00160241	0.00131986	0.00203303	0.00129994	0.000175522	0.0014432	0.00120538	0.00084773	0.000814417	0.000491881	0.000599086	0.00158285
d3_5	0.0137077	0.00301982	0.00327894	0.00175755	0.00176959	0.00249838	0.00154016	0.000855274	0.00176226	0.00136882	0.00133982	0.0017731	0.000774454	0.00144348	0.00103752	0.00112565	0.000536025	0.000563952	0.00136423
d3_6	0.0115826	0.00157972	0.000594438	0.00338399	0.00190982	0.00133568	0.0010075	0.00112121	0.00065065	0.00108318	0.000894448	0.000781365	0.000817101	0.000641728	0.000396838	0.000504494	0.000690075	0.000630617	0.00153871
d3_7	0.0106534	0.00155488	0.00192944	0.001142	0.00150227	0.000996413	0.00104752	0.00117605	0.000952216	0.00116199	0.00120718	0.000935552	0.000613801	0.000355225	0.0012288	0.000956016	0.00142099	0.000532421	0.00117295
d3_8	0.00847378	0.00144793	0.00277057	0.00124523	0.000956023	0.00181437	0.0010737	0.00165316	0.00183723	0.00122937	0.00139033	0.00122974	0.0014778	0.0010037	0.000838721	0.000502992	0.000639626	0.000671157	0.00155402
d3_9	0.00855651	0.00109181	0.00169777	0.00126803	0.00166933	0.00102829	0.000651457	0.000746169	0.0011452	0.000649306	0.00162259	0.00132697	0.00155132	0.00230491	0.00108781	0.000680903	0.000299543	0.000595933	0.00178465
d3_10	0.0084044	0.00176465	0.00125703	0.000691376	0.000989203	0.00155841	0.00199745	0.00151364	0.000736928	0.000544521	0.000476624	0.00148388	0.00118556	0.000886017	0.000501341	0.000346553	0.00059622	0.00100899	0.0021441
d3_11	0.00821491	0.00118535	0.000764362	0.00121688	0.00122869	0.00252885	0.00174833	0.00140186	0.0014889	0.000865147	0.000618455	0.000780532	0.00102357	0.00088917	0.000630617	0.000599086	0.000567555	0.00013243	0.00107205
d3_12	0.00788877	0.0013972	0.00128869	0.00145213	0.000612141	0.00205631	0.00155168	0.00150262	0.00117859	0.00110719	0.00152504	0.00106107	0.000910791	0.00142159	0.00100448	0.000570708	0.00160374	0.00037837	0.00123601
d3_13	0.00658886	0.0011373	0.00218294	0.00115405	0.00167004	0.00104481	0.000441719	0.00110209	0.00152278	0.000753643	0.000571309	0.000687659	0.000748407	0.00064958	0.000707439	0.000184981	0.00137159	0.000781965	0.00220085
d3_14	0.00453465	0.00164213	0.00101431	0.00149573	0.000763834	0.00093648	0.000811449	0.00105658	0.00065404	0.000728881	0.000409901	0.000570258	0.000252247	0.000409901	0.000910791	0.00138315	0.000491117	0.000693679	0.00223869
d3_15	0.00447926	0.00118764	0.00131595	0.00169997	0.00128321	0.0010707	0.000646436	0.00103135	0.000989618	0.00159259	0.00154982	5.25514e-06	0.000753874	0.00152684	0.000647734	0.000534523	0.00181331	0.00104262	0.00239634
d3_16	0.00438965	0.000989582	0.000452055	0.000820169	0.0012008	0.00113736	0.00187863	0.000618143	0.00147051	0.00216653	0.000756741	0.00038687	0.000845703	0.000507647	0.00176783	0.000586474	0.000504494	0.000365758	0.00264859
d3_17	0.00269981	0.000955811	0.00112913	0.00063522	0.000958273	0.00106109	0.000529282	0.00103691	0.00116934	0.000854036	0.000644881	0.000399991	0.000501627	0.00136287	0.00154771	0.00098061	0.000898629	0.00109998	0.0014279
d3_18	0.00305343	0.000704913	0.00109622	0.00120311	0.00153909	0.000782337	0.00105105	0.000885403	0.00105733	0.00150087	0.000548469	0.000752461	0.000141889	0.00109271	0.00086875	0.000644731	0.00147519	0.000639626	0.00261706
d3_19	0.00147619	0.00102448	0.000971225	0.000461702	0.000374767	0.000596736	0.00059652	0.000559884	0.000630617	0.000775209	0.00100223	0.000734218	0.00129277	0.000927007	0.000901782	0.00105944	0.00113511	0.000977457	0.00243418
d3_20	0.00507015	0.00225132	0.00273058	0.00215401	0.00279803	0.00254336	0.0029397	0.0027067	0.00258928	0.00450471	0.00482884	0.00319363	0.00521791	0.00714371	0.00750434	0.00721741	0.00645121	0.00619897	0.0394199
