	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d3_0	0	0.0499507	0.0187988	0.00636827	0.00356112	0.00140598	0.000274346	0.000226226	9.64888e-05	2.82941e-05	0	0	0	0	0	0	0	0	0	0
d3_1	0.0490522	0.0403662	0.0262869	0.0123189	0.00606556	0.0033735	0.00118467	0.000578044	0.000453835	0.000133775	0	0	0	0	0	0	0	0	0	0
d3_2	0.0191487	0.0260127	0.0288145	0.0149507	0.00910947	0.00638041	0.00365977	0.000983491	0.00107764	0.000133175	0.000113829	0.000218382	0	1.41471e-05	0	0	0	0	0	0
d3_3	0.00822758	0.0169212	0.0189364	0.0146166	0.0112929	0.00841613	0.0054775	0.00399119	0.00171045	0.00047049	0.000277282	0.000195891	4.24412e-05	2.82941e-05	0	0	0	0	0	0
d3_4	0.00452603	0.00745781	0.0117035	0.0135793	0.0104293	0.00846666	0.00754718	0.00464614	0.00197345	0.000825181	0.000579488	0.000444832	0.000311235	0	1.13176e-05	0	0	0	0	0
d3_5	0.00186949	0.00531066	0.00704923	0.0104679	0.00925666	0.00771739	0.00557788	0.00676697	0.00280673	0.00271912	0.00113977	0.00134011	0.0008786	0.000225338	0	0	0	0	0	0
d3_6	0.0015192	0.00275354	0.00409563	0.00640042	0.00727399	0.00763105	0.0080211	0.00506721	0.00410705	0.00345552	0.00138406	0.00073504	0.000498004	0	0.000173537	0.000311243	0	0	0	0
d3_7	0.000210185	0.000835456	0.00315355	0.00389039	0.00645852	0.00601347	0.00548179	0.0084342	0.00562327	0.00460244	0.00239439	0.00160413	0.00119319	0.000163959	0.000738476	0	8.48824e-05	0.000254647	0	0
d3_8	2.91617e-05	0.000279607	0.00105372	0.0022888	0.00422126	0.00518218	0.00392933	0.00409567	0.00589254	0.0052964	0.00291668	0.00239853	0.0020043	0.00140905	4.52706e-05	4.52706e-05	0.000113176	0.000101859	0	0
d3_9	0	5.20129e-05	0.000599796	0.000751616	0.00222334	0.00316942	0.00531679	0.00348678	0.00526868	0.00315782	0.00321227	0.00385571	0.0033649	0.00143209	0.00110913	0.000282941	0.000311235	0	0	0
d3_10	0	0	0.00029937	0.00055862	0.000784118	0.00209132	0.00327049	0.00385624	0.00437455	0.00501295	0.00461734	0.00419211	0.00266935	0.00254512	0.00163028	0.000554565	0.000254647	0.000226353	0	0
d3_11	0	0	0	0.000356506	0.000385435	0.000796324	0.00182929	0.00244001	0.00400992	0.00370637	0.00389218	0.00414751	0.00300254	0.00380138	0.00194098	0.00110024	0	0.000169765	0	0
d3_12	0	0	0.000141471	3.82644e-05	0.000161681	0.000569572	0.00168027	0.0020346	0.00219551	0.00236606	0.00426824	0.00357597	0.0024915	0.00251737	0.00200565	0.00144866	0.000780918	0.000452706	1.88627e-05	0
d3_13	0	0	0.000169765	1.13176e-05	5.65882e-05	0.000410265	0.000117218	0.000740987	0.00100727	0.00175814	0.002431	0.00334908	0.00557313	0.00223241	0.00311101	0.00324534	0.000809212	0.00101859	0.000169765	0
d3_14	0	0	0	0	0.000199945	0.000343302	7.35647e-05	0.000715033	0.000584745	0.000647531	0.00230557	0.00222068	0.00362933	0.00353501	0.00313687	0.00301615	0.00232012	0.000924813	0.00100161	0.000509294
d3_15	0	0	0	0	0	0	0.000291429	0.000891265	0.000679059	0.000707353	0.00118269	0.00127566	0.00313741	0.00237671	0.00311801	0.00254647	0.00322553	0.00153354	0.00138641	0.000271624
d3_16	0	0	0	0	0	0	0	0.000226353	0.000396118	1.13176e-05	0.000481	0.000718671	0.00156184	0.00312933	0.00204284	0.0028375	0.00285771	0.00220694	0.00158447	0.00106386
d3_17	0	0	0	0	0	0	0	1.94017e-05	1.69765e-05	0.0003848	0.000302291	0.000763941	0.00205415	0.00202586	0.00143168	0.0032708	0.00258042	0.00421582	0.00271624	0.000679059
d3_18	0	0	0	0	0	0	4.52706e-05	0	0.000226353	0.000141471	0	0.000905412	0.000367824	0.000877118	0.0018278	0.00164914	0.00220694	0.00540418	0.00373482	0.00203718
d3_19	0	0	0	0	0	0	0	0	0	0	0	0.000169765	0.000169765	0	0.000452706	0.000820529	0.00248988	0.00363862	0.00452706	0.00434598
d3_20	0	0	0	0	0	0	0	0	0	0	0	8.48824e-05	0	0	0.000339529	0.000339529	5.65882e-05	0.00186741	0.00526271	0.00633788
