	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d2_0	0	0.0212313	0.00567604	0.000943358	0.0003633	2.87061e-05	1.34788e-07	0	0	0	0	0	0	0	0	0	0	0	0
d2_1	0.0515169	0.0233089	0.00971262	0.00457118	0.00137484	0.000214486	3.83401e-05	2.91041e-05	0	0	0	0	0	0	0	0	0	0	0
d2_2	0.0293418	0.0260448	0.0122291	0.00601613	0.00202627	0.000203889	0.000352713	2.97655e-06	0	5.45701e-05	0	0	0	0	0	0	0	0	0
d2_3	0.0162874	0.02092	0.0159928	0.00872126	0.0038563	0.00151206	0.000808826	0.000214228	0	0	0	0	0	0	0	0	0	0	0
d2_4	0.0107004	0.0156343	0.0147566	0.00880797	0.0038435	0.00192143	0.000705355	0.000222204	0.00020014	3.44599e-08	0	0	0	0	0	0	0	0	0
d2_5	0.00625268	0.0136847	0.0121924	0.00942231	0.00554435	0.00387494	0.00215376	0.000956838	0.000100957	2.15695e-07	1.66712e-05	0	0	0	0	0	0	0	0
d2_6	0.00322452	0.00989548	0.00876422	0.00803372	0.00613057	0.00373748	0.00149113	0.00149976	0.000291377	2.45565e-05	2.45565e-05	0	0	0	0	0	0	0	0
d2_7	0.00266382	0.0049345	0.00820463	0.00820164	0.00681583	0.00411013	0.00260207	0.0015067	0.000485958	2.15882e-05	0	3.63801e-06	0	0	0	0	0	0	0
d2_8	0.00147676	0.00371593	0.00568828	0.0069635	0.00532865	0.00391039	0.00235325	0.00197561	0.000814378	4.45656e-05	0	0	9.82262e-05	0	0	0	0	0	0
d2_9	0.00101539	0.00269402	0.00494061	0.00688044	0.00660119	0.00411228	0.00396398	0.00176855	0.00205188	0.000407067	0	0.000117326	0	0	0	0	0	0	0
d2_10	0.00045876	0.00164215	0.00329425	0.00582022	0.00623027	0.00627722	0.00349323	0.00266267	0.000829957	0.000631318	0.000192459	0.000185552	0.00016371	0.000245565	0	0	0	0	0
d2_11	0.000450073	0.00110086	0.00238058	0.00380833	0.00374837	0.0047893	0.0034808	0.00238969	0.00141582	0.000793723	0.000458247	0.000101071	1.0914e-05	0	0	0	0	0	0
d2_12	7.11534e-05	0.000997385	0.00168204	0.00333148	0.00452482	0.00459647	0.00381721	0.00320259	0.00176958	0.00219766	0.000483193	0.000336866	0	0	0	0	0	0	0
d2_13	6.47046e-05	0.000627819	0.00176039	0.0025488	0.00305927	0.00393164	0.00448711	0.00332545	0.00226276	0.00156887	0.000219375	0.000398362	0.00010914	4.54751e-06	0	0	0	0	0
d2_14	8.59809e-05	0.000655885	0.000718678	0.0021727	0.00292952	0.00342631	0.00609772	0.00364455	0.00210794	0.00195937	0.00109407	0.000587668	8.55552e-06	0	0	0	0	0	0
d2_15	0.000280646	0.000130968	0.000859065	0.00130088	0.00157948	0.00396453	0.00307005	0.00407057	0.00389649	0.0017165	0.00104737	0.000861428	0.000600271	0.000134306	0	0	0	0	0
d2_16	0	0.000101662	0.00057712	0.00106039	0.000964808	0.00215676	0.00397244	0.00471954	0.00336856	0.00179315	0.000858803	0.000573376	0.000371077	4.87233e-05	0	0	0	0	0
d2_17	0.00010914	0	8.67702e-05	0.00128015	0.00107447	0.00232208	0.00271273	0.00216363	0.00335319	0.00122056	0.00192761	0.000948038	0.000324302	0.000116936	0.000207366	0	0	0	0
d2_18	0	8.25257e-05	0.000174141	0.000684388	0.000754721	0.000774867	0.00277642	0.00298156	0.00261003	0.00327031	0.00202117	0.000683918	0.000414733	0.000251022	0.000640809	0	0	0	0
d2_19	0	0	0	0.000201618	0.000711486	0.00118005	0.00174038	0.00307765	0.00196596	0.00360072	0.00169132	0.000799452	0.00120405	0.000728511	0	0	0	0	0
d2_20	0	0	0	0.00021828	0.00135629	0.00159303	0.00106579	0.00137451	0.00233378	0.00293691	0.00167764	0.00193178	0.000668484	0.00047476	0.000753067	0.00016371	0	0	0
d2_21	0	5.45701e-05	0	0.000351835	0.000643927	0.000427076	0.00100538	0.00226719	0.00124281	0.00276495	0.00200674	0.00105944	0.000840238	0.00108283	0.000935488	0.000245565	0	0	0
d2_22	0	0	2.91041e-05	0.00010914	0.000141882	0.000616642	0.00106068	0.000971738	0.00180094	0.00312921	0.00202338	0.00226921	0.000759954	0.000829076	0.000417072	1.0914e-05	0	0	0
d2_23	0	0	0	0	0.00047476	0	0.000586097	0.00030975	0.00202182	0.00332202	0.002178	0.00209107	0.00235431	0.0004007	0.000589357	0.000425647	0.00021828	0	0
d2_24	0	0	0	0	0.000272851	6.82126e-05	0.000278308	0.00104385	0.00165984	0.00105151	0.0022974	0.00120327	0.0017977	0.0018854	0.000228285	0.000627556	0	0	0
d2_25	0	0	0	0	0	0.000136425	0.000360163	0.000442018	0.000826985	0.00147482	0.002814	0.00318611	0.00238705	0.00156304	0.000444357	0.000709411	0.000261937	0	0
d2_26	0	0	0	0	0	0	0.000627556	0.000911321	0.000618906	0.00134242	0.00277762	0.00264574	0.00134827	0.00229116	0.00052972	0.000381991	0.000381991	0	0.00016371
d2_27	0	0	0	0	0	0	0	0.000591176	0.000618981	0.00162801	0.00148183	0.0022974	0.00304501	0.00184681	0.00118612	0.000824009	0.00021828	0.000327421	0
d2_28	0	0	0	0	0	0	0.00010914	0.000578443	7.79573e-06	0.00176261	0.00145936	0.00204274	0.00176261	0.0014539	0.000919116	0.000982262	0.000491131	0.00016371	0
d2_29	0	0	0	0	0	4.36561e-05	0	0.000245565	0.00016371	0.000845837	0.000580262	0.00140791	0.0011487	0.00178132	0.00168076	0.00171896	0.000572986	0.000409276	0
d2_30	0	0	0	0	0	0	0	0	7.01616e-05	0.000283765	0.000960434	0.000761253	0.00094952	0.00193412	0.00154433	0.00160982	0.000709411	0.000371077	7.09411e-05
d2_31	0	0	0	0	0	0.00016371	0.00021828	0	0.000354706	0.000272851	0.000687583	0.00115143	0.0012824	0.00213603	0.0025266	0.00125511	0.000518416	0.000436561	0
d2_32	0	0	0	0	0	0	0	0	0	0	0.000927692	0.000654841	0.00198089	0.000998633	0.00302864	0.00180081	0.00113506	0.000463846	0.00016371
d2_33	0	0	0	0	0	0	0	0	5.45701e-05	0	0.000463846	0.00100955	0.00100955	0.000654841	0.00165347	0.00139154	0.00130968	0.000873122	0.000409276
d2_34	0	0	0	0	0	0	0	0	0	0	0.00016371	0.000682126	0.000654841	0.000982262	0.00155525	0.00184447	0.00147339	0.000436561	0.000491131
d2_35	0	0	0	0	0	0	0	0	0	0	0	0.000327421	0.000327421	0.001206	0.00116234	0.00120054	0.00120054	0.00201909	0.000409276
d2_36	0	0	0	0	0	0	0	0	0	0	0	0.000245565	0.000600271	0.00106412	0.000873122	0.00138062	0.0018281	0.00316507	0.000763981
d2_37	0	0	0	0	0	0	0	0	0	0	0.00021828	0	0.00010914	0.000381991	0.000572986	0.0018281	0.00226466	0.00261937	0.00152796
d2_38	0	0	0	0	0	0	0	0	0	0	0	0	0.00021828	0.000409276	0.00016371	0.00139154	0.00229194	0.00278308	0.00120054
d2_39	0	0	0	0	0	0	0	0	0	0	0	0	0.00016371	0	0.00016371	0.00129877	0.00152796	0.00349249	0.00234651
d2_40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00016371	0.00125511	0.0012824	0.00180081	0.00392905
d2_41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000763981	0.00245565	0.00196452
