	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d3_0	0	0.0441592	0.0195529	0.0078107	0.00267548	0.00136633	0.000373021	7.78145e-05	3.13753e-05	0	0	0	0	0	0	0	0	0	0
d3_1	0.0500689	0.0423686	0.0245659	0.0134525	0.00468982	0.00321371	0.0013942	0.000492841	0.000250866	2.55939e-05	0	0	0	0	0	0	0	0	0
d3_2	0.0192891	0.0285308	0.0263671	0.0179763	0.00831767	0.00540638	0.00262887	0.00164995	0.00071174	0.000261191	3.89659e-05	0	0	0	0	0	0	0	0
d3_3	0.00968307	0.0179442	0.0170612	0.0155946	0.0127768	0.0070991	0.00535597	0.00306281	0.00166502	0.000277584	0.000185158	2.84376e-05	0.000329877	0	0	0	0	0	0
d3_4	0.00496522	0.00990423	0.0104669	0.0121465	0.0131035	0.00724501	0.00546609	0.00472213	0.00262915	0.00155989	0.000567084	5.68753e-05	0	3.65627e-05	0	0	0	0	0
d3_5	0.00174373	0.00463575	0.00675732	0.0111357	0.0093392	0.00907121	0.0084356	0.00452673	0.00371736	0.00228265	0.00105721	0.000222355	0.000170626	0.00012323	0	0.000227501	0	0	0
d3_6	0.000776671	0.00323442	0.00477396	0.0068595	0.00686602	0.00850986	0.00737629	0.0058589	0.00389822	0.00300557	0.0016652	0.000254561	9.10005e-05	0.000527451	0	0	0	0	0
d3_7	0.000416094	0.00138884	0.00244089	0.00424277	0.00629305	0.00646181	0.0076955	0.00785747	0.00495852	0.00415485	0.00206883	0.00160427	0.000858796	0.000821442	0.000133251	0	0	0	0
d3_8	3.62925e-05	0.000554576	0.00167738	0.00229765	0.00386709	0.00500329	0.00651388	0.00449628	0.00495596	0.00414227	0.0041053	0.00189746	0.000954286	0.000471252	0.000380117	0.000159251	0	0	0
d3_9	1.63732e-05	0.000602678	0.000218142	0.00148165	0.00273611	0.00356607	0.00378605	0.005316	0.00564842	0.00456913	0.00233947	0.00292646	0.00182245	0.00150783	0.000622785	0.000625628	0	0	0
d3_10	0	0.000363596	0.000434184	0.00102341	0.00140225	0.00292857	0.00381434	0.00480141	0.00307709	0.00583719	0.00247061	0.00431085	0.0027613	0.00196057	0.00108632	0.000455002	0.000227501	0.000170626	0
d3_11	0	0	4.31224e-06	0.000911901	0.00079013	0.00158165	0.00214658	0.00363102	0.00185061	0.00462532	0.00521924	0.00352613	0.00239715	0.00249601	0.00151776	0.000642691	5.68753e-05	0.000341252	0
d3_12	0	0	3.41252e-05	6.68962e-05	0.000455002	0.000568316	0.000973724	0.00250752	0.00335199	0.00350691	0.00341888	0.00300924	0.00326749	0.00183626	0.00189029	0.000955505	0.000870192	0.000170626	0
d3_13	0	0	0	2.84376e-05	1.13751e-05	0.000212876	0.00121266	0.0015921	0.00125676	0.00313383	0.00283997	0.00444061	0.0038292	0.00249114	0.00279258	0.00103513	0.00089863	0.000398127	0.000170626
d3_14	0	0	0	0.000113751	0	0.000398127	0.00014273	6.0667e-05	0.00163679	0.00214041	0.00313816	0.00276942	0.00358802	0.00383868	0.00232864	0.00183707	0.00170626	0.00136501	0.000227501
d3_15	0	0	0	0.000170626	0	0	0.000227501	0.00053219	0.000676004	0.00169488	0.00209301	0.00266745	0.00281776	0.00362296	0.00284945	0.00319639	0.00136501	0.000796254	2.84376e-05
d3_16	0	0	0	0	0	0	0	3.98127e-05	0.000474502	0.000540315	0.00171195	0.00193376	0.00189395	0.00221814	0.00384477	0.00212145	0.00170626	0.00187688	0.000853129
d3_17	0	0	0	0	0	0	0.000227501	0	6.73852e-05	5.68753e-05	0.000847442	0.00118301	0.00180863	0.00163801	0.00414052	0.00355471	0.00207595	0.00346939	0.00149582
d3_18	0	0	0	0	0	0	0	0	0.000102376	0	0.000284376	0.000739379	0.000910005	0.00151532	0.000853129	0.00455002	0.00457846	0.00422583	0.00176313
d3_19	0	0	0	0	0	0	0	0	0	0	0	0.000284376	0.000341252	0.000682504	0.000369689	0.00267883	0.00329877	0.00554534	0.00349783
d3_20	0	0	0	0	0	0	0	0	0	0	8.53129e-05	0	0	0.000170626	5.68753e-05	0.00125126	0.00244564	0.0043794	0.00597191
