	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d1_0	0	0.0460127	0.0195317	0.00929841	0.00332894	0.000927941	0.000299078	0.000109077	3.33487e-05	0	0	0	0	0	0	0	0	0	0
d1_1	0.0510636	0.0442386	0.0275024	0.0142844	0.00638898	0.00354289	0.00217888	0.000977775	0.000223474	5.68999e-05	0.000304004	3.79333e-06	0	0	0	0	0	0	0
d1_2	0.0223756	0.028909	0.0257105	0.0199843	0.0129556	0.00585151	0.00395649	0.0012297	0.000407842	0.000349737	3.91734e-05	0	0	0	0	0	0	0	0
d1_3	0.00758681	0.0160582	0.0159129	0.0147191	0.0105683	0.00998686	0.00549763	0.00330431	0.00168812	0.0011166	0.000388658	0.000133729	0	0.000113258	0	0	0	0	0
d1_4	0.00298303	0.00966816	0.0103867	0.012302	0.0108914	0.0084593	0.00792841	0.0045298	0.00301036	0.000795719	0.000197918	0.00067506	8.12855e-06	3.76203e-05	0	0	0	0	0
d1_5	0.00113312	0.00494246	0.00725937	0.010535	0.0110178	0.00756761	0.00568627	0.00629253	0.00456411	0.00180498	0.000491992	0.000211478	0.000781967	1.95085e-05	0	0	0	0	0
d1_6	0.000892084	0.00242141	0.0034635	0.00500811	0.00734837	0.00779644	0.0102857	0.00629467	0.00478692	0.00278721	0.00202412	0.000405886	0.000173524	0.000338148	4.79585e-05	0	0	0	0
d1_7	0.000530901	0.00116088	0.00239748	0.00443177	0.00516421	0.0062625	0.00706612	0.00638097	0.0044683	0.00483163	0.00317573	0.00151813	0.00111808	0.000406428	0.000284499	0.0001707	0.00010242	0	0
d1_8	3.15853e-05	0.000226558	0.00140368	0.00217258	0.00234381	0.00541458	0.00494892	0.00700369	0.00512532	0.00590226	0.00346994	0.00171037	0.000853757	0.00145908	2.56049e-05	0.000586069	0	5.68999e-05	0
d1_9	4.16989e-06	9.95892e-05	0.000329613	0.00117037	0.00130145	0.00313072	0.00382646	0.00501353	0.00418373	0.00471306	0.00365744	0.00434878	0.00170334	0.00135381	0.000519686	0.0002276	0.0001707	0	0
d1_10	0	0	0.000373363	0.000405804	0.00128581	0.00129271	0.00276173	0.00492428	0.00378891	0.00449811	0.00344946	0.00345296	0.00230973	0.00171512	0.000827487	0.000586069	0	0	0
d1_11	0	1.57909e-05	7.55946e-05	0.000694585	0.000222484	0.00129665	0.001467	0.00251672	0.00242894	0.00553217	0.00409923	0.00409557	0.00316797	0.00322257	0.00194516	0.000967298	0.000625899	0	0
d1_12	0	0	5.68999e-05	0.000347496	0.000466976	0.000785406	0.00110994	0.00145064	0.0032624	0.00436625	0.00413796	0.00435185	0.00368874	0.00320021	0.00228169	0.00191753	0.000938848	0.000512099	0.000256049
d1_13	0	0	0	0	0	0.000247514	0.000109528	0.000332458	0.00205096	0.00239413	0.00275219	0.00340261	0.00550506	0.00347049	0.0030921	0.0016501	0.000938848	0.000341399	0.0001707
d1_14	0	0	0	0	1.4225e-05	9.67298e-05	0.000599345	0.00023329	0.000349528	0.00148888	0.00260601	0.0038066	0.00209961	0.00153874	0.0049698	0.00219065	0.00169562	0.00155337	0
d1_15	0	0	0	0	5.6908e-05	0	1.707e-05	0.000654349	0.000121928	0.000369849	0.00242962	0.00188339	0.00268852	0.00303195	0.00254911	0.00328881	0.0018777	0.002276	0.000341399
d1_16	0	0	0	0	0	0	5.68999e-05	0	0.000312949	0.000654349	0.000881948	0.00110955	0.00189477	0.00327743	0.0015932	0.0023329	0.0020484	0.00327174	0.000756768
d1_17	0	0	0	0	0	0	0	0	0	0.0001707	4.55199e-05	0.000341399	0.000938848	0.00187444	0.00324329	0.00431301	0.00421059	0.00497874	0.00201995
d1_18	0	0	0	0	0	0	0	0	0.0001707	0	0	0.000360366	0.000921778	0.000739698	0.000881948	0.00332864	0.00429594	0.00514944	0.00466579
d1_19	0	0	0	0	0	0	0	0	0	0	0	5.68999e-05	0	0.0001707	0.000614519	0.00174114	0.0023329	0.00460889	0.00580379
