	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.0478555	0.027929	0.0165175	0.00910503	0.00603649	0.00288686	0.00239069	0.00140824	0.00121735	0.000263736	0.000379917	6.52561e-05	8.49589e-05	5.89404e-05	0	0	0	2.7201e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_1	0.0226336	0.0259662	0.022115	0.0189487	0.0137894	0.0122689	0.00617485	0.00418618	0.00287195	0.00121861	0.0016637	0.000866075	0.000833897	0.000222794	0.000342732	0.000250658	5.87683e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_2	0.00610036	0.0116537	0.0143415	0.0144605	0.0136212	0.011675	0.00860222	0.00613902	0.00454004	0.00423307	0.00404166	0.00216852	0.00209825	0.00109709	0.000508978	0.000329238	0.000452366	0.000239773	2.7201e-05	1.36005e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_3	0.00123113	0.00335852	0.00694902	0.00908285	0.010485	0.00971215	0.0079167	0.0085036	0.00553648	0.00672311	0.00492037	0.00309771	0.00307528	0.00201514	0.00125208	0.00132399	0.00108638	0.000246907	0.00024986	0.000190654	0	6.52824e-05	5.4402e-05	0	2.7201e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_4	0.000775496	0.00143645	0.00374679	0.00514165	0.00394395	0.00711511	0.00668423	0.00723068	0.00505932	0.00641695	0.00468054	0.00293957	0.00251553	0.00217686	0.00337863	0.00226801	0.00108819	0.000868623	0.000331938	0.00104477	7.07226e-05	0.000470824	0.00028833	2.7201e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_5	0.000349979	0.000159103	0.000586456	0.0026016	0.0039658	0.00342343	0.00460953	0.00385358	0.00462366	0.00459178	0.00448215	0.00507074	0.00390055	0.00527302	0.00338776	0.00359737	0.00162167	0.000933639	0.000874981	0.000508956	0.000538191	0.000489825	0.000229081	0.000342732	0.000353613	0.000244809	7.30293e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_6	1.94293e-05	5.69167e-05	0.000281584	0.000472534	0.0011624	0.00289433	0.0036211	0.00261997	0.00375888	0.00427412	0.004884	0.00324655	0.0028766	0.00406857	0.00388093	0.00244172	0.00189531	0.00186462	0.00151419	0.0018308	0.00127443	0.00124294	0.000429776	0.000315531	0	0.000163206	0.000244809	2.7201e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_7	0.000126938	2.9754e-07	2.26207e-05	0.000596038	0.000379932	0.000455592	0.00161179	0.00222151	0.0015527	0.0027676	0.00277869	0.0028907	0.00435363	0.00374868	0.00398605	0.00349549	0.00358266	0.00359488	0.00259308	0.00198294	0.00137593	0.00139645	0.000961231	0.000326412	0.000648415	0.000379519	0.000334184	0.000997369	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_8	0	0	1.09369e-05	0.000281073	0.000150058	0.00044552	0.000589714	0.00100412	0.00163946	0.00129593	0.00170831	0.00176668	0.00270513	0.00166872	0.00312717	0.00221139	0.0033679	0.00251555	0.00287615	0.00274584	0.00142766	0.00140528	0.00141082	0.00160097	0.0015138	0.000331852	0.00056578	0.000247776	5.4402e-05	0.000424335	7.07226e-05	0.00054402	0	0	0	0	0	0	0	0	0	0
d3_9	0	0	0	0	0	3.05549e-06	0.000219278	0.000818445	0.000756965	0.00069583	0.000955493	0.000841051	0.00263106	0.00147064	0.00261012	0.00286676	0.00171995	0.00215642	0.00155535	0.00244764	0.00269963	0.00150764	0.00206961	0.00228462	0.000993225	0.00140382	0.00140357	0.000356333	0.000380814	0.000489618	0.000217608	0.000217608	0.000369933	0	0	0	0	0	0	0	0	0
d3_10	0	0	5.4402e-05	0	1.42229e-05	2.03469e-07	2.47343e-05	0.000358803	0.000522112	0.00066646	0.000670002	0.000976762	0.000706046	0.00136363	0.00130412	0.00221968	0.00227718	0.00198078	0.00355414	0.00126846	0.00248344	0.00224434	0.00142365	0.00294573	0.00158906	0.00182661	0.00119089	0.000975609	0.000883643	0.000380814	0.000435216	0.000435216	0.000380814	0.000163206	0.000190407	0	0	0	0	0	0	0
